region,region_code,year,metric,value
Scotland,S92000003,2022,working_age_population,3457768.0
Scotland,S92000003,2023,working_age_population,3479044.0
Wales,W92000004,1981,total_population,2813495.0
Wales,W92000004,1982,total_population,2804289.0
Wales,W92000004,1983,total_population,2803304.0
Wales,W92000004,1984,total_population,2800686.0
Wales,W92000004,1985,total_population,2803354.0
Wales,W92000004,1986,total_population,2810931.0
Wales,W92000004,1987,total_population,2822565.0
Wales,W92000004,1988,total_population,2841226.0
Wales,W92000004,1989,total_population,2855175.0
Wales,W92000004,1990,total_population,2861512.0
Wales,W92000004,1991,total_population,2872998.0
Wales,W92000004,1992,total_population,2877674.0
Wales,W92000004,1993,total_population,2883558.0
Wales,W92000004,1994,total_population,2887447.0
Wales,W92000004,1995,total_population,2888517.0
Wales,W92000004,1996,total_population,2891304.0
Wales,W92000004,1997,total_population,2894871.0
Wales,W92000004,1998,total_population,2899521.0
Wales,W92000004,1999,total_population,2900599.0
Wales,W92000004,2000,total_population,2906870.0
Wales,W92000004,2001,total_population,2910232.0
Wales,W92000004,2002,total_population,2922876.0
Wales,W92000004,2003,total_population,2937721.0
Wales,W92000004,2004,total_population,2957422.0
Wales,W92000004,2005,total_population,2969309.0
Wales,W92000004,2006,total_population,2985668.0
Wales,W92000004,2007,total_population,3006299.0
Wales,W92000004,2008,total_population,3025867.0
Wales,W92000004,2009,total_population,3038872.0
Wales,W92000004,2010,total_population,3049971.0
Wales,W92000004,2011,total_population,3063758.0
Wales,W92000004,2012,total_population,3070928.0
Wales,W92000004,2013,total_population,3071058.0
Wales,W92000004,2014,total_population,3073788.0
Wales,W92000004,2015,total_population,3072739.0
Wales,W92000004,2016,total_population,3077165.0
Wales,W92000004,2017,total_population,3081366.0
Wales,W92000004,2018,total_population,3083840.0
Wales,W92000004,2019,total_population,3087732.0
Wales,W92000004,2020,total_population,3104483.0
Wales,W92000004,2021,total_population,3105633.0
Wales,W92000004,2022,total_population,3134196.0
Wales,W92000004,2023,total_population,3167331.0
Wales,W92000004,2024,total_population,3186581.0
Wales,W92000004,1992,working_age_population,1787493.0
Wales,W92000004,1993,working_age_population,1785823.0
Wales,W92000004,1994,working_age_population,1784855.0
Wales,W92000004,1995,working_age_population,1785189.0
Wales,W92000004,1996,working_age_population,1789854.0
Wales,W92000004,1997,working_age_population,1794141.0
Wales,W92000004,1998,working_age_population,1799111.0
Wales,W92000004,1999,working_age_population,1803736.0
Wales,W92000004,2000,working_age_population,1811919.0
Wales,W92000004,2001,working_age_population,1817359.0
Wales,W92000004,2002,working_age_population,1832035.0
Wales,W92000004,2003,working_age_population,1847827.0
Wales,W92000004,2004,working_age_population,1867955.0
Wales,W92000004,2005,working_age_population,1881441.0
Wales,W92000004,2006,working_age_population,1897093.0
Wales,W92000004,2007,working_age_population,1915370.0
Wales,W92000004,2008,working_age_population,1928555.0
Wales,W92000004,2009,working_age_population,1934310.0
Wales,W92000004,2010,working_age_population,1937725.0
Wales,W92000004,2011,working_age_population,1941524.0
Wales,W92000004,2012,working_age_population,1929971.0
Wales,W92000004,2013,working_age_population,1918531.0
Wales,W92000004,2014,working_age_population,1909481.0
Wales,W92000004,2015,working_age_population,1900284.0
Wales,W92000004,2016,working_age_population,1895193.0
Wales,W92000004,2017,working_age_population,1891756.0
Wales,W92000004,2018,working_age_population,1887029.0
Wales,W92000004,2019,working_age_population,1883726.0
Wales,W92000004,2020,working_age_population,1893071.0
Wales,W92000004,2021,working_age_population,1892963.0
Wales,W92000004,2022,working_age_population,1911473.0
Wales,W92000004,2023,working_age_population,1935045.0
Wales,W92000004,2024,working_age_population,1947716.0
