region,region_code,year,metric,value
Scotland,S92000003,2014,nominal_gva_mn_gbp,130440.0
Scotland,S92000003,2015,nominal_gva_mn_gbp,131988.0
Scotland,S92000003,2016,nominal_gva_mn_gbp,134155.0
Scotland,S92000003,2017,nominal_gva_mn_gbp,140881.0
Scotland,S92000003,2018,nominal_gva_mn_gbp,143492.0
Scotland,S92000003,2019,nominal_gva_mn_gbp,149254.0
Scotland,S92000003,2020,nominal_gva_mn_gbp,141398.0
Scotland,S92000003,2021,nominal_gva_mn_gbp,151916.0
Scotland,S92000003,2022,nominal_gva_mn_gbp,166866.0
Scotland,S92000003,2023,nominal_gva_mn_gbp,183471.0
Wales,W92000004,1998,chained_gva_mn_gbp,52766.0
Wales,W92000004,1999,chained_gva_mn_gbp,53843.0
Wales,W92000004,2000,chained_gva_mn_gbp,56205.0
Wales,W92000004,2001,chained_gva_mn_gbp,57651.0
Wales,W92000004,2002,chained_gva_mn_gbp,58663.0
Wales,W92000004,2003,chained_gva_mn_gbp,60787.0
Wales,W92000004,2004,chained_gva_mn_gbp,62499.0
Wales,W92000004,2005,chained_gva_mn_gbp,63224.0
Wales,W92000004,2006,chained_gva_mn_gbp,65271.0
Wales,W92000004,2007,chained_gva_mn_gbp,65835.0
Wales,W92000004,2008,chained_gva_mn_gbp,63979.0
Wales,W92000004,2009,chained_gva_mn_gbp,62030.0
Wales,W92000004,2010,chained_gva_mn_gbp,63113.0
Wales,W92000004,2011,chained_gva_mn_gbp,64951.0
Wales,W92000004,2012,chained_gva_mn_gbp,66019.0
Wales,W92000004,2013,chained_gva_mn_gbp,67089.0
Wales,W92000004,2014,chained_gva_mn_gbp,68096.0
Wales,W92000004,2015,chained_gva_mn_gbp,69625.0
Wales,W92000004,2016,chained_gva_mn_gbp,71332.0
Wales,W92000004,2017,chained_gva_mn_gbp,72688.0
Wales,W92000004,2018,chained_gva_mn_gbp,74542.0
Wales,W92000004,2019,chained_gva_mn_gbp,75779.0
Wales,W92000004,2020,chained_gva_mn_gbp,68578.0
Wales,W92000004,2021,chained_gva_mn_gbp,72608.0
Wales,W92000004,2022,chained_gva_mn_gbp,74977.0
Wales,W92000004,2023,chained_gva_mn_gbp,74903.0
Wales,W92000004,1998,nominal_gva_mn_gbp,32745.0
Wales,W92000004,1999,nominal_gva_mn_gbp,33423.0
Wales,W92000004,2000,nominal_gva_mn_gbp,35048.0
Wales,W92000004,2001,nominal_gva_mn_gbp,36206.0
Wales,W92000004,2002,nominal_gva_mn_gbp,37848.0
Wales,W92000004,2003,nominal_gva_mn_gbp,40351.0
Wales,W92000004,2004,nominal_gva_mn_gbp,42750.0
Wales,W92000004,2005,nominal_gva_mn_gbp,44614.0
Wales,W92000004,2006,nominal_gva_mn_gbp,46892.0
Wales,W92000004,2007,nominal_gva_mn_gbp,48706.0
Wales,W92000004,2008,nominal_gva_mn_gbp,49201.0
Wales,W92000004,2009,nominal_gva_mn_gbp,48710.0
Wales,W92000004,2010,nominal_gva_mn_gbp,49938.0
Wales,W92000004,2011,nominal_gva_mn_gbp,51893.0
Wales,W92000004,2012,nominal_gva_mn_gbp,53603.0
Wales,W92000004,2013,nominal_gva_mn_gbp,55504.0
Wales,W92000004,2014,nominal_gva_mn_gbp,56920.0
Wales,W92000004,2015,nominal_gva_mn_gbp,58697.0
Wales,W92000004,2016,nominal_gva_mn_gbp,61023.0
Wales,W92000004,2017,nominal_gva_mn_gbp,63140.0
Wales,W92000004,2018,nominal_gva_mn_gbp,65445.0
Wales,W92000004,2019,nominal_gva_mn_gbp,68327.0
Wales,W92000004,2020,nominal_gva_mn_gbp,65096.0
Wales,W92000004,2021,nominal_gva_mn_gbp,68348.0
Wales,W92000004,2022,nominal_gva_mn_gbp,74977.0
Wales,W92000004,2023,nominal_gva_mn_gbp,81458.0
