region_code,metric,year,value,ci_lower,ci_upper,ci_width,cv
E12000005,gdhi_total_mn_gbp,2037,200059.34899843408,166799.38906866527,239804.42382293232,73005.03475426705,0.18245844325635208
E12000005,gdhi_total_mn_gbp,2038,207162.28510213888,171624.56408315932,249905.5390556735,78280.97497251417,0.18893635715091353
E12000005,gdhi_total_mn_gbp,2039,214524.7438277756,176632.2849897018,260386.60581533657,83754.32082563479,0.19520899857797824
E12000005,gdhi_total_mn_gbp,2040,222155.31759265234,181825.90124957467,271263.6624269676,89437.76117739291,0.20129556687314473
E12000005,gdhi_total_mn_gbp,2041,230062.91012121743,187209.21061635017,282553.0174439834,95343.80682763323,0.20721246805362437
E12000005,gdhi_total_mn_gbp,2042,238256.74531680567,192786.40851418985,294271.3221748952,101484.91366070535,0.21297385206400496
E12000005,gdhi_total_mn_gbp,2043,246746.3765419693,198562.0509098427,306435.63068311644,107873.57977327373,0.2185920240958947
E12000005,gdhi_total_mn_gbp,2044,255541.6963085955,204541.02698589733,319063.45096172,114522.42397582269,0.2240777642751575
E12000005,gdhi_total_mn_gbp,2045,264652.94638052175,210728.53907370617,332172.789837276,121444.25076356981,0.2294405794918972
E12000005,gdhi_total_mn_gbp,2046,274090.72829276545,217130.08806172403,345782.19340253127,128652.10534080723,0.23468890418538643
E12000005,gdhi_total_mn_gbp,2047,283866.01429278305,223751.46300447852,359910.78427096514,136159.32126648663,0.23983026218497958
E12000005,gdhi_total_mn_gbp,2048,293990.158710456,230598.73400701524,374578.29659939563,143979.5625923804,0.2448713984575628
E12000005,gdhi_total_mn_gbp,2049,304474.9097646106,237678.2477038893,389805.1095829985,152126.8618791092,0.24981838732905515
E12000005,gdhi_total_mn_gbp,2050,315332.421814988,244996.6248252243,405612.27995610406,160615.65513087975,0.2546767221182163
E12000005,nominal_gva_mn_gbp,2024,190366.4169019739,176304.3181878311,205241.39380841373,28937.075620582647,0.07600362524941394
E12000005,nominal_gva_mn_gbp,2025,215648.43766192047,193530.52155037457,239933.22899998914,46402.707449614565,0.10758878652847395
E12000005,nominal_gva_mn_gbp,2026,249329.48909245458,218417.71036739845,284188.6163861814,65770.90601878293,0.1318955616886421
E12000005,nominal_gva_mn_gbp,2027,292921.7236959647,251433.52963102944,340743.20470743004,89309.6750764006,0.15244631560528898
E12000005,nominal_gva_mn_gbp,2028,349242.00308364787,294447.3170282565,413611.4692578209,119164.15222956444,0.17060398116119946
E12000005,nominal_gva_mn_gbp,2029,423696.5369550875,351473.7645417599,509992.9225830241,158519.15804126416,0.18706685589227207
E12000005,nominal_gva_mn_gbp,2030,526202.6318435629,430045.2806090546,642893.5659354536,212848.28532639903,0.20224935456962673
E12000005,nominal_gva_mn_gbp,2031,674377.490463684,543545.3076697872,835444.519473246,291899.21180345875,0.2164212298980773
E12000005,nominal_gva_mn_gbp,2032,899541.3905600813,715635.3076074247,1129009.9692199777,413374.66161255306,0.22976967260793504
E12000005,nominal_gva_mn_gbp,2033,1258998.4747638374,989328.42337509,1599768.5510256477,610440.1276505577,0.24243084478917412
E12000005,nominal_gva_mn_gbp,2034,1862579.786962225,1446560.3536177163,2394641.1801299383,948080.826512222,0.2545074399359006
E12000005,nominal_gva_mn_gbp,2035,2933206.6444095904,2252669.346884461,3813599.6961986427,1560930.3493141816,0.2660791649795906
E12000005,nominal_gva_mn_gbp,2036,4954105.213667012,3764020.971283369,6510669.510934601,2746648.5396512314,0.2772093467124986
E12000005,nominal_gva_mn_gbp,2037,9053903.015905665,6808179.673162482,12022309.415754376,5214129.742591894,0.2879492818418667
E12000005,nominal_gva_mn_gbp,2038,18101919.93198154,13476773.263249513,24277870.52678317,10801097.263533656,0.29834120646094653
E12000005,nominal_gva_mn_gbp,2039,17412503.470515728,12838988.834661344,23579730.894118953,10740742.05945761,0.3084203853180765
E12000005,nominal_gva_mn_gbp,2040,25999202.71954841,18991839.279542267,35538596.10978775,16546756.83024548,0.31821662011589724
E12000005,nominal_gva_mn_gbp,2041,44476200.35199796,32195108.800935864,61349735.167320274,29154626.36638441,0.3277553628192828
E12000005,nominal_gva_mn_gbp,2042,75987876.87340425,54521762.98058743,105746490.69758512,51224727.71699769,0.3370585534475325
E12000005,nominal_gva_mn_gbp,2043,129606574.18693945,92196763.66106062,181922166.64708844,89725402.98602782,0.34614526133763635
E12000005,nominal_gva_mn_gbp,2044,220669380.28981298,155663251.71286762,312352715.51245606,156689463.79958844,0.35503218342708576
E12000005,nominal_gva_mn_gbp,2045,375064291.18876404,262416362.29693273,535263659.59005153,272847297.29311883,0.36373403667452714
E12000005,nominal_gva_mn_gbp,2046,636430823.4673687,441730688.21605194,915571091.9752872,473840403.75923526,0.3722638708616304
E12000005,nominal_gva_mn_gbp,2047,1078245762.5479324,742540490.6115618,1563373020.7899034,820832530.1783416,0.3806333206627614
E12000005,nominal_gva_mn_gbp,2048,1824093002.7335687,1246566867.7097802,2665174250.2331815,1418607382.5234013,0.3888528107934983
E12000005,nominal_gva_mn_gbp,2049,3081638433.5543957,2090174480.127171,4536574595.467267,2446400115.340096,0.39693172448501546
E12000005,nominal_gva_mn_gbp,2050,5199548237.07566,3500749111.024676,7711120139.870117,4210371028.8454413,0.40487854298794296
E12000005,population_total,2025,6196189.933046752,6141819.362555789,6250915.711509533,109096.3489537444,0.008803502646996832
E12000005,population_total,2026,6242152.348440285,6164857.153762586,6320289.164887009,155432.01112442277,0.012450193655018713
E12000005,population_total,2027,6285864.438244639,6190681.729615542,6382381.835272094,191700.10565655213,0.015248507785993981
E12000005,population_total,2028,6328795.642814889,6218277.341708159,6441148.254588423,222870.91288026422,0.01760768758059763
E12000005,population_total,2029,6370566.767396701,6246324.297503999,6497149.405134068,250825.10763006844,0.01968624745554365
E12000005,population_total,2030,6411587.03045045,6274744.150928545,6551282.082333415,276537.93140487,0.021565482156875725
E12000005,population_total,2031,6451707.7011142755,6303108.697649772,6603676.776639229,300568.0789894564,0.02329368385191608
E12000005,population_total,2032,6491162.342967271,6331464.25865823,6654754.225271505,323289.966613275,0.02490231714536746
E12000005,population_total,2033,6529906.10989721,6359641.733832106,6704593.651001151,344951.9171690447,0.02641323714028675
E12000005,population_total,2034,6568081.54962356,6387689.741398951,6753431.473464922,365741.732065971,0.02784235619660759
E12000005,population_total,2035,6605688.965017068,6415540.964365275,6801335.483611587,385794.5192463128,0.029201686704402374
E12000005,population_total,2036,6642821.098494451,6443233.490752749,6848453.030668213,405219.5399154639,0.03050056097456125
E12000005,population_total,2037,6679496.158446155,6470743.920206224,6894843.839341599,424099.91913537495,0.031746400407694296
E12000005,population_total,2038,6715777.925390306,6498101.046780599,6940606.638357735,442505.59157713596,0.03294522216883895
E12000005,population_total,2039,6751690.044738395,6525300.728356692,6985792.796324314,460492.0679676216,0.03410198520046725
E12000005,population_total,2040,6787278.376226073,6552364.880422624,7030472.087319868,478107.20689724386,0.0352208337713036
E12000005,population_total,2041,6822566.512163225,6579297.434853395,7074687.719510435,495390.2846570397,0.0363052733728474
E12000005,population_total,2042,6857588.562316575,6606115.285697401,7118490.995577176,512375.70987977553,0.03735830060550387
E12000005,population_total,2043,6892365.868883871,6632825.261461053,7161917.74063499,529092.4791739369,0.03838250096114069
E12000005,population_total,2044,6926924.44730049,6659440.5237612175,7205006.806930006,545566.2831687881,0.03938012369843316
E12000005,population_total,2045,6961282.724329995,6685968.433039671,7247787.666406079,561819.2333664084,0.04035314004722326
E12000005,population_total,2046,6995460.917066953,6712419.320661893,7290290.409474833,577871.0888129398,0.04130328906584963
E12000005,population_total,2047,7029474.555846206,6738800.062240585,7332539.206788276,593739.1445476916,0.04223211420929721
E12000005,population_total,2048,7063339.581335726,6765118.812222413,7374557.776400597,609438.964178184,0.04314099280944772
E12000005,population_total,2049,7097068.923810035,6791381.5920355795,7416365.947766879,624984.3557312991,0.044031160077544984
E12000005,population_total,2050,7130675.303630321,6817594.868442238,7457982.688771602,640387.8203293635,0.0449037288237857
E12000005,unemployment_rate_pct,2026,4.701408482717191,3.844304914795046,5.558512050639337,1.7142071358442905,0.1823078277654317
E12000005,unemployment_rate_pct,2027,4.620667404286652,3.408539914172785,5.83279489440052,2.424254980227735,0.2623273618415732
E12000005,unemployment_rate_pct,2028,4.539926325856113,3.0553793988663953,6.024473252845831,2.9690938539794356,0.3269980216495629
E12000005,unemployment_rate_pct,2029,4.459185247425574,2.744978111581283,6.173392383269865,3.4284142716885824,0.3844216018686275
E12000005,unemployment_rate_pct,2030,4.378444168995035,2.461902327363509,6.294986010626561,3.8330836832630517,0.43772211490170065
E12000005,unemployment_rate_pct,2031,4.297703090564496,2.1982366924363355,6.397169488692656,4.1989327962563205,0.48850894393739963
E12000005,unemployment_rate_pct,2032,4.216962012133957,1.9492791235858018,6.484644900682111,4.53536577709631,0.5377527428568449
E12000005,unemployment_rate_pct,2033,4.136220933703417,1.7119659534756817,6.5604759139311515,4.84850996045547,0.586103841908935
E12000005,unemployment_rate_pct,2034,4.055479855272878,1.4841691515064417,6.626790559039315,5.142621407532873,0.6340336521270731
E12000005,unemployment_rate_pct,2035,3.9747387768423383,1.2643393115515265,6.68513824213315,5.420798930581624,0.6819063132103593
E12000005,unemployment_rate_pct,2036,3.893997698411799,1.0513067571391481,6.73668863968445,5.685381882545302,0.7300186495826814
E12000005,unemployment_rate_pct,2037,3.813256619981261,0.8441627660018249,6.7823504739606975,5.938187707958873,0.7786241918316075
E12000005,unemployment_rate_pct,2038,3.732515541550721,0.6421846790242935,6.822846404077149,6.180661725052856,0.8279485585859103
E12000005,unemployment_rate_pct,2039,3.6517744631201814,0.4447865669739852,6.858762359266377,6.413975792292392,0.8781998802319388
E12000005,unemployment_rate_pct,2040,3.571033384689643,0.251485540152216,6.89058122922707,6.639095689074854,0.929576256209077
E12000005,unemployment_rate_pct,2041,3.490292306259103,0.06187803457052121,6.918706577947685,6.856828543377164,0.9822713890009854
E12000005,unemployment_rate_pct,2042,3.4095512278285636,-0.12437731480820302,6.943479770465331,7.067857085273534,1.0364790866883133
E12000005,unemployment_rate_pct,2043,3.3288101493980244,-0.30757232094357745,6.965192619739627,7.272764940683205,1.092397074972629
E12000005,unemployment_rate_pct,2044,3.2480690709674858,-0.48795876575329666,6.984096907688269,7.472055673441565,1.1502304153919827
E12000005,unemployment_rate_pct,2045,3.167327992536946,-0.6657556907261051,7.000411675799997,7.666167366526102,1.210194742159574
E12000005,unemployment_rate_pct,2046,3.086586914106407,-0.8411550643135488,7.014328892526363,7.855483956839912,1.2725194811360334
E12000005,unemployment_rate_pct,2047,3.005845835675868,-1.0143262471070544,7.02601791845879,8.040344165565845,1.3374511876384978
E12000005,unemployment_rate_pct,2048,2.925104757245329,-1.1854195525395008,7.0356290670301584,8.22104861956966,1.405257127835603
E12000005,unemployment_rate_pct,2049,2.8443636788147892,-1.3545691174415313,7.043296475071109,8.397865592512641,1.4762292274825992
E12000005,unemployment_rate_pct,2050,2.7636226003842506,-1.5218952392264766,7.049140439994978,8.571035679221454,1.5506885198488658
E12000006,emp_total_jobs,2025,3097891.7378365877,3067529.900048297,3128475.293947428,60945.3938991311,0.009836591956194749
E12000006,emp_total_jobs,2026,3266985.7198007307,3221812.777507591,3312708.592798186,90895.81529059494,0.013911266085383917
E12000006,emp_total_jobs,2027,3471955.8047176227,3413260.720335838,3531571.2706738263,118310.55033798842,0.017038026546482888
E12000006,emp_total_jobs,2028,3701491.690345487,3629337.7372862194,3774985.0368111758,145647.29952495638,0.019674135687626257
E12000006,emp_total_jobs,2029,3951845.469748661,3865824.072174372,4039679.2468631733,173855.17468880117,0.021996707110596918
E12000006,emp_total_jobs,2030,4230918.6529770605,4130142.8952679387,4334044.18343111,203901.28816317162,0.02409657392250944
E12000006,emp_total_jobs,2031,4559111.588280436,4441935.033501791,4679261.358550728,237326.32504893746,0.02602769426164123
E12000006,emp_total_jobs,2032,4967912.742520532,4831539.731854486,5108006.304211682,276466.57235719543,0.027825224262788353
E12000006,emp_total_jobs,2033,5498528.0692911185,5338571.819170517,5663134.348949961,324562.52977944445,0.02951358306162905
E12000006,emp_total_jobs,2034,6202850.207527877,6012799.089274727,6398747.249750339,385948.1604756126,0.03111054979267594
E12000006,emp_total_jobs,2035,7148600.140291554,6919059.085297656,7385570.240214425,466511.1549167689,0.03262954604828004
E12000006,emp_total_jobs,2036,8430659.07175669,8148122.425938524,8722772.991064474,574650.5651259497,0.03408099890144236
E12000006,emp_total_jobs,2037,10192106.424071856,9836842.111093014,10559935.376852699,723093.2657596841,0.0354732003215681
E12000006,emp_total_jobs,2038,12661974.72437067,12204268.475404385,13136515.817833392,932247.3424290065,0.03681287329671799
E12000006,emp_total_jobs,2039,12532951.385695506,12064314.38928206,13019464.612272872,955150.2229908109,0.03810555844335965
E12000006,emp_total_jobs,2040,14346794.231710728,13793089.370857079,14922350.971076675,1129261.6002195962,0.03935588612972467
E12000006,emp_total_jobs,2041,16787907.605375513,16120456.959867895,17482553.00993765,1362096.0500697568,0.040567773009234684
E12000006,emp_total_jobs,2042,19628294.710723795,18825767.849537216,20464517.18253254,1638749.3329953253,0.04174456714520403
E12000006,emp_total_jobs,2043,22929650.781642623,21967008.51267904,23933875.30950637,1966866.7968273312,0.042889157265360446
E12000006,emp_total_jobs,2044,26760674.988318533,25608656.63517593,27963813.139303207,2355156.504127279,0.04400405642150922
E12000006,emp_total_jobs,2045,31198657.219800547,29823172.579076357,32636759.025411475,2813586.4463351183,0.04509146702232824
E12000006,emp_total_jobs,2046,36332265.74497278,34693629.20132205,38047339.452924855,3353710.251602806,0.04615333207050061
E12000006,emp_total_jobs,2047,42264987.146218725,40316949.01782067,44306034.8196878,3989085.8018671274,0.04719137602084915
E12000006,emp_total_jobs,2048,49118288.894238405,46806859.496800706,51542563.73129617,4735704.234495461,0.04820713771903159
E12000006,emp_total_jobs,2049,57033575.51498557,54295685.06666657,59908016.71450854,5612331.647841968,0.049201997219754594
E12000006,emp_total_jobs,2050,3986310.3549205535,3791253.447820942,4191297.2143200026,400043.7664990607,0.050177197819690766
E12000006,employment_rate_pct,2026,78.14371906131586,76.12834433875739,80.15909378387434,4.030749445116953,0.025790616914164306
E12000006,employment_rate_pct,2027,78.21511029750357,75.36494003159747,81.06528056340967,5.700340531812202,0.03644014890556347
E12000006,employment_rate_pct,2028,78.2865015336913,74.79577011792999,81.7772329494526,6.981462831522606,0.044589186480111585
E12000006,employment_rate_pct,2029,78.357892769879,74.32714332476206,82.38864221499594,8.061498890233878,0.05144024810563015
E12000006,employment_rate_pct,2030,78.42928400606671,73.92276912629119,82.93579888584223,9.013029759551046,0.057459594804243425
E12000006,employment_rate_pct,2031,78.50067524225443,73.56403553148297,83.43731495302589,9.873279421542918,0.06288658913489475
E12000006,employment_rate_pct,2032,78.57206647844214,73.23988616394664,83.90424679293764,10.664360628991005,0.06786356212176876
E12000006,employment_rate_pct,2033,78.64345771462986,72.94311718281766,84.34379824644206,11.400681063624404,0.07248334060408157
E12000006,employment_rate_pct,2034,78.71484895081757,72.66872478314215,84.76097311849298,12.092248335350831,0.076810465220522
E12000006,employment_rate_pct,2035,78.78624018700528,72.41306572499057,85.15941464901998,12.746348924029405,0.08089197360969982
E12000006,employment_rate_pct,2036,78.85763142319298,72.17338965649992,85.54187318988605,13.368483533386126,0.0847634102883687
E12000006,employment_rate_pct,2037,78.9290226593807,71.9475598278581,85.91048549090331,13.962925663045212,0.08845241707415036
E12000006,employment_rate_pct,2038,79.00041389556841,71.73387699410983,86.266950797027,14.533073802917158,0.09198099785988843
E12000006,employment_rate_pct,2039,79.07180513175612,71.53096341397774,86.6126468495345,15.081683435556755,0.09536701110102634
E12000006,employment_rate_pct,2040,79.14319636794383,71.33768363110748,86.94870910478018,15.611025473672697,0.098625189467302
E12000006,employment_rate_pct,2041,79.21458760413155,71.15308871389767,87.27608649436543,16.122997780467756,0.10176785784104012
E12000006,employment_rate_pct,2042,79.28597884031926,70.9763759840108,87.59558169662772,16.619205712616917,0.10480545208433223
E12000006,employment_rate_pct,2043,79.35737007650698,70.80685927878868,87.90788087422528,17.101021595436606,0.10774690226597622
E12000006,employment_rate_pct,2044,79.42876131269469,70.64394656369599,88.21357606169339,17.569629497997397,0.11059992128562461
E12000006,employment_rate_pct,2045,79.5001525488824,70.48712278933135,88.51318230843344,18.02605951910209,0.11337122597355002
E12000006,employment_rate_pct,2046,79.57154378507012,70.3359365652453,88.80715100489493,18.47121443964963,0.11606670903320687
E12000006,employment_rate_pct,2047,79.64293502125783,70.1899896606198,89.09588038189585,18.90589072127605,0.11869157456483617
E12000006,employment_rate_pct,2048,79.71432625744555,70.04892863171202,89.37972388317908,19.330795251467066,0.12125044618100572
E12000006,employment_rate_pct,2049,79.78571749363326,69.91243807209032,89.65899691517619,19.746558843085865,0.12374745420232387
E12000006,employment_rate_pct,2050,79.85710872982096,69.78023511702861,89.93398234261332,20.15374722558471,0.126186306680414
E12000006,gdhi_per_head_gbp,2024,25844.05724071318,24647.764061122343,27082.765398053933,2435.0013369315893,0.047109502084982886
E12000006,gdhi_per_head_gbp,2025,26310.22249768285,24607.49929424977,28114.522223781085,3507.0229295313147,0.06664753461967453
E12000006,gdhi_per_head_gbp,2026,27065.2408352523,24937.483449123883,29357.584145528024,4420.100696404141,0.08165640799779968
E12000006,gdhi_per_head_gbp,2027,27843.14807131435,25332.463815828116,30584.993340207595,5252.529524379479,0.09432355692909136
E12000006,gdhi_per_head_gbp,2028,28653.54932155077,25781.49530834648,31827.160653858416,6045.665345511938,0.10549592439085549
E12000006,gdhi_per_head_gbp,2029,29488.339501963223,26267.205256887602,33085.36387876559,6818.158621877985,0.1156077069280903
E12000006,gdhi_per_head_gbp,2030,30355.347737759326,26790.677348385332,34374.45948498457,7583.782136599235,0.12491673958268795
E12000006,gdhi_per_head_gbp,2031,31250.174841894383,27344.110407838874,35693.59169518003,8349.481287341157,0.13359095316400815
E12000006,gdhi_per_head_gbp,2032,32177.82276171568,27929.168705985427,37051.38513117518,9122.216425189752,0.14174694933125065
E12000006,gdhi_per_head_gbp,2033,33136.12554218234,28541.924104482994,38447.610535890926,9905.686431407932,0.1494695935226039
E12000006,gdhi_per_head_gbp,2034,34128.439255908874,29183.700144065217,39887.943727474456,10704.24358340924,0.15682292857204047
E12000006,gdhi_per_head_gbp,2035,35153.94483017546,29852.516764153417,41372.93491611121,11520.418151957794,0.16385669101450162
E12000006,gdhi_per_head_gbp,2036,36215.06048816313,30549.37704504473,42906.71034204795,12357.333297003217,0.17061041912441655
E12000006,gdhi_per_head_gbp,2037,37311.78779341721,31273.37691179676,44490.41795954877,13217.041047752013,0.17711615858412244
