region_code,metric,year,value,ci_lower,ci_upper,ci_width,cv
TLJ4,gdhi_per_head_gbp,2026,27358.75823007522,25459.72984420754,29189.723394623987,3729.993550416446,0.06816818071655205
TLJ4,productivity_gbp_per_job,2027,82675.16475045591,71492.34790929568,93982.16112219423,22489.813212898545,0.13601311397915616
TLJ4,employment_rate,2027,40.11581989290911,39.675143431096636,40.559326331918676,0.8841829008220401,0.011020376788788115
TLJ4,income_per_worker_gbp,2027,70197.5493306925,64063.83718105924,76271.24422996576,12207.407048906513,0.08695037907519275
TLJ4,gdhi_per_head_gbp,2027,28186.920305624466,25959.098448330427,30362.852813326954,4403.754364996526,0.07811698328954714
TLJ4,productivity_gbp_per_job,2028,85274.7483910232,72042.91353276343,97995.04050746425,25952.12697470082,0.15216771356333184
TLJ4,employment_rate,2028,40.25048535292004,39.725803991965456,40.77751014049678,1.0517061485313235,0.013064515114660918
TLJ4,income_per_worker_gbp,2028,71952.97238365197,64831.129473492045,78967.61040329536,14136.480929803314,0.09823416921838787
TLJ4,gdhi_per_head_gbp,2028,28916.030702139004,26393.701247812183,31467.989462661237,5074.2882148490535,0.0877417835649499
TLJ4,productivity_gbp_per_job,2029,88095.44320811404,73370.14779209577,103077.19482875384,29707.04703665807,0.16860717169263245
TLJ4,employment_rate,2029,40.32063293410777,39.74747989539704,40.89211910917899,1.14463921378195,0.01419421187723574
TLJ4,income_per_worker_gbp,2029,73835.44679891053,65984.5470978734,81702.24907486734,15717.70197699395,0.10643737295855214
TLJ4,gdhi_per_head_gbp,2029,29754.644768739116,26899.412153590707,32608.608279624597,5709.19612603389,0.09593789760232825
TLJ4,productivity_gbp_per_job,2030,91257.98358824194,74551.23623160322,108094.91794388699,33543.68171228377,0.18378491608818362
TLJ4,employment_rate,2030,40.337249590210774,39.717079855061,40.98082878532725,1.263748930266246,0.015664788044608503
TLJ4,income_per_worker_gbp,2030,75785.11462354178,66862.10271204347,84566.2743464996,17704.17163445613,0.11680507262145466
TLJ4,gdhi_per_head_gbp,2030,30575.07285686797,27449.418228333383,33649.49973266152,6200.081504328136,0.10139111578495281
TLJ4,productivity_gbp_per_job,2031,94395.61146944508,75625.37257595266,112368.55511712459,36743.18254117193,0.1946233620885296
TLJ4,employment_rate,2031,40.41234505469172,39.73427158648456,41.11786352373763,1.3835919372530725,0.01711843169928149
TLJ4,income_per_worker_gbp,2031,77845.35432619459,68102.15380602742,87676.9819905292,19574.828184501777,0.1257289426834489
TLJ4,gdhi_per_head_gbp,2031,31492.606165532685,27944.536803570958,34920.56709091395,6976.030287342994,0.11075663682254983
TLJ4,productivity_gbp_per_job,2032,97225.46707881932,77509.92143517549,117953.28433291687,40443.362897741375,0.20798749603822686
TLJ4,employment_rate,2032,40.57257805118595,39.84518137026398,41.328220725652294,1.483039355388314,0.018276375653493437
TLJ4,income_per_worker_gbp,2032,79786.44988400652,69446.09782056832,90119.15206594141,20673.05424537309,0.12955241319439303
TLJ4,gdhi_per_head_gbp,2032,32361.86879123418,28597.373552213154,35977.14096164123,7379.767409428074,0.11401948782739985
TLJ4,productivity_gbp_per_job,2033,100245.55738509682,78319.45801998497,121732.66742921909,43413.209409234114,0.21653433100511751
TLJ4,employment_rate,2033,40.769915811311414,40.00198254026048,41.58972675975601,1.5877442194955336,0.0194720075808327
TLJ4,income_per_worker_gbp,2033,81553.20299675112,70104.57769073045,92766.0215631275,22661.443872397052,0.13893656557731907
TLJ4,gdhi_per_head_gbp,2033,33261.52612897085,29062.860691433434,37184.11205721448,8121.251365781045,0.12208176098551624
TLJ4,productivity_gbp_per_job,2034,101548.1477174246,78455.50965399791,124611.45727045208,46155.94761645417,0.2272613959680049
TLJ4,employment_rate,2034,40.60757248236441,39.787911025987405,41.46844793387043,1.680536907883024,0.020692407907575237
TLJ4,income_per_worker_gbp,2034,84099.60552064476,71636.55884108908,96300.51475071037,24663.95590962129,0.14663538405995724
TLJ4,gdhi_per_head_gbp,2034,34168.65722348289,29689.64674452235,38412.46958856437,8722.822844042017,0.1276436294670534
TLJ4,productivity_gbp_per_job,2035,104881.80823807005,79443.6695607066,130307.29210849736,50863.62254779076,0.24248067134929627
TLJ4,employment_rate,2035,40.64131750986431,39.79521581727032,41.5386751706507,1.7434593533803806,0.02144934588989659
TLJ4,income_per_worker_gbp,2035,86181.78595942038,73185.0961764418,99546.97280664346,26361.87663020166,0.15294343425775855
TLJ4,gdhi_per_head_gbp,2035,35079.878235441196,30324.91469602157,39647.25137778605,9322.336681764482,0.13287299088093935
TLJ4,productivity_gbp_per_job,2036,108406.07465097652,81343.46035743793,135139.18546542458,53795.725107986655,0.2481213588868844
TLJ4,employment_rate,2036,40.6322457542866,39.73125039423306,41.5501315536643,1.8188811594312426,0.02238223762514228
TLJ4,income_per_worker_gbp,2036,88670.61372039525,74616.62243537982,102839.17997620208,28222.557540822265,0.15914267622989708
TLJ4,gdhi_per_head_gbp,2036,35978.80440692128,30813.062109799896,40981.48931193101,10168.427202131112,0.141311354973416
TLJ4,productivity_gbp_per_job,2037,112506.76720566835,83290.74334576735,141083.15950963672,57792.41616386938,0.256839733285651
TLJ4,employment_rate,2037,40.640687847413474,39.718891471060545,41.608813292301505,1.8899218212409608,0.02325159736883295
TLJ4,income_per_worker_gbp,2037,90863.70577718207,76096.27151670537,105715.98202204263,29619.710505337265,0.16298977821778124
TLJ4,gdhi_per_head_gbp,2037,36946.70083203948,31530.728669939755,42207.974372678495,10677.245702738739,0.14449525211029984
TLJ4,productivity_gbp_per_job,2038,115623.45164666715,84639.85980984507,146715.12594540525,62075.266135560174,0.268437177975172
TLJ4,employment_rate,2038,40.67275587604189,39.71776366815131,41.678968974141625,1.9612053059903118,0.024109569953502354
TLJ4,income_per_worker_gbp,2038,93359.80815084233,77443.95455020043,109590.65703868157,32146.70248848114,0.17216564132469833
