region_code,metric,year,value,ci_lower,ci_upper,ci_width
TLC3,employment_rate_pct,2041,68.64486740839673,58.238370835519355,79.05136398127411,20.812993145754753
TLC3,employment_rate_pct,2042,68.59451017118727,58.18801359830989,79.00100674406465,20.812993145754767
TLC3,employment_rate_pct,2043,68.54894505869122,58.14244848581384,78.95544163156859,20.812993145754753
TLC3,employment_rate_pct,2044,68.50771603994778,58.1012194670704,78.91421261282517,20.812993145754767
TLC3,employment_rate_pct,2045,68.47041048107981,58.06391390820243,78.87690705395718,20.812993145754753
TLC3,employment_rate_pct,2046,68.43665501551533,58.03015844263795,78.84315158839271,20.812993145754767
TLC3,employment_rate_pct,2047,68.40611180720936,57.999615234331976,78.81260838008674,20.812993145754767
TLC3,employment_rate_pct,2048,68.37847516946725,57.97197859658987,78.78497174234462,20.812993145754753
TLC3,employment_rate_pct,2049,68.35346850552949,57.94697193265211,78.75996507840688,20.812993145754767
TLC3,employment_rate_pct,2050,68.33084154029835,57.92434496742097,78.73733811317572,20.812993145754753
TLC3,gdhi_total_mn_gbp,2024,13396.61092672518,12568.148304694536,13619.574901479245,1051.4265967847095
TLC3,gdhi_total_mn_gbp,2025,13786.463054199476,13243.620684433037,14351.555973527276,1107.9352890942391
TLC3,gdhi_total_mn_gbp,2026,14439.307750117121,13870.759602122569,15031.160101043402,1160.4004989208333
TLC3,gdhi_total_mn_gbp,2027,14912.891646442775,14325.69611923617,15524.155713446575,1198.4595942104042
TLC3,gdhi_total_mn_gbp,2028,15401.273525857996,14794.847948439787,16032.55586302294,1237.707914583154
TLC3,gdhi_total_mn_gbp,2029,15904.771821391445,15278.520984452633,16556.692035042983,1278.1710505903502
TLC3,gdhi_total_mn_gbp,2030,16423.928636375123,15777.2359852728,17097.128553095885,1319.8925678230844
TLC3,gdhi_total_mn_gbp,2031,16959.199237378318,16291.430291335628,17654.339344658627,1362.9090533229992
TLC3,gdhi_total_mn_gbp,2032,17511.04984840457,16821.55176906142,18228.80974377641,1407.2579747149903
TLC3,gdhi_total_mn_gbp,2033,18079.957362967416,17368.05853426825,18821.036191336654,1452.9776570684044
TLC3,gdhi_total_mn_gbp,2034,18666.40880155158,17931.418430995567,19431.52567029206,1500.1072392964925
TLC3,gdhi_total_mn_gbp,2035,19270.900382688367,18512.10813915608,20060.794738660403,1548.6865995043227
TLC3,gdhi_total_mn_gbp,2036,19893.93600006503,19110.61171160897,20709.367944212107,1598.7562326031366
TLC3,gdhi_total_mn_gbp,2037,20536.02477347405,19727.41822154059,21377.77527503553,1650.3570534949395
TLC3,gdhi_total_mn_gbp,2038,21197.677133251713,20363.018001078402,22066.548083480626,1703.5300824022233
TLC3,gdhi_total_mn_gbp,2039,21879.818023790023,21018.299574903027,22776.649226457277,1758.3496515542502
TLC3,gdhi_total_mn_gbp,2040,22582.984559170945,21693.778908214357,23508.637833800378,1814.8589255860206
TLC3,gdhi_total_mn_gbp,2041,23307.743298545356,22390.000251880807,24263.103687336803,1873.103435455996
TLC3,gdhi_total_mn_gbp,2042,24054.68681894021,23107.532850192256,25040.663653215437,1933.1308030231812
TLC3,gdhi_total_mn_gbp,2043,24824.431366173645,23846.96868427047,25841.959236535702,1994.9905522652334
TLC3,gdhi_total_mn_gbp,2044,25617.615279617174,24608.92095885626,26667.654941542423,2058.7339826861644
TLC3,gdhi_total_mn_gbp,2045,26434.897975280703,25394.023125435655,27518.437213028486,2124.4140875928315
TLC3,gdhi_total_mn_gbp,2046,27276.95933355653,26202.92829409141,28395.013798983124,2192.0855048917147
TLC3,gdhi_total_mn_gbp,2047,28144.49938155232,27036.308928344184,29298.113419904075,2261.804491559891
TLC3,gdhi_total_mn_gbp,2048,29038.238190927175,27894.856747011283,30228.485662446004,2333.6289154347214
TLC3,gdhi_total_mn_gbp,2049,29958.915934276043,28779.282778370947,31186.90103811607,2407.6182597451225
TLC3,gdhi_total_mn_gbp,2050,30907.29305899834,29690.317527184896,32174.151164269286,2483.83363708439
TLC3,nominal_gva_mn_gbp,2024,17409.32517990198,15944.061469357068,19009.247035459855,3065.1855661027876
TLC3,nominal_gva_mn_gbp,2025,17959.578969470473,16448.002900398573,19610.06930226321,3162.0664018646385
TLC3,nominal_gva_mn_gbp,2026,18305.846379800354,16765.126557868556,19988.158784495903,3223.032226627347
TLC3,nominal_gva_mn_gbp,2027,18609.634422331972,17043.346142701834,20319.86503314298,3276.518890441148
TLC3,nominal_gva_mn_gbp,2028,18886.572565020044,17296.975661629178,20622.25386863768,3325.2782070085013
TLC3,nominal_gva_mn_gbp,2029,19151.477607452456,17539.584851614385,20911.503758596078,3371.918906981693
TLC3,nominal_gva_mn_gbp,2030,19410.585851984106,17776.88513381022,21194.424123304565,3417.5389894943437
TLC3,nominal_gva_mn_gbp,2031,19670.077473062865,18014.536525493062,21477.76309697212,3463.226571479059
TLC3,nominal_gva_mn_gbp,2032,19934.183858154593,18256.4142774931,21766.140932756753,3509.726655263654
TLC3,nominal_gva_mn_gbp,2033,20205.721506892223,18505.097837480567,22062.63296739578,3557.5351299152135
TLC3,nominal_gva_mn_gbp,2034,20486.526800652486,18762.269026964877,22369.24434622832,3606.9753192634416
TLC3,nominal_gva_mn_gbp,2035,20777.799415864105,19029.02655106672,22687.284996282586,3658.2584452158662
TLC3,nominal_gva_mn_gbp,2036,21080.37316593487,19306.134044912113,23017.665358651866,3711.5313137397534
TLC3,nominal_gva_mn_gbp,2037,21394.93780784824,19594.22321177673,23361.13857917942,3766.9153674026893
TLC3,nominal_gva_mn_gbp,2038,21722.238458524607,19893.976455479078,23718.51825123911,3824.541795760033
TLC3,nominal_gva_mn_gbp,2039,22052.89398532016,20196.802210637994,24079.561113472104,3882.75890283411
TLC3,nominal_gva_mn_gbp,2040,22389.308546967884,20504.90228888172,24446.892267471703,3941.9899785899834
TLC3,nominal_gva_mn_gbp,2041,22735.410632582065,20821.874536265306,24824.80123160106,4002.9266953357546
TLC3,nominal_gva_mn_gbp,2042,23091.26148430102,21147.77504045487,25213.354876168145,4065.5798357132735
TLC3,nominal_gva_mn_gbp,2043,23455.87330060547,21481.699138691794,25611.474620417655,4129.775481725861
TLC3,nominal_gva_mn_gbp,2044,23829.008682089792,21823.42941239857,26018.901247872152,4195.471835473581
TLC3,nominal_gva_mn_gbp,2045,24210.431710529454,22172.74979951449,26435.377159356252,4262.627359841761
TLC3,nominal_gva_mn_gbp,2046,24599.925782412465,22529.461927059914,26860.66584543461,4331.2039183746965
TLC3,nominal_gva_mn_gbp,2047,24997.30306937625,22893.393775331162,27294.56221626556,4401.168440934398
TLC3,nominal_gva_mn_gbp,2048,25402.40857532845,23264.403393551947,27736.897031572502,4472.4936380205545
TLC3,nominal_gva_mn_gbp,2049,25815.120815585695,23642.379521852097,28187.537642195657,4545.15812034356
TLC3,nominal_gva_mn_gbp,2050,26235.350482918515,24027.240369585405,28646.38653354617,4619.146163960766
TLC3,population_16_64,2025,433996.52613976825,422231.88662623346,441367.57908860705,19135.692462373583
TLC3,population_16_64,2026,430343.40051701776,416566.0666215371,435429.5786544569,18863.512032919796
TLC3,population_16_64,2027,429511.31624868844,414653.1132063988,433414.69247018197,18761.579263783176
TLC3,population_16_64,2028,427406.74237033393,415017.60834633437,433780.3834172139,18762.77507087955
TLC3,population_16_64,2029,425013.0141541333,415089.6737125964,433840.43277495104,18750.759062354628
TLC3,population_16_64,2030,424186.0983458771,414824.3316664067,433547.8650253471,18723.53335894039
TLC3,population_16_64,2031,423835.7891633319,414489.1872340738,433182.3910925898,18693.203858516004
TLC3,population_16_64,2032,423482.76078620506,414151.3594413066,432814.1621311032,18662.802689796605
TLC3,population_16_64,2033,423127.130651204,413810.9630538653,432443.2982485425,18632.335194677173
TLC3,population_16_64,2034,422768.9468536799,413468.04503013083,432069.8486772287,18601.8036470979
TLC3,population_16_64,2035,422408.16928247793,413122.5660645836,431693.77250037197,18571.206435788365
TLC3,population_16_64,2036,422044.6420374421,412774.37360347365,431314.91047141043,18540.536867936782
TLC3,population_16_64,2037,421678.0526491786,412423.16194957064,430932.94334878627,18509.78139921563
TLC3,population_16_64,2038,421307.8709660158,412068.41247582325,430547.32945620816,18478.916980384907
TLC3,population_16_64,2039,420933.2561373192,411709.30262819276,430157.20964644535,18447.90701825259
TLC3,population_16_64,2040,420565.5567364754,411356.9323215773,429774.18115137325,18417.24882979598
TLC3,population_16_64,2041,420202.89376896183,411009.4640871422,429396.3234507812,18386.85936363897
TLC3,population_16_64,2042,419844.0008347247,410665.6595275481,429022.3421419011,18356.68261435296
TLC3,population_16_64,2043,419488.0378077047,410324.6971197041,428651.3784957051,18326.681376000983
TLC3,population_16_64,2044,419134.4599810245,409986.04425308097,428282.8757089678,18296.83145588683
TLC3,population_16_64,2045,418782.9264647278,409649.3676508426,427916.48527861264,18267.117627770058
TLC3,population_16_64,2046,418433.2362221921,409314.47081779863,427552.0016265854,18237.530808786745
TLC3,population_16_64,2047,418085.2834992225,408981.2504521049,427189.31654633983,18208.066094234935
TLC3,population_16_64,2048,417739.02682619373,408649.66613006213,426828.3875223251,18178.72139226296
TLC3,population_16_64,2049,417394.4675029585,408319.7192643019,426469.21574161487,18149.49647731299
TLC3,population_16_64,2050,417051.6346998965,407991.4385321591,426111.8308676337,18120.392335474608
TLC3,population_total,2025,698144.7682796115,679922.8568266997,713677.4003992367,33754.54357253702
TLC3,population_total,2026,695836.3551914551,675785.7729683631,709334.9323918641,33549.159423501
TLC3,population_total,2027,693017.4921547935,669682.8950251201,702929.0791075443,33246.18408242415
TLC3,population_total,2028,694038.3693022511,667316.0512195047,700444.7341301946,33128.68291068997
TLC3,population_total,2029,695045.1620833675,664942.6594090943,697953.5160745346,33010.85666544037
TLC3,population_total,2030,695790.7910569931,662573.2054460587,695466.4313593697,32893.225913311006
TLC3,population_total,2031,696489.8127252612,663357.6025131582,696289.769557384,32932.16704422573
TLC3,population_total,2032,697143.1527273542,664940.0396830437,697950.7662930575,33010.72661001375
TLC3,population_total,2033,697751.7235900193,666570.4955848185,699662.165634558,33091.67004973942
TLC3,population_total,2034,698316.4246173792,668162.58729715,701333.2962092189,33170.70891206886
TLC3,population_total,2035,698838.1418017364,669698.559364429,702945.5210977563,33246.96173332736
TLC3,population_total,2036,699317.7477542649,671169.9256522066,704489.9328744056,33320.007222199
TLC3,population_total,2037,699756.1016543731,672568.2396986928,705957.6657555968,33389.42605690402
TLC3,population_total,2038,700154.0492167132,673882.5246501237,707337.19794532,33454.67329519638
TLC3,population_total,2039,700512.422674737,675097.4900100966,708612.479855576,33514.98984547937
TLC3,population_total,2040,700832.0407798375,676375.2291010168,709953.6518777261,33578.42277670931
TLC3,population_total,2041,701113.7088150856,677687.3569355287,711330.9198611802,33643.56292565155
TLC3,population_total,2042,701358.2186226234,679014.1475041511,712723.5785052915,33709.43100114039
TLC3,population_total,2043,701566.3486438899,680341.941725093,714117.2906277074,33775.34890261432
TLC3,population_total,2044,701738.863971757,681661.3302764295,715502.1797838523,33840.84950742277
TLC3,population_total,2045,701876.516413831,682965.8797557967,716871.4931872466,33905.61343144986
TLC3,population_total,2046,701980.0445661175,684251.2397791082,718220.6644804362,33969.42470132804
TLC3,population_total,2047,702253.6305887685,685445.3608476867,719474.0672913999,34028.70644371328
TLC3,population_total,2048,703204.5483406961,686373.5186146462,720448.3031412956,34074.7845266494
TLC3,population_total,2049,704127.278961834,687274.1639029317,721393.6606646847,34119.49676175299
TLC3,population_total,2050,705021.4836687448,688146.9660378044,722309.7927705917,34162.8267327873
TLC3,unemployment_rate_pct,2026,5.4967694010332995,1.0,16.51462371320698,15.51462371320698
TLC3,unemployment_rate_pct,2027,5.71483017352579,1.0,16.732684485699473,15.732684485699473
TLC3,unemployment_rate_pct,2028,5.912139719882823,1.0,16.929994032056506,15.929994032056506
TLC3,unemployment_rate_pct,2029,6.090672780362367,1.0,17.108527092536047,16.108527092536047
TLC3,unemployment_rate_pct,2030,6.252216173840735,1.0,17.270070486014415,16.270070486014415
TLC3,unemployment_rate_pct,2031,6.398386680896469,1.0,17.41624099307015,16.41624099307015
TLC3,unemployment_rate_pct,2032,6.530647225093787,1.0,17.54850153726747,16.54850153726747
TLC3,unemployment_rate_pct,2033,6.650321514413318,1.0,17.668175826587,16.668175826587
TLC3,unemployment_rate_pct,2034,6.758607289366491,1.0,17.77646160154017,16.77646160154017
TLC3,unemployment_rate_pct,2035,6.856588310385144,1.0,17.874442622558824,16.874442622558824
TLC3,unemployment_rate_pct,2036,6.945245204460188,1.0,17.963099516633868,16.963099516633868
TLC3,unemployment_rate_pct,2037,7.025465279586139,1.0,18.04331959175982,17.04331959175982
TLC3,unemployment_rate_pct,2038,7.098051405237754,1.0,18.115905717411437,17.115905717411437
TLC3,unemployment_rate_pct,2039,7.163730047757597,1.0,18.18158435993128,17.18158435993128
TLC3,unemployment_rate_pct,2040,7.223158541075358,1.0,18.24101285324904,17.24101285324904
TLC3,unemployment_rate_pct,2041,7.276931665526767,1.0,18.29478597770045,17.29478597770045
TLC3,unemployment_rate_pct,2042,7.3255876006151075,1.0,18.343441912788787,17.343441912788787
TLC3,unemployment_rate_pct,2043,7.369613311292566,1.0,18.387467623466247,17.387467623466247
TLC3,unemployment_rate_pct,2044,7.409449421669156,1.0,18.427303733842837,17.427303733842837
TLC3,unemployment_rate_pct,2045,7.445494624926905,1.0,18.463348937100584,17.463348937100584
TLC3,unemployment_rate_pct,2046,7.4781096735752275,1.0,18.495963985748908,17.495963985748908
TLC3,unemployment_rate_pct,2047,7.507620989983294,1.0,18.525475302156973,17.525475302156973
TLC3,unemployment_rate_pct,2048,7.53432393332481,1.0,18.55217824549849,17.55217824549849
TLC3,unemployment_rate_pct,2049,7.558485755631909,1.0,18.57634006780559,17.57634006780559
TLC3,unemployment_rate_pct,2050,7.580348276543307,1.0,18.598202588716987,17.598202588716987
TLC4,emp_total_jobs,2025,832487.7463294034,809622.3639152105,855998.8936535707,46376.5297383602
TLC4,emp_total_jobs,2026,835557.7874233868,812608.0822501495,859155.6389528356,46547.556702686124
TLC4,emp_total_jobs,2027,838070.6468999475,815051.9227013395,861739.4666924353,46687.54399109585
TLC4,emp_total_jobs,2028,840836.8455263893,817742.1440059455,864583.7883948275,46841.64438888198
TLC4,emp_total_jobs,2029,843665.1219089332,820492.7380185747,867491.9410554265,46999.20303685183
TLC4,emp_total_jobs,2030,845399.1279765757,822179.1173048981,869274.9189815704,47095.8016766723
TLC4,emp_total_jobs,2031,845297.9570988611,822080.7252198065,869170.8908324769,47090.16561267036
TLC4,emp_total_jobs,2032,843700.2846421738,820526.9349606119,867528.0968557786,47001.16189516673
TLC4,emp_total_jobs,2033,841853.9440599312,818731.3065764358,865629.611859842,46898.30528340617
TLC4,emp_total_jobs,2034,841022.3604309813,817922.5634971147,864774.5426176819,46851.97912056721
TLC4,emp_total_jobs,2035,841654.7294781327,818537.5636879029,865424.77105303,46887.207365127164
TLC4,emp_total_jobs,2036,843183.561734917,820024.4045347804,866996.7806425521,46972.37610777165
TLC4,emp_total_jobs,2037,844508.7300705792,821313.1753608196,868359.3744275455,47046.19906672591
TLC4,emp_total_jobs,2038,844780.0835838695,821577.075789211,868638.3915160128,47061.31572680187
TLC4,emp_total_jobs,2039,843931.8873612104,820752.1764031467,867766.2405067052,47014.06410355854
TLC4,emp_total_jobs,2040,842740.3739454412,819593.3894869845,866541.0763284107,46947.686841426184
TLC4,emp_total_jobs,2041,842086.2251564066,818957.2077638713,865868.4530469662,46911.24528309493
TLC4,emp_total_jobs,2042,842459.289708754,819320.0256024476,866252.0537011245,46932.028098676936
TLC4,emp_total_jobs,2043,843682.3670478971,820509.5094968763,867509.6732321932,47000.16373531695
TLC4,emp_total_jobs,2044,845090.0020395665,821878.4819226089,868957.0626993054,47078.58077669644
TLC4,emp_total_jobs,2045,845999.174505496,822762.6827583787,869891.9120450254,47129.2292866467
TLC4,emp_total_jobs,2046,846141.5723787757,822901.1694848073,870038.3315238988,47137.16203909146
TLC4,emp_total_jobs,2047,845782.5137226683,822551.9728519155,869669.1323209797,47117.15946906421
TLC4,emp_total_jobs,2048,845483.7637457781,822261.4284402098,869361.9450370532,47100.51659684337
TLC4,emp_total_jobs,2049,845706.4112640211,822477.960648443,869590.8805740998,47112.91992565687
TLC4,emp_total_jobs,2050,846527.5485520456,823276.5443094765,870435.2084494181,47158.66413994157
TLC4,employment_rate_pct,2026,70.11465083380415,61.975041419047905,78.2542602485604,16.279218829512494
TLC4,employment_rate_pct,2027,70.04980132599806,61.91019191124182,78.18941074075431,16.279218829512494
TLC4,employment_rate_pct,2028,69.9911230647939,61.85151365003765,78.13073247955015,16.279218829512494
TLC4,employment_rate_pct,2029,69.93802877843108,61.79841936367483,78.07763819318731,16.27921882951248
TLC4,employment_rate_pct,2030,69.88998708144608,61.750377666689836,78.02959649620232,16.27921882951248
TLC4,employment_rate_pct,2031,69.84651715638812,61.70690774163187,77.98612657114435,16.27921882951248
TLC4,employment_rate_pct,2032,69.80718394163645,61.66757452688021,77.9467933563927,16.279218829512494
TLC4,employment_rate_pct,2033,69.7715937771575,61.63198436240126,77.91120319191376,16.279218829512494
TLC4,employment_rate_pct,2034,69.7393904646229,61.59978104986666,77.87899987937914,16.27921882951248
TLC4,employment_rate_pct,2035,69.71025170245687,61.57064228770063,77.84986111721312,16.279218829512494
TLC4,employment_rate_pct,2036,69.68388586013381,61.54427644537757,77.82349527489006,16.279218829512494
TLC4,employment_rate_pct,2037,69.66002905944185,61.52041964468561,77.7996384741981,16.279218829512494
TLC4,employment_rate_pct,2038,69.63844253350116,61.49883311874492,77.7780519482574,16.27921882951248
TLC4,employment_rate_pct,2039,69.61891023710461,61.47930082234837,77.75851965186087,16.279218829512494
TLC4,employment_rate_pct,2040,69.60123668446485,61.46162726970861,77.7408460992211,16.279218829512494
TLC4,employment_rate_pct,2041,69.58524499272676,61.44563557797051,77.72485440748301,16.279218829512494
TLC4,employment_rate_pct,2042,69.57077511166443,61.43116569690819,77.71038452642068,16.279218829512494
TLC4,employment_rate_pct,2043,69.55768222184471,61.41807280708847,77.69729163660097,16.279218829512494
TLC4,employment_rate_pct,2044,69.54583528522562,61.40622587046938,77.68544469998187,16.279218829512494
TLC4,employment_rate_pct,2045,69.53511573368355,61.39550631892731,77.67472514843979,16.27921882951248
TLC4,employment_rate_pct,2046,69.52541628234373,61.38580686758748,77.66502569709996,16.27921882951248
TLC4,employment_rate_pct,2047,69.51663985583704,61.3770304410808,77.65624927059329,16.279218829512494
TLC4,employment_rate_pct,2048,69.50869861673715,61.369089201980906,77.6483080314934,16.279218829512494
TLC4,employment_rate_pct,2049,69.50151308645398,61.36190367169774,77.64112250121022,16.27921882951248
TLC4,employment_rate_pct,2050,69.49501134978536,61.355401935029114,77.63462076454161,16.279218829512494
TLC4,gdhi_total_mn_gbp,2024,40506.23464033083,37778.97961386295,40304.402175763,2525.42256190005
TLC4,gdhi_total_mn_gbp,2025,41883.70009552156,39803.76333650556,42464.53721144778,2660.7738749422206
TLC4,gdhi_total_mn_gbp,2026,43053.379940613326,41682.72678658489,44469.1042839202,2786.3774973353065
TLC4,gdhi_total_mn_gbp,2027,44459.156245725964,43043.74860949151,45921.10673292995,2877.35812343844
TLC4,gdhi_total_mn_gbp,2028,45908.64374664857,44447.09003274019,47418.25773305299,2971.167700312799
TLC4,gdhi_total_mn_gbp,2029,47403.24347472145,45894.10748425038,48962.004385744825,3067.896901494445
TLC4,gdhi_total_mn_gbp,2030,48944.179891776614,47385.98644372365,50553.61141681734,3167.6249730936906
TLC4,gdhi_total_mn_gbp,2031,50532.81257797389,48924.04320754428,52194.48311350636,3270.4399059620773
TLC4,gdhi_total_mn_gbp,2032,52170.53964474278,50509.63137667956,53886.06356134116,3376.4321846616003
TLC4,gdhi_total_mn_gbp,2033,53858.79925672699,52144.14333017153,55629.83821613513,3485.694885963603
TLC4,gdhi_total_mn_gbp,2034,55599.07143572631,53829.01197164828,57427.33576724665,3598.3237955983714
TLC4,gdhi_total_mn_gbp,2035,57392.88027894229,55565.71287694929,59280.13042876732,3714.4175518180273
TLC4,gdhi_total_mn_gbp,2036,59241.79679962499,57355.76704433698,61189.84487357778,3834.0778292407995
TLC4,gdhi_total_mn_gbp,2037,61147.44272286374,59200.74456944413,63158.15415395537,3957.409584511246
TLC4,gdhi_total_mn_gbp,2038,63111.495777412696,61102.26976862819,65186.79116741086,4084.521398782672
TLC4,gdhi_total_mn_gbp,2039,65135.277898523374,63061.62249183346,67277.12131839417,4215.49882656071
TLC4,gdhi_total_mn_gbp,2040,67220.55900930414,65080.51631465983,69430.97273039735,4350.456415737521
TLC4,gdhi_total_mn_gbp,2041,69369.14121355141,67160.69596888658,71650.20676579805,4489.510796911476
TLC4,gdhi_total_mn_gbp,2042,71582.86372295544,69303.94211281493,73936.72311508673,4632.781002271804
TLC4,gdhi_total_mn_gbp,2043,73863.60673859154,71512.07508918762,76292.46380599284,4780.388716805217
TLC4,gdhi_total_mn_gbp,2044,76213.29459155812,73786.95796584123,78719.41644739662,4932.458481555397
TLC4,gdhi_total_mn_gbp,2045,78633.89835889674,76130.49906834537,81219.61693126829,5089.117862922925
TLC4,gdhi_total_mn_gbp,2046,81127.43810908258,78544.65415400542,83795.15175199704,5250.49759799162
TLC4,gdhi_total_mn_gbp,2047,83695.9848877738,81031.42833439333,86448.16005743787,5416.731723044533
TLC4,gdhi_total_mn_gbp,2048,86341.66252356197,83592.87782361006,89180.83551404047,5587.957690430412
TLC4,gdhi_total_mn_gbp,2049,89066.64931131848,86231.11156804045,91995.42804554901,5764.316477508561
TLC4,gdhi_total_mn_gbp,2050,91873.17961486196,88948.29279799819,94894.24548837017,5945.952690371982
TLC4,nominal_gva_mn_gbp,2024,52987.98841400771,47142.081224048736,58589.07003808646,11446.988814037722
TLC4,nominal_gva_mn_gbp,2025,54374.79827005533,48774.6017819092,60617.99745960874,11843.39567769954
TLC4,nominal_gva_mn_gbp,2026,55585.57309959949,49860.6758830999,61967.79089106108,12107.115007961176
TLC4,nominal_gva_mn_gbp,2027,56673.61068981422,50836.65376025731,63180.75465328098,12344.100893023671
TLC4,nominal_gva_mn_gbp,2028,57685.53955205642,51744.36153771615,64308.871044555664,12564.509506839517
TLC4,nominal_gva_mn_gbp,2029,58654.1663333679,52613.22702387608,65388.71350166661,12775.486477790524
TLC4,nominal_gva_mn_gbp,2030,59608.16974311124,53468.9752360849,66452.25356265342,12983.278326568521
TLC4,nominal_gva_mn_gbp,2031,60566.018191038325,54328.172476376865,67520.08014096571,13191.907664588849
TLC4,nominal_gva_mn_gbp,2032,61540.24269545437,55202.05916213655,68606.16303989395,13404.103877757392
TLC4,nominal_gva_mn_gbp,2033,62538.96105159004,56097.91701655782,69719.55212272641,13621.635106168593
TLC4,nominal_gva_mn_gbp,2034,63567.10127056295,57020.166502566215,70865.74122438133,13845.574721815115
TLC4,nominal_gva_mn_gbp,2035,64627.332220238626,57971.201614649835,72047.70564648075,14076.504031830918
TLC4,nominal_gva_mn_gbp,2036,65720.7380837226,58951.99487318418,73266.65405573846,14314.659182554278
TLC4,nominal_gva_mn_gbp,2037,66847.27883732133,59962.51037661603,74522.54183302519,14560.031456409153
TLC4,nominal_gva_mn_gbp,2038,68006.07188358982,61001.95642841899,75814.38504292634,14812.42861450735
TLC4,nominal_gva_mn_gbp,2039,69199.66518939182,62072.61857397598,77145.02420446523,15072.405630489244
TLC4,nominal_gva_mn_gbp,2040,70430.48641190788,63176.6744399819,78517.16571327887,15340.491273296968
TLC4,nominal_gva_mn_gbp,2041,71694.93921256867,64310.89808377268,79926.80030681928,15615.9022230466
TLC4,nominal_gva_mn_gbp,2042,72992.64880183003,65474.95331631677,81373.5101630005,15898.556846683721
