region,region_code,metric,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
London,E12000007,emp_total_jobs,,,,,,,,,,,,,,,,,,,4143000.0,4206000.0,4304000.0,4447000.0,4560000.0,4737000.0,4894000.0,5019000.0,5138000.0,5148000.0,5252000.0,5121000.0,5329000.0,5618000.0,5675000.0,5743000.0,5886557.983134007,5992039.486625371,6090808.7555920305,6193027.042268953,6297366.878152172,6395456.02634311,6481031.418480767,6556189.285963447,6630315.914637104,6713445.135486061,6809573.644327185,6914576.472197946,7019675.16318693,7117726.097376653,7207917.3367989585,7295761.121744645,7389020.683564221,7492357.546905879,7604630.967123702,7720141.909197803,7832694.210625494,7939633.896012047,8043234.226147023,8148749.121421808,8260732.453176581,8380177.819821556
London,E12000007,employment_rate_pct,,,,,,,,,,,,,,,67.9,67.7,68.5,69.3,67.9,67.6,67.3,67.3,68.8,70.7,72.3,73.1,73.7,74.2,74.5,75.2,73.9,75.8,75.1,75.2,75.5,76.89285714285714,77.38311688311687,77.87337662337661,78.36363636363636,78.85389610389609,79.34415584415584,79.83441558441558,80.32467532467533,80.81493506493506,81.3051948051948,81.79545454545455,82.28571428571428,82.77597402597402,83.26623376623377,83.75649350649351,84.24675324675324,84.73701298701299,85.22727272727272,85.71753246753246,86.20779220779221,86.69805194805195,87.18831168831169,87.67857142857143,88.16883116883118,88.6590909090909
London,E12000007,gdhi_total_mn_gbp,,,,,,,90565.0,94240.0,101385.0,110052.0,115425.0,117768.0,123210.0,130614.0,139758.0,148382.0,161002.0,168274.0,170256.0,173920.0,175542.0,188857.0,201528.0,212697.0,230764.0,236922.0,241989.0,257108.0,263248.0,258583.0,270429.0,288711.0,316319.0,332173.20049629395,353301.8075649926,372820.4627294597,391323.6560323454,410595.04825024196,430794.9266725312,451966.97692764585,474156.8877020977,497412.44003367267,521783.6004649539,547322.6182185609,574084.1265621558,602125.2485378874,631505.7072381101,662287.9408164622,694537.2224309725,728321.7853238095,763712.953250448,800785.2764795179,839616.6735935075,880288.5793296183,922886.098709639,967498.1677176122,1014217.7207943,1063141.8654282484,1114372.0641342422,1168014.324121467
London,E12000007,income_per_worker_gbp,,,,,,,,,,,,,,,,,,,41100.053251986836,41345.03264648199,40796.00904921138,42477.87738517109,44205.26960469978,44907.15990270194,46873.39531499322,47216.95225334488,47092.20436115603,49947.11505558754,50129.20374894654,50486.608739178875,50743.60346625904,51401.23173368801,55737.482393586615,57834.85439150183,60024.93700872941,62242.31158889091,64228.43632612276,66257.10442080702,68373.35923469577,70581.37761777225,73166.26301676831,75792.4664692537,78673.5668301073,81404.72602796488,84194.94625739823,86886.25802601098,89798.51729878203,92956.99826732988,96286.06183865716,99501.31132769978,103243.96690443643,106733.499603641,109914.82866730035,113727.01692009723,117659.35291028161,121467.7708053257,125518.51377770137,129755.40445637725,134599.72434785694,139048.77340351435
London,E12000007,nominal_gva_mn_gbp,,,,,,,,180822.0,189934.0,204138.0,211431.0,219404.0,232216.0,243884.0,263752.0,279614.0,303485.0,311931.0,307243.0,319155.0,331055.0,344979.0,362515.0,386936.0,400610.0,425828.0,441034.0,457797.0,472257.0,435749.0,468464.0,529771.0,577141.0,614535.114921624,644306.1409395876,666982.0226097971,688638.0966623493,709799.9022312342,730884.9259823787,752212.7396821344,774021.2444352676,796483.898583933,819725.3717110158,843834.6255251021,868875.2758638093,894893.4988527446,921923.8959130037,949993.7485892187,979059.0939817171,1009199.5594612405,1040448.626252342,1072833.4511087346,1106377.977742396,1141105.0269527975,1177037.6716673626,1214200.1164161162,1252618.2376003307,1292319.8951831022,1333335.093508552,1375696.045383753
London,E12000007,population_16_64,4530917.0,4514598.0,4513090.0,4527439.0,4556914.0,4606533.0,4642411.0,4685777.0,4780580.0,4874543.0,4974573.0,5025296.0,5038546.0,5076217.0,5150699.0,5221068.0,5298039.0,5387169.0,5478584.0,5558486.0,5664416.0,5726145.0,5800997.0,5873113.0,5955594.0,6010793.0,6024971.0,6066064.0,6113644.0,6099549.0,6062210.0,6104266.0,6208153.0,6275855.0,6420047.236617164,6539400.573112166,6646410.746998582,6712051.525756658,6771795.936023739,6832884.273067911,6894456.816899721,6956329.781928839,7018507.637298876,7080994.7522535715,7143795.399160692,7206913.756433018,7270353.911349621,7334119.8627805775,7398215.523818378,7462644.724319018,7527411.213355528,7592518.661587049,7657970.663545879,7723770.739845413,7789922.3393113855,7856428.841038842,7923293.556377461,7990519.730847346,8058110.545987574,8126069.121139761
London,E12000007,population_total,6829314.0,6829408.0,6844491.0,6873527.0,6913123.0,6974407.0,7014838.0,7065497.0,7153912.0,7236712.0,7322403.0,7376671.0,7394817.0,7432730.0,7519009.0,7597825.0,7693473.0,7812161.0,7942594.0,8061495.0,8204407.0,8320767.0,8438987.0,8547192.0,8659545.0,8743651.0,8776229.0,8833335.0,8889743.0,8867008.0,8804769.0,8871368.0,8999705.0,9089736.0,9253704.169566356,9442045.91068929,9580258.688398128,9690472.195093453,9795435.575071245,9897110.623728713,9993065.668804955,10089279.739644855,10185757.682545543,10282504.395202234,10379524.823419396,10476823.957955498,10574406.831497235,10672278.515760088,10770444.11871159,10868908.781913362,10967677.677979046,11066756.008143552,11166148.999941986,11265861.90499276,11365899.996883247,11466268.569153715,11566972.933376906,11668018.417329598,11769410.363253506,11871154.12620215
London,E12000007,productivity_gbp_per_job,,,,,,,,,,,,,,,,,,,74171.58029926744,75900.73068781629,76948.6776921426,77605.86749845481,79500.31230655145,81668.02592987234,81367.45012263826,84855.32388297765,85862.87640272913,88929.96995281687,89927.701569019,85104.49506047802,87935.7290576593,94292.46054946011,101698.08336330869,106983.304099309,109408.88114985306,111168.14453248848,112864.00285453052,114447.86046772332,115901.75000392644,117252.71064855004,119268.13278783209,121461.7872958755,123270.11775506902,125390.98821611104,127239.71657712063,129046.34269743231,130580.3193634816,132607.79863701615,135103.91862834463,137428.8675339092,140026.31873945324,142352.79581423875,144410.39224799248,146970.82056803003,149216.2859885508,151817.10690402924,154516.0534474438,158003.52012051057,159899.7311524338,162722.57098626127
London,E12000007,unemployment_rate_pct,,,,,,,,,,,,,,,7.2,7.8,7.5,6.5,8.3,9.1,9.3,9.5,9.1,7.6,6.5,6.1,5.5,5.1,4.7,4.6,6.5,4.7,4.6,4.9,5.5,4.516666666666666,4.318614718614718,4.12056277056277,3.922510822510822,3.7244588744588745,3.526406926406926,3.3283549783549784,3.130303030303031,2.9322510822510823,2.7341991341991347,2.5361471861471863,2.3380952380952387,2.140043290043291,1.9419913419913426,1.743939393939395,1.5458874458874465,1.347835497835499,1.1497835497835514,0.9517316017316029,0.7536796536796553,0.5770701488987215,0.44184549115019034,0.33830798287231495,0.25903238477594964,0.19833341144669306
North East,E12000001,emp_total_jobs,,,,,,,,,,,,,,,,,,,1012000.0,1011000.0,1006000.0,1001000.0,1006000.0,1034000.0,1054000.0,1037000.0,1064000.0,1052000.0,1070000.0,1040000.0,1087000.0,1069000.0,1103000.0,1113000.0,1101604.0547931201,1105651.0879428869,1108147.8946756034,1110977.0052021423,1113885.1668327812,1115404.195212289,1114510.6288670357,1111657.2454014688,1108493.0442180105,1106683.7320365696,1106820.8567947699,1108159.6398951542,1109259.3332882724,1109013.1070478726,1107349.0466580756,1105158.7740561517,1103621.8334617268,1103395.5478379591,1104257.119439905,1105342.0171034297,1105762.6054406585,1105173.6850004317,1103926.3648444773,1102756.6065617169,1102266.5010799111,1102555.9007181206
North East,E12000001,employment_rate_pct,,,,,,,,,,,,,,,68.7,68.9,69.5,68.8,67.6,66.2,65.8,65.2,66.4,67.6,68.8,69.4,70.2,70.6,71.4,71.3,70.6,70.6,71.2,70.9,70.3,71.2147619047619,71.4117748917749,71.60878787878788,71.80580086580086,72.00281385281386,72.19982683982684,72.39683982683982,72.59385281385282,72.7908658008658,72.9878787878788,73.18489177489178,73.38190476190476,73.57891774891776,73.77593073593074,73.97294372294373,74.16995670995672,74.3669696969697,74.56398268398269,74.76099567099568,74.95800865800867,75.15502164502165,75.35203463203464,75.54904761904763,75.74606060606061,75.9430735930736
North East,E12000001,gdhi_total_mn_gbp,,,,,,,23298.0,23396.0,24188.0,25362.0,26512.0,26997.0,27819.0,29097.0,29780.0,30909.0,31808.0,32669.0,34192.0,34918.0,35399.0,36951.0,37893.0,39035.0,40507.0,41136.0,42051.0,43215.0,44816.0,45392.0,46750.0,49402.0,54165.0,54748.51513948224,56085.34567355085,57474.416649856576,59372.04789216874,61309.91727250657,63308.0152961129,65368.10852815174,67492.0118153522,69681.58949314734,71938.7566196944,74265.4802372779,76663.78066163066,79135.73279969003,81683.46749633779,84309.17291066442,87015.0959223134,89803.54356847508,92676.88451209675,95637.55054189566,98688.03810476518,101830.90987117529,105068.79633417744,108404.3974426391,111840.48426932612,115379.90071448915,119025.56524559452,122780.47267386029
North East,E12000001,income_per_worker_gbp,,,,,,,,,,,,,,,,,,,33798.803170568965,34537.94461779424,35189.81434977084,36917.87213444977,37679.271430070316,37747.37468239406,38113.668404028576,39686.30828691249,39523.28163700762,41086.079962310694,41888.943520437155,43663.869781569905,43020.0312315083,46220.69894609909,49112.185179921915,49198.59326096237,50904.67575061818,51972.155121215,53585.39617822378,55174.40416581669,56860.91769313896,58596.04036585843,60596.28654694085,62740.6637338099,64940.243253727254,67149.52455366263,69279.24693440027,71455.45703443029,73655.65653820909,76015.64188768716,78701.84520611566,81365.0227997851,84112.07178913192,86751.25776801853,89359.13621628961,92202.6998737613,95019.94854886255,98116.39600243804,101352.78176656953,104655.83777314774,108026.98848645108,111413.29558534901
North East,E12000001,nominal_gva_mn_gbp,,,,,,,,28817.0,29252.0,30140.0,31410.0,33536.0,35461.0,38415.0,40232.0,42379.0,43248.0,44424.0,44217.0,44838.0,45621.0,46772.0,47447.0,48865.0,50570.0,51319.0,52719.0,53545.0,56060.0,52695.0,57240.0,62364.0,68891.0,70274.96146273227,72334.3772395258,73891.41947939983,75283.24511214618,76572.11211707647,77805.64394082036,79018.75559509534,80236.09566410119,81474.42655360897,82744.68255848227,84053.62807121544,85405.13163610273,86801.11124965746,88242.21664516957,89728.31034211443,91252.55917471198,92819.79495887576,94430.34984515075,96083.91028613105,97779.83281182626,99517.34736874064,101295.68386248009,103114.14692668521,104972.15635404889,106869.26523829866,108805.16407477252,110779.67640124343
North East,E12000001,population_16_64,1649460.0,1647791.0,1644872.0,1637341.0,1633738.0,1631015.0,1626732.0,1624352.0,1619930.0,1618072.0,1620014.0,1626436.0,1629487.0,1633579.0,1643239.0,1651943.0,1663504.0,1670736.0,1674451.0,1679691.0,1681674.0,1668762.0,1662338.0,1657915.0,1651471.0,1647815.0,1643042.0,1638969.0,1635738.0,1632813.0,1635449.0,1658911.0,1684158.0,1704196.375,1698239.250416016,1685007.5121019122,1672354.6019861647,1663684.5128257019,1660523.1648392554,1657564.8376806427,1654595.7326956005,1651571.5412861125,1648494.0693629298,1645365.0529685274,1642186.1612802623,1638958.9994838282,1635685.1115226366,1632365.982728434,1629003.0423382537,1625597.665902609,1622151.1775896049,1618664.8523894222,1615139.9182235072,1611577.5579625089,1607978.9113569409,1604345.0768843023,1600677.113516264,1596976.0424093378,1593242.848522366,1589478.4821639375
North East,E12000001,population_total,2586986.0,2591333.0,2593948.0,2588661.0,2582715.0,2576450.0,2568066.0,2560883.0,2550314.0,2543421.0,2540090.0,2540600.0,2540461.0,2540502.0,2547127.0,2552568.0,2562045.0,2569312.0,2575441.0,2586868.0,2596441.0,2598972.0,2603299.0,2610482.0,2611804.0,2618253.0,2623787.0,2629393.0,2636676.0,2637426.0,2647493.0,2684586.0,2699841.625,2699841.625,2692343.7969663604,2690923.646801269,2689878.163981836,2684376.9161145194,2690053.7376831206,2694581.991748199,2697289.0859255963,2699819.269174291,2702176.07542743,2704362.987411037,2706383.4362985813,2708240.8014425715,2709938.4101784527,2711479.537696845,2712867.406979858,2714105.188797769,2715196.00176222,2716142.912432303,2716948.9354703417,2717617.033843798,2718150.1190704214,2718551.051503525,2718822.6406545485,2718967.6455502,2718988.7751216316,2718888.688623115
North East,E12000001,productivity_gbp_per_job,,,,,,,,,,,,,,,,,,,43691.33652244427,44355.6394733013,45352.88318659774,46730.09864355854,47169.257292056376,47264.74651360562,47583.30638091959,49493.83570161949,49550.94102767197,50889.67848249266,52399.8557670039,50682.33178255768,52663.1593665547,58347.60347225182,62461.69945417621,63083.71106502323,65637.23194169486,66755.51833205475,67878.77428820037,68729.67514992967,69780.50700130571,70782.75708323863,71678.01215934419,73158.51675735228,74438.96384525452,75375.64073964341,76724.50167924204,77900.65163267565,79086.32289140027,80361.67579308832,81811.20670090041,83541.53744012248,84963.1948011872,86271.96890909264,87872.2125151068,89107.13420775878,91049.87865146491,92230.52411789472,94356.36532524395,95646.03297677697,97647.85856297007,99261.06845465308
North East,E12000001,unemployment_rate_pct,,,,,,,,,,,,,,,5.8,6.1,6.7,6.5,8.7,9.8,9.7,11.2,9.9,9.3,7.6,7.7,6.5,5.4,5.7,5.6,6.6,5.3,4.2,4.5,4.4,5.12095238095238,4.949264069264069,4.777575757575757,4.605887445887445,4.434199134199134,4.262510822510823,4.090822510822512,3.9191341991341995,3.7474458874458882,3.575757575757577,3.404069264069265,3.2323809523809537,3.0606926406926425,2.8890043290043304,2.717316017316019,2.545627705627708,2.373939393939396,2.2022510822510846,2.0305627705627733,1.8588744588744621,1.68718614718615,1.5154978354978388,1.3438095238095276,1.1721212121212154,1.0004329004329042
