region_code,region_name,region_level,metric_id,period,value,unit,freq,source,vintage,geo_hierarchy,metric,year,region,data_type,ci_lower,ci_upper,method,itl1_code
TLC4,"Northumberland, Durham and Tyne & Wear",ITL2,productivity_gbp_per_job,2015.0,46950.943396226416,GBP,A,calculated_from_aggregated,2025-12-06T19:12:04Z,ITL2>ITL1,productivity_gbp_per_job,2015,"Northumberland, Durham and Tyne & Wear",historical,,,,E12000001
TLC4,"Northumberland, Durham and Tyne & Wear",ITL2,productivity_gbp_per_job,2016.0,48726.92307692308,GBP,A,calculated_from_aggregated,2025-12-06T19:12:04Z,ITL2>ITL1,productivity_gbp_per_job,2016,"Northumberland, Durham and Tyne & Wear",historical,,,,E12000001
TLC4,"Northumberland, Durham and Tyne & Wear",ITL2,productivity_gbp_per_job,2017.0,49268.41448189763,GBP,A,calculated_from_aggregated,2025-12-06T19:12:04Z,ITL2>ITL1,productivity_gbp_per_job,2017,"Northumberland, Durham and Tyne & Wear",historical,,,,E12000001
TLC4,"Northumberland, Durham and Tyne & Wear",ITL2,productivity_gbp_per_job,2018.0,50255.02512562814,GBP,A,calculated_from_aggregated,2025-12-06T19:12:04Z,ITL2>ITL1,productivity_gbp_per_job,2018,"Northumberland, Durham and Tyne & Wear",historical,,,,E12000001
TLC4,"Northumberland, Durham and Tyne & Wear",ITL2,productivity_gbp_per_job,2019.0,52362.73291925466,GBP,A,calculated_from_aggregated,2025-12-06T19:12:04Z,ITL2>ITL1,productivity_gbp_per_job,2019,"Northumberland, Durham and Tyne & Wear",historical,,,,E12000001
TLC4,"Northumberland, Durham and Tyne & Wear",ITL2,productivity_gbp_per_job,2020.0,50404.364569961486,GBP,A,calculated_from_aggregated,2025-12-06T19:12:04Z,ITL2>ITL1,productivity_gbp_per_job,2020,"Northumberland, Durham and Tyne & Wear",historical,,,,E12000001
TLC4,"Northumberland, Durham and Tyne & Wear",ITL2,productivity_gbp_per_job,2021.0,52617.64705882353,GBP,A,calculated_from_aggregated,2025-12-06T19:12:04Z,ITL2>ITL1,productivity_gbp_per_job,2021,"Northumberland, Durham and Tyne & Wear",historical,,,,E12000001
TLC4,"Northumberland, Durham and Tyne & Wear",ITL2,productivity_gbp_per_job,2022.0,58028.60696517413,GBP,A,calculated_from_aggregated,2025-12-06T19:12:04Z,ITL2>ITL1,productivity_gbp_per_job,2022,"Northumberland, Durham and Tyne & Wear",historical,,,,E12000001
TLC4,"Northumberland, Durham and Tyne & Wear",ITL2,productivity_gbp_per_job,2023.0,62619.447779111644,GBP,A,calculated_from_aggregated,2025-12-06T19:12:04Z,ITL2>ITL1,productivity_gbp_per_job,2023,"Northumberland, Durham and Tyne & Wear",historical,,,,E12000001
TLD1,Cumbria,ITL2,productivity_gbp_per_job,2009.0,44000.0,GBP,A,calculated_from_aggregated,2025-12-06T19:12:04Z,ITL2>ITL1,productivity_gbp_per_job,2009,Cumbria,historical,,,,E12000002
TLD1,Cumbria,ITL2,productivity_gbp_per_job,2010.0,44597.2850678733,GBP,A,calculated_from_aggregated,2025-12-06T19:12:04Z,ITL2>ITL1,productivity_gbp_per_job,2010,Cumbria,historical,,,,E12000002
TLD1,Cumbria,ITL2,productivity_gbp_per_job,2011.0,45273.148148148146,GBP,A,calculated_from_aggregated,2025-12-06T19:12:04Z,ITL2>ITL1,productivity_gbp_per_job,2011,Cumbria,historical,,,,E12000002
TLD1,Cumbria,ITL2,productivity_gbp_per_job,2012.0,46637.61467889908,GBP,A,calculated_from_aggregated,2025-12-06T19:12:04Z,ITL2>ITL1,productivity_gbp_per_job,2012,Cumbria,historical,,,,E12000002
TLD1,Cumbria,ITL2,productivity_gbp_per_job,2013.0,48018.26484018265,GBP,A,calculated_from_aggregated,2025-12-06T19:12:04Z,ITL2>ITL1,productivity_gbp_per_job,2013,Cumbria,historical,,,,E12000002
TLD1,Cumbria,ITL2,productivity_gbp_per_job,2014.0,48519.82378854626,GBP,A,calculated_from_aggregated,2025-12-06T19:12:04Z,ITL2>ITL1,productivity_gbp_per_job,2014,Cumbria,historical,,,,E12000002
TLD1,Cumbria,ITL2,productivity_gbp_per_job,2015.0,49034.3347639485,GBP,A,calculated_from_aggregated,2025-12-06T19:12:04Z,ITL2>ITL1,productivity_gbp_per_job,2015,Cumbria,historical,,,,E12000002
TLD1,Cumbria,ITL2,productivity_gbp_per_job,2016.0,48085.10638297872,GBP,A,calculated_from_aggregated,2025-12-06T19:12:04Z,ITL2>ITL1,productivity_gbp_per_job,2016,Cumbria,historical,,,,E12000002
TLD1,Cumbria,ITL2,productivity_gbp_per_job,2017.0,49757.57575757576,GBP,A,calculated_from_aggregated,2025-12-06T19:12:04Z,ITL2>ITL1,productivity_gbp_per_job,2017,Cumbria,historical,,,,E12000002
TLD1,Cumbria,ITL2,productivity_gbp_per_job,2018.0,50046.8085106383,GBP,A,calculated_from_aggregated,2025-12-06T19:12:04Z,ITL2>ITL1,productivity_gbp_per_job,2018,Cumbria,historical,,,,E12000002
TLD1,Cumbria,ITL2,productivity_gbp_per_job,2019.0,52197.47899159664,GBP,A,calculated_from_aggregated,2025-12-06T19:12:04Z,ITL2>ITL1,productivity_gbp_per_job,2019,Cumbria,historical,,,,E12000002
TLD1,Cumbria,ITL2,productivity_gbp_per_job,2020.0,50469.02654867257,GBP,A,calculated_from_aggregated,2025-12-06T19:12:04Z,ITL2>ITL1,productivity_gbp_per_job,2020,Cumbria,historical,,,,E12000002
TLD1,Cumbria,ITL2,productivity_gbp_per_job,2021.0,51861.47186147186,GBP,A,calculated_from_aggregated,2025-12-06T19:12:04Z,ITL2>ITL1,productivity_gbp_per_job,2021,Cumbria,historical,,,,E12000002
TLD1,Cumbria,ITL2,productivity_gbp_per_job,2022.0,59463.20346320346,GBP,A,calculated_from_aggregated,2025-12-06T19:12:04Z,ITL2>ITL1,productivity_gbp_per_job,2022,Cumbria,historical,,,,E12000002
TLD1,Cumbria,ITL2,productivity_gbp_per_job,2023.0,64341.88034188034,GBP,A,calculated_from_aggregated,2025-12-06T19:12:04Z,ITL2>ITL1,productivity_gbp_per_job,2023,Cumbria,historical,,,,E12000002
TLD3,Greater Manchester,ITL2,productivity_gbp_per_job,2009.0,45314.16309012876,GBP,A,calculated_from_aggregated,2025-12-06T19:12:04Z,ITL2>ITL1,productivity_gbp_per_job,2009,Greater Manchester,historical,,,,E12000002
TLD3,Greater Manchester,ITL2,productivity_gbp_per_job,2010.0,46589.40972222222,GBP,A,calculated_from_aggregated,2025-12-06T19:12:04Z,ITL2>ITL1,productivity_gbp_per_job,2010,Greater Manchester,historical,,,,E12000002
TLD3,Greater Manchester,ITL2,productivity_gbp_per_job,2011.0,46898.68995633188,GBP,A,calculated_from_aggregated,2025-12-06T19:12:04Z,ITL2>ITL1,productivity_gbp_per_job,2011,Greater Manchester,historical,,,,E12000002
TLD3,Greater Manchester,ITL2,productivity_gbp_per_job,2012.0,48685.76388888889,GBP,A,calculated_from_aggregated,2025-12-06T19:12:04Z,ITL2>ITL1,productivity_gbp_per_job,2012,Greater Manchester,historical,,,,E12000002
TLD3,Greater Manchester,ITL2,productivity_gbp_per_job,2013.0,49823.529411764706,GBP,A,calculated_from_aggregated,2025-12-06T19:12:04Z,ITL2>ITL1,productivity_gbp_per_job,2013,Greater Manchester,historical,,,,E12000002
TLD3,Greater Manchester,ITL2,productivity_gbp_per_job,2014.0,50332.7745180218,GBP,A,calculated_from_aggregated,2025-12-06T19:12:04Z,ITL2>ITL1,productivity_gbp_per_job,2014,Greater Manchester,historical,,,,E12000002
TLD3,Greater Manchester,ITL2,productivity_gbp_per_job,2015.0,51159.44399018806,GBP,A,calculated_from_aggregated,2025-12-06T19:12:04Z,ITL2>ITL1,productivity_gbp_per_job,2015,Greater Manchester,historical,,,,E12000002
TLD3,Greater Manchester,ITL2,productivity_gbp_per_job,2016.0,51101.976284584984,GBP,A,calculated_from_aggregated,2025-12-06T19:12:04Z,ITL2>ITL1,productivity_gbp_per_job,2016,Greater Manchester,historical,,,,E12000002
