region,region_code,metric,year,value,source,method,ci_lower,ci_upper
East,E12000006,gdhi_per_head_gbp,2020,21613.0,historical,observed,,
East,E12000006,gdhi_per_head_gbp,2021,22377.0,historical,observed,,
East,E12000006,gdhi_per_head_gbp,2022,23661.0,historical,observed,,
East,E12000006,gdhi_per_head_gbp,2023,24374.215011016197,forecast,"arima(1, 1, 1)_log_lb_p=1.000",23651.71656866203,25118.78390215529
East,E12000006,gdhi_per_head_gbp,2024,25108.90913715902,forecast,"arima(1, 1, 1)_log_lb_p=1.000",24042.76044914893,26222.33496821388
East,E12000006,gdhi_per_head_gbp,2025,25865.728657580632,forecast,"arima(1, 1, 1)_log_lb_p=1.000",24502.43406290754,27304.875804171344
East,E12000006,gdhi_per_head_gbp,2026,26645.33927956641,forecast,"arima(1, 1, 1)_log_lb_p=1.000",25001.789071686766,28396.93204704353
East,E12000006,gdhi_per_head_gbp,2027,27448.426722045246,forecast,"arima(1, 1, 1)_log_lb_p=1.000",25530.328014681367,29510.632573237253
East,E12000006,gdhi_per_head_gbp,2028,28275.69731660921,forecast,"arima(1, 1, 1)_log_lb_p=1.000",26083.060099524595,30652.655619770387
East,E12000006,gdhi_per_head_gbp,2029,29127.878626567504,forecast,"arima(1, 1, 1)_log_lb_p=1.000",26657.282802332942,31827.44916559149
East,E12000006,gdhi_per_head_gbp,2030,30005.720084575598,forecast,"arima(1, 1, 1)_log_lb_p=1.000",27251.43098101468,33038.383871333135
East,E12000006,gdhi_total_mn_gbp,1997,58801.0,historical,observed,,
East,E12000006,gdhi_total_mn_gbp,1998,60124.0,historical,observed,,
East,E12000006,gdhi_total_mn_gbp,1999,63096.0,historical,observed,,
East,E12000006,gdhi_total_mn_gbp,2000,66870.0,historical,observed,,
East,E12000006,gdhi_total_mn_gbp,2001,70247.0,historical,observed,,
East,E12000006,gdhi_total_mn_gbp,2002,72434.0,historical,observed,,
East,E12000006,gdhi_total_mn_gbp,2003,74438.0,historical,observed,,
East,E12000006,gdhi_total_mn_gbp,2004,77263.0,historical,observed,,
East,E12000006,gdhi_total_mn_gbp,2005,80835.0,historical,observed,,
East,E12000006,gdhi_total_mn_gbp,2006,83967.0,historical,observed,,
East,E12000006,gdhi_total_mn_gbp,2007,88245.0,historical,observed,,
East,E12000006,gdhi_total_mn_gbp,2008,92015.0,historical,observed,,
East,E12000006,gdhi_total_mn_gbp,2009,95104.0,historical,observed,,
East,E12000006,gdhi_total_mn_gbp,2010,96736.0,historical,observed,,
East,E12000006,gdhi_total_mn_gbp,2011,98360.0,historical,observed,,
East,E12000006,gdhi_total_mn_gbp,2012,102743.0,historical,observed,,
East,E12000006,gdhi_total_mn_gbp,2013,107375.0,historical,observed,,
East,E12000006,gdhi_total_mn_gbp,2014,111953.0,historical,observed,,
East,E12000006,gdhi_total_mn_gbp,2015,119419.0,historical,observed,,
East,E12000006,gdhi_total_mn_gbp,2016,122496.0,historical,observed,,
East,E12000006,gdhi_total_mn_gbp,2017,126779.0,historical,observed,,
East,E12000006,gdhi_total_mn_gbp,2018,132141.0,historical,observed,,
East,E12000006,gdhi_total_mn_gbp,2019,136696.0,historical,observed,,
East,E12000006,gdhi_total_mn_gbp,2020,136115.0,historical,observed,,
East,E12000006,gdhi_total_mn_gbp,2021,142087.0,historical,observed,,
East,E12000006,gdhi_total_mn_gbp,2022,151461.0,historical,observed,,
East,E12000006,gdhi_total_mn_gbp,2023,158270.26029335198,forecast,"arima(1, 1, 1)_log_lb_p=1.000_derived",,
East,E12000006,gdhi_total_mn_gbp,2024,165123.8698121537,forecast,"arima(1, 1, 1)_log_lb_p=1.000_derived",,
East,E12000006,gdhi_total_mn_gbp,2025,171137.6409236092,forecast,"arima(1, 1, 1)_log_lb_p=1.000_derived",,
East,E12000006,gdhi_total_mn_gbp,2026,177363.7467329507,forecast,"arima(1, 1, 1)_log_lb_p=1.000_derived",,
East,E12000006,gdhi_total_mn_gbp,2027,183809.51597302727,forecast,"arima(1, 1, 1)_log_lb_p=1.000_derived",,
East,E12000006,gdhi_total_mn_gbp,2028,190482.52595339465,forecast,"arima(1, 1, 1)_log_lb_p=1.000_derived",,
East,E12000006,gdhi_total_mn_gbp,2029,197390.61087534114,forecast,"arima(1, 1, 1)_log_lb_p=1.000_derived",,
East,E12000006,gdhi_total_mn_gbp,2030,204541.87042191546,forecast,"arima(1, 1, 1)_log_lb_p=1.000_derived",,
London,E12000007,gdhi_per_head_gbp,1997,12898.0,historical,observed,,
London,E12000007,gdhi_per_head_gbp,1998,13329.0,historical,observed,,
London,E12000007,gdhi_per_head_gbp,1999,14169.0,historical,observed,,
London,E12000007,gdhi_per_head_gbp,2000,15207.0,historical,observed,,
London,E12000007,gdhi_per_head_gbp,2001,15765.0,historical,observed,,
London,E12000007,gdhi_per_head_gbp,2002,15982.0,historical,observed,,
London,E12000007,gdhi_per_head_gbp,2003,16664.0,historical,observed,,
London,E12000007,gdhi_per_head_gbp,2004,17569.0,historical,observed,,
London,E12000007,gdhi_per_head_gbp,2005,18587.0,historical,observed,,
London,E12000007,gdhi_per_head_gbp,2006,19521.0,historical,observed,,
London,E12000007,gdhi_per_head_gbp,2007,20924.0,historical,observed,,
London,E12000007,gdhi_per_head_gbp,2008,21540.0,historical,observed,,
London,E12000007,gdhi_per_head_gbp,2009,21431.0,historical,observed,,
London,E12000007,gdhi_per_head_gbp,2010,21575.0,historical,observed,,
London,E12000007,gdhi_per_head_gbp,2011,21391.0,historical,observed,,
London,E12000007,gdhi_per_head_gbp,2012,22698.0,historical,observed,,
London,E12000007,gdhi_per_head_gbp,2013,23906.0,historical,observed,,
London,E12000007,gdhi_per_head_gbp,2014,24890.0,historical,observed,,
London,E12000007,gdhi_per_head_gbp,2015,26652.0,historical,observed,,
London,E12000007,gdhi_per_head_gbp,2016,27099.0,historical,observed,,
London,E12000007,gdhi_per_head_gbp,2017,27599.0,historical,observed,,
London,E12000007,gdhi_per_head_gbp,2018,29104.0,historical,observed,,
London,E12000007,gdhi_per_head_gbp,2019,29719.0,historical,observed,,
London,E12000007,gdhi_per_head_gbp,2020,29245.0,historical,observed,,
London,E12000007,gdhi_per_head_gbp,2021,30662.0,historical,observed,,
London,E12000007,gdhi_per_head_gbp,2022,32330.0,historical,observed,,
London,E12000007,gdhi_per_head_gbp,2023,33106.02347617462,forecast,"arima(2, 1, 2)_log_lb_p=1.000",31725.275935031143,34546.86391536816
London,E12000007,gdhi_per_head_gbp,2024,34419.94523133933,forecast,"arima(2, 1, 2)_log_lb_p=1.000",31726.920437066427,37341.55768689988
London,E12000007,gdhi_per_head_gbp,2025,35580.851242388104,forecast,"arima(2, 1, 2)_log_lb_p=1.000",32102.771379107795,39435.753386601726
London,E12000007,gdhi_per_head_gbp,2026,36860.28750746078,forecast,"arima(2, 1, 2)_log_lb_p=1.000",32570.720801175103,41714.79051466524
London,E12000007,gdhi_per_head_gbp,2027,38154.15929577932,forecast,"arima(2, 1, 2)_log_lb_p=1.000",33100.8421010436,43978.937669437924
London,E12000007,gdhi_per_head_gbp,2028,39505.234876109695,forecast,"arima(2, 1, 2)_log_lb_p=1.000",33677.410983446985,46341.55468137638
London,E12000007,gdhi_per_head_gbp,2029,40898.98791564095,forecast,"arima(2, 1, 2)_log_lb_p=1.000",34288.588454557954,48783.78749071517
London,E12000007,gdhi_per_head_gbp,2030,42343.3506884057,forecast,"arima(2, 1, 2)_log_lb_p=1.000",34929.84974621349,51330.290870079385
London,E12000007,gdhi_total_mn_gbp,1997,90477.0,historical,observed,,
London,E12000007,gdhi_total_mn_gbp,1998,94173.0,historical,observed,,
London,E12000007,gdhi_total_mn_gbp,1999,101362.0,historical,observed,,
London,E12000007,gdhi_total_mn_gbp,2000,110047.0,historical,observed,,
London,E12000007,gdhi_total_mn_gbp,2001,115438.0,historical,observed,,
London,E12000007,gdhi_total_mn_gbp,2002,117894.0,historical,observed,,
London,E12000007,gdhi_total_mn_gbp,2003,123224.0,historical,observed,,
London,E12000007,gdhi_total_mn_gbp,2004,130588.0,historical,observed,,
London,E12000007,gdhi_total_mn_gbp,2005,139759.0,historical,observed,,
London,E12000007,gdhi_total_mn_gbp,2006,148319.0,historical,observed,,
London,E12000007,gdhi_total_mn_gbp,2007,160976.0,historical,observed,,
London,E12000007,gdhi_total_mn_gbp,2008,168277.0,historical,observed,,
London,E12000007,gdhi_total_mn_gbp,2009,170218.0,historical,observed,,
London,E12000007,gdhi_total_mn_gbp,2010,173927.0,historical,observed,,
London,E12000007,gdhi_total_mn_gbp,2011,175499.0,historical,observed,,
London,E12000007,gdhi_total_mn_gbp,2012,188863.0,historical,observed,,
London,E12000007,gdhi_total_mn_gbp,2013,201744.0,historical,observed,,
London,E12000007,gdhi_total_mn_gbp,2014,212736.0,historical,observed,,
London,E12000007,gdhi_total_mn_gbp,2015,230795.0,historical,observed,,
London,E12000007,gdhi_total_mn_gbp,2016,236948.0,historical,observed,,
London,E12000007,gdhi_total_mn_gbp,2017,242212.0,historical,observed,,
London,E12000007,gdhi_total_mn_gbp,2018,257085.0,historical,observed,,
London,E12000007,gdhi_total_mn_gbp,2019,264193.0,historical,observed,,
London,E12000007,gdhi_total_mn_gbp,2020,259315.0,historical,observed,,
London,E12000007,gdhi_total_mn_gbp,2021,269968.0,historical,observed,,
London,E12000007,gdhi_total_mn_gbp,2022,286734.0,historical,observed,,
London,E12000007,gdhi_total_mn_gbp,2023,297944.4450086461,forecast,"arima(2, 1, 2)_log_lb_p=1.000_derived",,
London,E12000007,gdhi_total_mn_gbp,2024,312868.2152873334,forecast,"arima(2, 1, 2)_log_lb_p=1.000_derived",,
London,E12000007,gdhi_total_mn_gbp,2025,325304.6081262567,forecast,"arima(2, 1, 2)_log_lb_p=1.000_derived",,
London,E12000007,gdhi_total_mn_gbp,2026,338953.85417066864,forecast,"arima(2, 1, 2)_log_lb_p=1.000_derived",,
London,E12000007,gdhi_total_mn_gbp,2027,352872.0474820548,forecast,"arima(2, 1, 2)_log_lb_p=1.000_derived",,
London,E12000007,gdhi_total_mn_gbp,2028,367459.2861286393,forecast,"arima(2, 1, 2)_log_lb_p=1.000_derived",,
London,E12000007,gdhi_total_mn_gbp,2029,382588.7644840081,forecast,"arima(2, 1, 2)_log_lb_p=1.000_derived",,
London,E12000007,gdhi_total_mn_gbp,2030,398341.8777262081,forecast,"arima(2, 1, 2)_log_lb_p=1.000_derived",,
South East,E12000008,gdhi_per_head_gbp,1997,12683.0,historical,observed,,
South East,E12000008,gdhi_per_head_gbp,1998,12905.0,historical,observed,,
South East,E12000008,gdhi_per_head_gbp,1999,13339.0,historical,observed,,
South East,E12000008,gdhi_per_head_gbp,2000,14039.0,historical,observed,,
South East,E12000008,gdhi_per_head_gbp,2001,14504.0,historical,observed,,
South East,E12000008,gdhi_per_head_gbp,2002,14840.0,historical,observed,,
South East,E12000008,gdhi_per_head_gbp,2003,15047.0,historical,observed,,
South East,E12000008,gdhi_per_head_gbp,2004,15627.0,historical,observed,,
South East,E12000008,gdhi_per_head_gbp,2005,16185.0,historical,observed,,
South East,E12000008,gdhi_per_head_gbp,2006,16918.0,historical,observed,,
South East,E12000008,gdhi_per_head_gbp,2007,17730.0,historical,observed,,
South East,E12000008,gdhi_per_head_gbp,2008,18086.0,historical,observed,,
South East,E12000008,gdhi_per_head_gbp,2009,18443.0,historical,observed,,
South East,E12000008,gdhi_per_head_gbp,2010,18484.0,historical,observed,,
South East,E12000008,gdhi_per_head_gbp,2011,18661.0,historical,observed,,
South East,E12000008,gdhi_per_head_gbp,2012,19310.0,historical,observed,,
South East,E12000008,gdhi_per_head_gbp,2013,20083.0,historical,observed,,
South East,E12000008,gdhi_per_head_gbp,2014,20575.0,historical,observed,,
South East,E12000008,gdhi_per_head_gbp,2015,21790.0,historical,observed,,
South East,E12000008,gdhi_per_head_gbp,2016,22082.0,historical,observed,,
South East,E12000008,gdhi_per_head_gbp,2017,22624.0,historical,observed,,
South East,E12000008,gdhi_per_head_gbp,2018,23405.0,historical,observed,,
South East,E12000008,gdhi_per_head_gbp,2019,24148.0,historical,observed,,
South East,E12000008,gdhi_per_head_gbp,2020,23816.0,historical,observed,,
South East,E12000008,gdhi_per_head_gbp,2021,24606.0,historical,observed,,
South East,E12000008,gdhi_per_head_gbp,2022,26058.0,historical,observed,,
South East,E12000008,gdhi_per_head_gbp,2023,26804.585599384358,forecast,"arima(1, 1, 1)_log_lb_p=1.000",25911.551064230847,27728.3983260479
South East,E12000008,gdhi_per_head_gbp,2024,27572.217481144533,forecast,"arima(1, 1, 1)_log_lb_p=1.000",26247.684813072454,28963.589826745672
South East,E12000008,gdhi_per_head_gbp,2025,28361.47909377469,forecast,"arima(1, 1, 1)_log_lb_p=1.000",26659.184336860675,30172.472129030637
South East,E12000008,gdhi_per_head_gbp,2026,29172.969782875876,forecast,"arima(1, 1, 1)_log_lb_p=1.000",27110.511700220504,31392.33133492153
South East,E12000008,gdhi_per_head_gbp,2027,30007.305216617475,forecast,"arima(1, 1, 1)_log_lb_p=1.000",27588.635904007322,32638.01695365617
South East,E12000008,gdhi_per_head_gbp,2028,30865.11782237602,forecast,"arima(1, 1, 1)_log_lb_p=1.000",28087.21531975253,33917.76248887131
South East,E12000008,gdhi_per_head_gbp,2029,31747.05723483956,forecast,"arima(1, 1, 1)_log_lb_p=1.000",28602.675166059675,35237.11111707964
South East,E12000008,gdhi_per_head_gbp,2030,32653.79075587306,forecast,"arima(1, 1, 1)_log_lb_p=1.000",29132.807920991163,36600.31856936309
South East,E12000008,gdhi_total_mn_gbp,1997,99604.0,historical,observed,,
South East,E12000008,gdhi_total_mn_gbp,1998,101808.0,historical,observed,,
South East,E12000008,gdhi_total_mn_gbp,1999,106113.0,historical,observed,,
South East,E12000008,gdhi_total_mn_gbp,2000,112177.0,historical,observed,,
South East,E12000008,gdhi_total_mn_gbp,2001,116375.0,historical,observed,,
South East,E12000008,gdhi_total_mn_gbp,2002,119391.0,historical,observed,,
South East,E12000008,gdhi_total_mn_gbp,2003,121701.0,historical,observed,,
South East,E12000008,gdhi_total_mn_gbp,2004,127094.0,historical,observed,,
South East,E12000008,gdhi_total_mn_gbp,2005,132765.0,historical,observed,,
South East,E12000008,gdhi_total_mn_gbp,2006,139927.0,historical,observed,,
South East,E12000008,gdhi_total_mn_gbp,2007,148072.0,historical,observed,,
South East,E12000008,gdhi_total_mn_gbp,2008,152399.0,historical,observed,,
South East,E12000008,gdhi_total_mn_gbp,2009,156600.0,historical,observed,,
South East,E12000008,gdhi_total_mn_gbp,2010,158556.0,historical,observed,,
South East,E12000008,gdhi_total_mn_gbp,2011,161471.0,historical,observed,,
South East,E12000008,gdhi_total_mn_gbp,2012,168611.0,historical,observed,,
South East,E12000008,gdhi_total_mn_gbp,2013,176915.0,historical,observed,,
South East,E12000008,gdhi_total_mn_gbp,2014,182990.0,historical,observed,,
South East,E12000008,gdhi_total_mn_gbp,2015,195449.0,historical,observed,,
South East,E12000008,gdhi_total_mn_gbp,2016,199906.0,historical,observed,,
South East,E12000008,gdhi_total_mn_gbp,2017,205990.0,historical,observed,,
South East,E12000008,gdhi_total_mn_gbp,2018,214157.0,historical,observed,,
South East,E12000008,gdhi_total_mn_gbp,2019,222009.0,historical,observed,,
South East,E12000008,gdhi_total_mn_gbp,2020,219706.0,historical,observed,,
South East,E12000008,gdhi_total_mn_gbp,2021,228729.0,historical,observed,,
South East,E12000008,gdhi_total_mn_gbp,2022,244613.0,historical,observed,,
South East,E12000008,gdhi_total_mn_gbp,2023,255432.85102171087,forecast,"arima(1, 1, 1)_log_lb_p=1.000_derived",,
South East,E12000008,gdhi_total_mn_gbp,2024,265877.29398206284,forecast,"arima(1, 1, 1)_log_lb_p=1.000_derived",,
South East,E12000008,gdhi_total_mn_gbp,2025,275057.78906609194,forecast,"arima(1, 1, 1)_log_lb_p=1.000_derived",,
South East,E12000008,gdhi_total_mn_gbp,2026,284542.4298305974,forecast,"arima(1, 1, 1)_log_lb_p=1.000_derived",,
South East,E12000008,gdhi_total_mn_gbp,2027,294340.9433547893,forecast,"arima(1, 1, 1)_log_lb_p=1.000_derived",,
South East,E12000008,gdhi_total_mn_gbp,2028,304463.3581739803,forecast,"arima(1, 1, 1)_log_lb_p=1.000_derived",,
South East,E12000008,gdhi_total_mn_gbp,2029,314920.01335497765,forecast,"arima(1, 1, 1)_log_lb_p=1.000_derived",,
South East,E12000008,gdhi_total_mn_gbp,2030,325721.5678372938,forecast,"arima(1, 1, 1)_log_lb_p=1.000_derived",,
South West,E12000009,gdhi_per_head_gbp,1997,10914.0,historical,observed,,
South West,E12000009,gdhi_per_head_gbp,1998,11127.0,historical,observed,,
South West,E12000009,gdhi_per_head_gbp,1999,11525.0,historical,observed,,
South West,E12000009,gdhi_per_head_gbp,2000,11959.0,historical,observed,,
South West,E12000009,gdhi_per_head_gbp,2001,12423.0,historical,observed,,
South West,E12000009,gdhi_per_head_gbp,2002,12597.0,historical,observed,,
South West,E12000009,gdhi_per_head_gbp,2003,12930.0,historical,observed,,
South West,E12000009,gdhi_per_head_gbp,2004,13396.0,historical,observed,,
South West,E12000009,gdhi_per_head_gbp,2005,13901.0,historical,observed,,
South West,E12000009,gdhi_per_head_gbp,2006,14614.0,historical,observed,,
South West,E12000009,gdhi_per_head_gbp,2007,15134.0,historical,observed,,
South West,E12000009,gdhi_per_head_gbp,2008,15612.0,historical,observed,,
South West,E12000009,gdhi_per_head_gbp,2009,15699.0,historical,observed,,
South West,E12000009,gdhi_per_head_gbp,2010,16065.0,historical,observed,,
South West,E12000009,gdhi_per_head_gbp,2011,16312.0,historical,observed,,
South West,E12000009,gdhi_per_head_gbp,2012,16685.0,historical,observed,,
South West,E12000009,gdhi_per_head_gbp,2013,17306.0,historical,observed,,
South West,E12000009,gdhi_per_head_gbp,2014,17888.0,historical,observed,,
South West,E12000009,gdhi_per_head_gbp,2015,18686.0,historical,observed,,
South West,E12000009,gdhi_per_head_gbp,2016,18841.0,historical,observed,,
South West,E12000009,gdhi_per_head_gbp,2017,19265.0,historical,observed,,
South West,E12000009,gdhi_per_head_gbp,2018,19996.0,historical,observed,,
South West,E12000009,gdhi_per_head_gbp,2019,20725.0,historical,observed,,
South West,E12000009,gdhi_per_head_gbp,2020,20627.0,historical,observed,,
South West,E12000009,gdhi_per_head_gbp,2021,21304.0,historical,observed,,
South West,E12000009,gdhi_per_head_gbp,2022,22612.0,historical,observed,,
South West,E12000009,gdhi_per_head_gbp,2023,23269.714515117954,forecast,"arima(1, 1, 1)_log_lb_p=1.000",22594.790304074835,23964.799244781596
South West,E12000009,gdhi_per_head_gbp,2024,23945.724553536304,forecast,"arima(1, 1, 1)_log_lb_p=1.000",22934.485287082643,25001.551908242967
South West,E12000009,gdhi_per_head_gbp,2025,24640.514814100177,forecast,"arima(1, 1, 1)_log_lb_p=1.000",23328.398343546283,26026.431877688574
South West,E12000009,gdhi_per_head_gbp,2026,25354.58216364063,forecast,"arima(1, 1, 1)_log_lb_p=1.000",23750.375057958143,27067.144629254995
South West,E12000009,gdhi_per_head_gbp,2027,26088.43592458706,forecast,"arima(1, 1, 1)_log_lb_p=1.000",24190.847141781283,28134.876178675586
South West,E12000009,gdhi_per_head_gbp,2028,26842.598168927343,forecast,"arima(1, 1, 1)_log_lb_p=1.000",24645.150025165836,29235.978507850577
South West,E12000009,gdhi_per_head_gbp,2029,27617.604018644786,forecast,"arima(1, 1, 1)_log_lb_p=1.000",25110.637776913358,30374.857799586367
South West,E12000009,gdhi_per_head_gbp,2030,28414.001952764178,forecast,"arima(1, 1, 1)_log_lb_p=1.000",25585.65735249032,31555.003486869737
South West,E12000009,gdhi_total_mn_gbp,1997,52685.0,historical,observed,,
South West,E12000009,gdhi_total_mn_gbp,1998,53962.0,historical,observed,,
South West,E12000009,gdhi_total_mn_gbp,1999,56252.0,historical,observed,,
South West,E12000009,gdhi_total_mn_gbp,2000,58802.0,historical,observed,,
South West,E12000009,gdhi_total_mn_gbp,2001,61409.0,historical,observed,,
South West,E12000009,gdhi_total_mn_gbp,2002,62686.0,historical,observed,,
South West,E12000009,gdhi_total_mn_gbp,2003,64734.0,historical,observed,,
South West,E12000009,gdhi_total_mn_gbp,2004,67495.0,historical,observed,,
South West,E12000009,gdhi_total_mn_gbp,2005,70703.0,historical,observed,,
South West,E12000009,gdhi_total_mn_gbp,2006,74819.0,historical,observed,,
South West,E12000009,gdhi_total_mn_gbp,2007,78253.0,historical,observed,,
South West,E12000009,gdhi_total_mn_gbp,2008,81260.0,historical,observed,,
South West,E12000009,gdhi_total_mn_gbp,2009,82058.0,historical,observed,,
South West,E12000009,gdhi_total_mn_gbp,2010,84524.0,historical,observed,,
South West,E12000009,gdhi_total_mn_gbp,2011,86466.0,historical,observed,,
South West,E12000009,gdhi_total_mn_gbp,2012,89039.0,historical,observed,,
South West,E12000009,gdhi_total_mn_gbp,2013,93014.0,historical,observed,,
South West,E12000009,gdhi_total_mn_gbp,2014,96992.0,historical,observed,,
South West,E12000009,gdhi_total_mn_gbp,2015,102242.0,historical,observed,,
South West,E12000009,gdhi_total_mn_gbp,2016,104133.0,historical,observed,,
South West,E12000009,gdhi_total_mn_gbp,2017,107397.0,historical,observed,,
South West,E12000009,gdhi_total_mn_gbp,2018,112171.0,historical,observed,,
South West,E12000009,gdhi_total_mn_gbp,2019,116946.0,historical,observed,,
South West,E12000009,gdhi_total_mn_gbp,2020,116792.0,historical,observed,,
South West,E12000009,gdhi_total_mn_gbp,2021,121705.0,historical,observed,,
South West,E12000009,gdhi_total_mn_gbp,2022,130402.0,historical,observed,,
South West,E12000009,gdhi_total_mn_gbp,2023,135665.97261974396,forecast,"arima(1, 1, 1)_log_lb_p=1.000_derived",,
South West,E12000009,gdhi_total_mn_gbp,2024,141033.01417434,forecast,"arima(1, 1, 1)_log_lb_p=1.000_derived",,
South West,E12000009,gdhi_total_mn_gbp,2025,145983.3322632725,forecast,"arima(1, 1, 1)_log_lb_p=1.000_derived",,
South West,E12000009,gdhi_total_mn_gbp,2026,151096.8485369347,forecast,"arima(1, 1, 1)_log_lb_p=1.000_derived",,
South West,E12000009,gdhi_total_mn_gbp,2027,156378.6233349833,forecast,"arima(1, 1, 1)_log_lb_p=1.000_derived",,
South West,E12000009,gdhi_total_mn_gbp,2028,161833.8644425737,forecast,"arima(1, 1, 1)_log_lb_p=1.000_derived",,
South West,E12000009,gdhi_total_mn_gbp,2029,167467.9311158208,forecast,"arima(1, 1, 1)_log_lb_p=1.000_derived",,
South West,E12000009,gdhi_total_mn_gbp,2030,173286.33820972894,forecast,"arima(1, 1, 1)_log_lb_p=1.000_derived",,
Northern Ireland,N92000002,gdhi_per_head_gbp,1997,8567.0,historical,observed,,
Northern Ireland,N92000002,gdhi_per_head_gbp,1998,8590.0,historical,observed,,
Northern Ireland,N92000002,gdhi_per_head_gbp,1999,8919.0,historical,observed,,
Northern Ireland,N92000002,gdhi_per_head_gbp,2000,9383.0,historical,observed,,
Northern Ireland,N92000002,gdhi_per_head_gbp,2001,9641.0,historical,observed,,
Northern Ireland,N92000002,gdhi_per_head_gbp,2002,10173.0,historical,observed,,
Northern Ireland,N92000002,gdhi_per_head_gbp,2003,10643.0,historical,observed,,
Northern Ireland,N92000002,gdhi_per_head_gbp,2004,11241.0,historical,observed,,
Northern Ireland,N92000002,gdhi_per_head_gbp,2005,11814.0,historical,observed,,
Northern Ireland,N92000002,gdhi_per_head_gbp,2006,12403.0,historical,observed,,
Northern Ireland,N92000002,gdhi_per_head_gbp,2007,12659.0,historical,observed,,
Northern Ireland,N92000002,gdhi_per_head_gbp,2008,12869.0,historical,observed,,
Northern Ireland,N92000002,gdhi_per_head_gbp,2009,13041.0,historical,observed,,
Northern Ireland,N92000002,gdhi_per_head_gbp,2010,13226.0,historical,observed,,
Northern Ireland,N92000002,gdhi_per_head_gbp,2011,13519.0,historical,observed,,
Northern Ireland,N92000002,gdhi_per_head_gbp,2012,13749.0,historical,observed,,
Northern Ireland,N92000002,gdhi_per_head_gbp,2013,14305.0,historical,observed,,
Northern Ireland,N92000002,gdhi_per_head_gbp,2014,14760.0,historical,observed,,
Northern Ireland,N92000002,gdhi_per_head_gbp,2015,15248.0,historical,observed,,
Northern Ireland,N92000002,gdhi_per_head_gbp,2016,15480.0,historical,observed,,
Northern Ireland,N92000002,gdhi_per_head_gbp,2017,15965.0,historical,observed,,
Northern Ireland,N92000002,gdhi_per_head_gbp,2018,16347.0,historical,observed,,
Northern Ireland,N92000002,gdhi_per_head_gbp,2019,16871.0,historical,observed,,
Northern Ireland,N92000002,gdhi_per_head_gbp,2020,16992.0,historical,observed,,
Northern Ireland,N92000002,gdhi_per_head_gbp,2021,17635.0,historical,observed,,
Northern Ireland,N92000002,gdhi_per_head_gbp,2022,18685.0,historical,observed,,
Northern Ireland,N92000002,gdhi_per_head_gbp,2023,19680.28822084716,forecast,"arima(1, 1, 0)_log_lb_p=1.000",19052.070233192957,20329.22090434185
Northern Ireland,N92000002,gdhi_per_head_gbp,2024,20618.420052296762,forecast,"arima(1, 1, 0)_log_lb_p=1.000",19232.5968357023,22104.10009031053
Northern Ireland,N92000002,gdhi_per_head_gbp,2025,21498.222444016916,forecast,"arima(1, 1, 0)_log_lb_p=1.000",19221.75900683633,24044.2910603581
Northern Ireland,N92000002,gdhi_per_head_gbp,2026,22319.590415123464,forecast,"arima(1, 1, 0)_log_lb_p=1.000",19063.0351007763,26132.465982742942
Northern Ireland,N92000002,gdhi_per_head_gbp,2027,23083.292132987513,forecast,"arima(1, 1, 0)_log_lb_p=1.000",18790.528135358763,28356.753565333984
Northern Ireland,N92000002,gdhi_per_head_gbp,2028,23790.788884896396,forecast,"arima(1, 1, 0)_log_lb_p=1.000",18431.6687032678,30708.10597118437
Northern Ireland,N92000002,gdhi_per_head_gbp,2029,24444.07363014141,forecast,"arima(1, 1, 0)_log_lb_p=1.000",18008.747872425032,33179.02720769861
Northern Ireland,N92000002,gdhi_per_head_gbp,2030,25045.529797017927,forecast,"arima(1, 1, 0)_log_lb_p=1.000",17539.891962050806,35762.96616709434
Northern Ireland,N92000002,gdhi_total_mn_gbp,1997,14318.0,historical,observed,,
Northern Ireland,N92000002,gdhi_total_mn_gbp,1998,14413.0,historical,observed,,
Northern Ireland,N92000002,gdhi_total_mn_gbp,1999,14975.0,historical,observed,,
Northern Ireland,N92000002,gdhi_total_mn_gbp,2000,15791.0,historical,observed,,
Northern Ireland,N92000002,gdhi_total_mn_gbp,2001,16281.0,historical,observed,,
Northern Ireland,N92000002,gdhi_total_mn_gbp,2002,17269.0,historical,observed,,
Northern Ireland,N92000002,gdhi_total_mn_gbp,2003,18145.0,historical,observed,,
Northern Ireland,N92000002,gdhi_total_mn_gbp,2004,19267.0,historical,observed,,
Northern Ireland,N92000002,gdhi_total_mn_gbp,2005,20412.0,historical,observed,,
Northern Ireland,N92000002,gdhi_total_mn_gbp,2006,21619.0,historical,observed,,
Northern Ireland,N92000002,gdhi_total_mn_gbp,2007,22301.0,historical,observed,,
Northern Ireland,N92000002,gdhi_total_mn_gbp,2008,22896.0,historical,observed,,
Northern Ireland,N92000002,gdhi_total_mn_gbp,2009,23387.0,historical,observed,,
Northern Ireland,N92000002,gdhi_total_mn_gbp,2010,23870.0,historical,observed,,
Northern Ireland,N92000002,gdhi_total_mn_gbp,2011,24528.0,historical,observed,,
Northern Ireland,N92000002,gdhi_total_mn_gbp,2012,25086.0,historical,observed,,
Northern Ireland,N92000002,gdhi_total_mn_gbp,2013,26203.0,historical,observed,,
Northern Ireland,N92000002,gdhi_total_mn_gbp,2014,27205.0,historical,observed,,
Northern Ireland,N92000002,gdhi_total_mn_gbp,2015,28284.0,historical,observed,,
