region_code,region_name,region_level,metric_id,period,value,unit,freq,source,vintage,geo_hierarchy,metric,year,region,data_type,ci_lower,ci_upper,method,itl1_code
TLC4,"Northumberland, Durham and Tyne & Wear",ITL2,emp_total_jobs,2016.0,780000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2016,"Northumberland, Durham and Tyne & Wear",historical,,,,E12000001
TLC4,"Northumberland, Durham and Tyne & Wear",ITL2,emp_total_jobs,2017.0,801000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2017,"Northumberland, Durham and Tyne & Wear",historical,,,,E12000001
TLC4,"Northumberland, Durham and Tyne & Wear",ITL2,emp_total_jobs,2018.0,796000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2018,"Northumberland, Durham and Tyne & Wear",historical,,,,E12000001
TLC4,"Northumberland, Durham and Tyne & Wear",ITL2,emp_total_jobs,2019.0,805000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2019,"Northumberland, Durham and Tyne & Wear",historical,,,,E12000001
TLC4,"Northumberland, Durham and Tyne & Wear",ITL2,emp_total_jobs,2020.0,779000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2020,"Northumberland, Durham and Tyne & Wear",historical,,,,E12000001
TLC4,"Northumberland, Durham and Tyne & Wear",ITL2,emp_total_jobs,2021.0,816000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2021,"Northumberland, Durham and Tyne & Wear",historical,,,,E12000001
TLC4,"Northumberland, Durham and Tyne & Wear",ITL2,emp_total_jobs,2022.0,804000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2022,"Northumberland, Durham and Tyne & Wear",historical,,,,E12000001
TLC4,"Northumberland, Durham and Tyne & Wear",ITL2,emp_total_jobs,2023.0,833000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2023,"Northumberland, Durham and Tyne & Wear",historical,,,,E12000001
TLC4,"Northumberland, Durham and Tyne & Wear",ITL2,emp_total_jobs,2024.0,840000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2024,"Northumberland, Durham and Tyne & Wear",historical,,,,E12000001
TLD1,Cumbria,ITL2,emp_total_jobs,2009.0,219000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2009,Cumbria,historical,,,,E12000002
TLD1,Cumbria,ITL2,emp_total_jobs,2010.0,221000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2010,Cumbria,historical,,,,E12000002
TLD1,Cumbria,ITL2,emp_total_jobs,2011.0,216000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2011,Cumbria,historical,,,,E12000002
TLD1,Cumbria,ITL2,emp_total_jobs,2012.0,218000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2012,Cumbria,historical,,,,E12000002
TLD1,Cumbria,ITL2,emp_total_jobs,2013.0,219000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2013,Cumbria,historical,,,,E12000002
TLD1,Cumbria,ITL2,emp_total_jobs,2014.0,227000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2014,Cumbria,historical,,,,E12000002
TLD1,Cumbria,ITL2,emp_total_jobs,2015.0,233000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2015,Cumbria,historical,,,,E12000002
TLD1,Cumbria,ITL2,emp_total_jobs,2016.0,235000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2016,Cumbria,historical,,,,E12000002
TLD1,Cumbria,ITL2,emp_total_jobs,2017.0,231000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2017,Cumbria,historical,,,,E12000002
TLD1,Cumbria,ITL2,emp_total_jobs,2018.0,235000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2018,Cumbria,historical,,,,E12000002
TLD1,Cumbria,ITL2,emp_total_jobs,2019.0,238000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2019,Cumbria,historical,,,,E12000002
TLD1,Cumbria,ITL2,emp_total_jobs,2020.0,226000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2020,Cumbria,historical,,,,E12000002
TLD1,Cumbria,ITL2,emp_total_jobs,2021.0,231000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2021,Cumbria,historical,,,,E12000002
TLD1,Cumbria,ITL2,emp_total_jobs,2022.0,231000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2022,Cumbria,historical,,,,E12000002
TLD1,Cumbria,ITL2,emp_total_jobs,2023.0,234000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2023,Cumbria,historical,,,,E12000002
TLD1,Cumbria,ITL2,emp_total_jobs,2024.0,238000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2024,Cumbria,historical,,,,E12000002
TLD3,Greater Manchester,ITL2,emp_total_jobs,2009.0,1165000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2009,Greater Manchester,historical,,,,E12000002
TLD3,Greater Manchester,ITL2,emp_total_jobs,2010.0,1152000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2010,Greater Manchester,historical,,,,E12000002
TLD3,Greater Manchester,ITL2,emp_total_jobs,2011.0,1145000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2011,Greater Manchester,historical,,,,E12000002
TLD3,Greater Manchester,ITL2,emp_total_jobs,2012.0,1152000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2012,Greater Manchester,historical,,,,E12000002
TLD3,Greater Manchester,ITL2,emp_total_jobs,2013.0,1173000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2013,Greater Manchester,historical,,,,E12000002
TLD3,Greater Manchester,ITL2,emp_total_jobs,2014.0,1193000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2014,Greater Manchester,historical,,,,E12000002
TLD3,Greater Manchester,ITL2,emp_total_jobs,2015.0,1223000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2015,Greater Manchester,historical,,,,E12000002
TLD3,Greater Manchester,ITL2,emp_total_jobs,2016.0,1265000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2016,Greater Manchester,historical,,,,E12000002
TLD3,Greater Manchester,ITL2,emp_total_jobs,2017.0,1307000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2017,Greater Manchester,historical,,,,E12000002
TLD3,Greater Manchester,ITL2,emp_total_jobs,2018.0,1331000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2018,Greater Manchester,historical,,,,E12000002
TLD3,Greater Manchester,ITL2,emp_total_jobs,2019.0,1358000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2019,Greater Manchester,historical,,,,E12000002
TLD3,Greater Manchester,ITL2,emp_total_jobs,2020.0,1322000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2020,Greater Manchester,historical,,,,E12000002
TLD3,Greater Manchester,ITL2,emp_total_jobs,2021.0,1387000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2021,Greater Manchester,historical,,,,E12000002
TLD3,Greater Manchester,ITL2,emp_total_jobs,2022.0,1425000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2022,Greater Manchester,historical,,,,E12000002
TLD3,Greater Manchester,ITL2,emp_total_jobs,2023.0,1470000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2023,Greater Manchester,historical,,,,E12000002
TLD3,Greater Manchester,ITL2,emp_total_jobs,2024.0,1476000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2024,Greater Manchester,historical,,,,E12000002
TLD4,Lancashire,ITL2,emp_total_jobs,2009.0,610000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2009,Lancashire,historical,,,,E12000002
TLD4,Lancashire,ITL2,emp_total_jobs,2010.0,601000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2010,Lancashire,historical,,,,E12000002
TLD4,Lancashire,ITL2,emp_total_jobs,2011.0,604000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2011,Lancashire,historical,,,,E12000002
TLD4,Lancashire,ITL2,emp_total_jobs,2012.0,599000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2012,Lancashire,historical,,,,E12000002
TLD4,Lancashire,ITL2,emp_total_jobs,2013.0,606000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2013,Lancashire,historical,,,,E12000002
TLD4,Lancashire,ITL2,emp_total_jobs,2014.0,613000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2014,Lancashire,historical,,,,E12000002
TLD4,Lancashire,ITL2,emp_total_jobs,2015.0,624000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2015,Lancashire,historical,,,,E12000002
TLD4,Lancashire,ITL2,emp_total_jobs,2016.0,633000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2016,Lancashire,historical,,,,E12000002
TLD4,Lancashire,ITL2,emp_total_jobs,2017.0,634000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2017,Lancashire,historical,,,,E12000002
TLD4,Lancashire,ITL2,emp_total_jobs,2018.0,637000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2018,Lancashire,historical,,,,E12000002
TLD4,Lancashire,ITL2,emp_total_jobs,2019.0,646000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2019,Lancashire,historical,,,,E12000002
TLD4,Lancashire,ITL2,emp_total_jobs,2020.0,632000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2020,Lancashire,historical,,,,E12000002
TLD4,Lancashire,ITL2,emp_total_jobs,2021.0,642000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2021,Lancashire,historical,,,,E12000002
TLD4,Lancashire,ITL2,emp_total_jobs,2022.0,650000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2022,Lancashire,historical,,,,E12000002
TLD4,Lancashire,ITL2,emp_total_jobs,2023.0,659000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2023,Lancashire,historical,,,,E12000002
TLD4,Lancashire,ITL2,emp_total_jobs,2024.0,661000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2024,Lancashire,historical,,,,E12000002
TLD6,Cheshire,ITL2,emp_total_jobs,2009.0,433000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2009,Cheshire,historical,,,,E12000002
TLD6,Cheshire,ITL2,emp_total_jobs,2010.0,429000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2010,Cheshire,historical,,,,E12000002
TLD6,Cheshire,ITL2,emp_total_jobs,2011.0,432000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2011,Cheshire,historical,,,,E12000002
TLD6,Cheshire,ITL2,emp_total_jobs,2012.0,434000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2012,Cheshire,historical,,,,E12000002
TLD6,Cheshire,ITL2,emp_total_jobs,2013.0,441000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2013,Cheshire,historical,,,,E12000002
TLD6,Cheshire,ITL2,emp_total_jobs,2014.0,459000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2014,Cheshire,historical,,,,E12000002
TLD6,Cheshire,ITL2,emp_total_jobs,2015.0,478000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2015,Cheshire,historical,,,,E12000002
TLD6,Cheshire,ITL2,emp_total_jobs,2016.0,496000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2016,Cheshire,historical,,,,E12000002
TLD6,Cheshire,ITL2,emp_total_jobs,2017.0,500000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2017,Cheshire,historical,,,,E12000002
TLD6,Cheshire,ITL2,emp_total_jobs,2018.0,493000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2018,Cheshire,historical,,,,E12000002
TLD6,Cheshire,ITL2,emp_total_jobs,2019.0,506000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2019,Cheshire,historical,,,,E12000002
TLD6,Cheshire,ITL2,emp_total_jobs,2020.0,499000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2020,Cheshire,historical,,,,E12000002
TLD6,Cheshire,ITL2,emp_total_jobs,2021.0,509000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2021,Cheshire,historical,,,,E12000002
TLD6,Cheshire,ITL2,emp_total_jobs,2022.0,505000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2022,Cheshire,historical,,,,E12000002
TLD6,Cheshire,ITL2,emp_total_jobs,2023.0,531000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2023,Cheshire,historical,,,,E12000002
TLD6,Cheshire,ITL2,emp_total_jobs,2024.0,537000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2024,Cheshire,historical,,,,E12000002
TLD7,Merseyside,ITL2,emp_total_jobs,2009.0,586000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2009,Merseyside,historical,,,,E12000002
TLD7,Merseyside,ITL2,emp_total_jobs,2010.0,578000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2010,Merseyside,historical,,,,E12000002
TLD7,Merseyside,ITL2,emp_total_jobs,2011.0,580000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2011,Merseyside,historical,,,,E12000002
TLD7,Merseyside,ITL2,emp_total_jobs,2012.0,585000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2012,Merseyside,historical,,,,E12000002
TLD7,Merseyside,ITL2,emp_total_jobs,2013.0,577000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2013,Merseyside,historical,,,,E12000002
TLD7,Merseyside,ITL2,emp_total_jobs,2014.0,591000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2014,Merseyside,historical,,,,E12000002
TLD7,Merseyside,ITL2,emp_total_jobs,2015.0,606000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2015,Merseyside,historical,,,,E12000002
TLD7,Merseyside,ITL2,emp_total_jobs,2016.0,618000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2016,Merseyside,historical,,,,E12000002
TLD7,Merseyside,ITL2,emp_total_jobs,2017.0,629000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2017,Merseyside,historical,,,,E12000002
TLD7,Merseyside,ITL2,emp_total_jobs,2018.0,632000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2018,Merseyside,historical,,,,E12000002
TLD7,Merseyside,ITL2,emp_total_jobs,2019.0,655000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2019,Merseyside,historical,,,,E12000002
TLD7,Merseyside,ITL2,emp_total_jobs,2020.0,637000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2020,Merseyside,historical,,,,E12000002
TLD7,Merseyside,ITL2,emp_total_jobs,2021.0,671000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2021,Merseyside,historical,,,,E12000002
TLD7,Merseyside,ITL2,emp_total_jobs,2022.0,673000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2022,Merseyside,historical,,,,E12000002
TLD7,Merseyside,ITL2,emp_total_jobs,2023.0,672000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2023,Merseyside,historical,,,,E12000002
TLD7,Merseyside,ITL2,emp_total_jobs,2024.0,674000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2024,Merseyside,historical,,,,E12000002
TLE1,East Yorkshire and Northern Lincolnshire,ITL2,emp_total_jobs,2009.0,374000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2009,East Yorkshire and Northern Lincolnshire,historical,,,,E12000003
TLE1,East Yorkshire and Northern Lincolnshire,ITL2,emp_total_jobs,2010.0,370000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2010,East Yorkshire and Northern Lincolnshire,historical,,,,E12000003
TLE1,East Yorkshire and Northern Lincolnshire,ITL2,emp_total_jobs,2011.0,360000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2011,East Yorkshire and Northern Lincolnshire,historical,,,,E12000003
TLE1,East Yorkshire and Northern Lincolnshire,ITL2,emp_total_jobs,2012.0,356000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2012,East Yorkshire and Northern Lincolnshire,historical,,,,E12000003
TLE1,East Yorkshire and Northern Lincolnshire,ITL2,emp_total_jobs,2013.0,358000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2013,East Yorkshire and Northern Lincolnshire,historical,,,,E12000003
TLE1,East Yorkshire and Northern Lincolnshire,ITL2,emp_total_jobs,2014.0,370000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2014,East Yorkshire and Northern Lincolnshire,historical,,,,E12000003
TLE1,East Yorkshire and Northern Lincolnshire,ITL2,emp_total_jobs,2015.0,379000.0,jobs,A,NOMIS_LAD_aggregated,2025-11-30T23:51:26Z,ITL2>ITL1,emp_total_jobs,2015,East Yorkshire and Northern Lincolnshire,historical,,,,E12000003
