region,region_code,metric,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
Cambridgeshire and Peterborough,TLH4,gdhi_per_head_gbp,,,,,,,10960.20042166786,11228.227384089849,11922.988430653513,12459.32111460146,12719.355522696986,13136.22493764891,13225.116206387478,13796.7015841611,14544.442387573898,15152.014359950288,15702.006179078511,15987.951109308926,16262.078117577537,16362.041068911369,16417.338792144965,16931.839589750616,17561.668866104963,18343.06758179332,19128.183380577193,19514.667019180706,19964.309614097703,20525.531160140206,21218.7030368333,21172.90528011896,21679.25930962075,22838.587203079645,24794.401782158664,24887.86689709607,25802.585923354858,26905.30534628359,27868.384697095786,28789.790836779903,29734.578700012455,30752.251610694468,31813.5534174303,32936.02436865338,34161.215358161426,35320.39251423307,36607.7226103366,37836.841294152306,39189.532516239015,40473.05803156054,41837.52934100335,43101.88618498974,44717.33581998096,46024.93054459515,47672.62572033683,49121.41440897016,50801.84389976927,52467.14789153103,54113.043473432524,56050.000140209755,57639.01639001107,59659.98468724189
Cambridgeshire and Peterborough,TLH4,gdhi_total_mn_gbp,,,,,,,7621.0,7869.0,8395.0,8821.0,9058.0,9428.0,9648.0,10181.0,10921.0,11497.0,12040.0,12420.0,12769.0,13035.0,13245.0,13841.0,14532.0,15386.0,16283.0,16829.0,17363.0,17995.0,18708.0,18738.0,19451.0,20741.0,22850.0,23254.661014518333,24220.63007400259,25429.374248543783,26558.08423200037,27728.56390922716,28943.886779077227,30211.670754844916,31533.851041868737,32912.32015282116,34348.87708087051,35845.15227348337,37402.49587294722,39021.809262248586,40703.287513637966,42446.019044771885,44249.913138952674,46115.077071617896,48045.25151190854,50044.71808035279,52120.87745977422,54276.68920580689,56515.13997162364,58839.26117529931,61252.14241121055,63756.94175459364,66356.89379869362,69058.93959798072
Cambridgeshire and Peterborough,TLH4,income_per_worker_gbp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41060.176134931724,41205.49062769809,42299.87624704106,45386.699093489486,48427.190590791986,48756.1429785,49255.86673285573,51143.10423645914,52759.19870194605,54403.24413191075,56095.5164783775,57966.12825313458,59987.708190854886,62073.75648290853,64312.18053772455,66646.06153596111,68775.48084522274,71016.61096125873,73438.21637373767,75895.79065696616,78677.24103712142,81140.65373104517,83774.52774665973,86433.1513469342,89333.27964810011,92091.48198112124,94658.81902957417,97747.70436743619,100688.9997497623,104672.60152499458,108116.4633095151,111042.23997951366
Cambridgeshire and Peterborough,TLH4,nominal_gva_mn_gbp,,,,,,,,12059.0,12605.0,13109.0,13820.0,14463.0,15122.0,15802.0,16811.0,18192.0,18824.0,19326.0,18962.0,19532.0,19978.0,20821.0,21277.0,22227.0,22828.0,23868.0,25430.0,26210.0,27166.0,27242.0,28709.0,30696.0,34085.0,35227.84788776173,37197.66121360053,38777.56896455085,40314.331057424744,41837.423381238084,43324.84494996071,44753.655406795886,46131.61503149278,47463.38120078258,48751.4349918734,49997.0259947211,51201.13489325755,52365.50890677639,53517.08795966289,54673.75521895729,55863.446808461034,57089.52805118964,58352.64295621278,59653.042368936,60990.77160715839,62365.79304939774,63778.06388990903,65227.583358991214,66714.41945050965,68238.72215520243,69800.72803540413,71400.75944852672
Cambridgeshire and Peterborough,TLH4,population_total,664767.0,671623.0,674681.0,676718.0,681426.0,688529.0,695334.0,700823.0,704102.0,707984.0,712143.0,717710.0,729521.0,737930.0,750871.0,758777.0,766781.0,776835.0,785201.0,796661.0,806769.0,817454.0,827484.0,838791.0,851257.0,862377.0,869702.0,876713.0,881675.0,884999.0,897217.0,908156.0,921579.0,933972.0,938196.1553556554,944683.6540213394,954272.6243741096,963980.9258207366,973217.1717197093,981976.1920067008,990160.8022293985,998349.8776259634,1006548.8201008168,1014848.0202245393,1023208.7316384992,1031759.6645193404,1040472.0394059438,1049385.0863484738,1058184.007848996,1067061.769056081,1076002.5911711138,1084962.1812202043,1093928.5798718233,1102902.5025743374,1111884.5388408008,1120875.1896801903,1129874.893920956,1138884.046706243,1147903.0124733853,1156932.1340482093
Cambridgeshire and Peterborough,TLH4,productivity_gbp_per_job,,,,,,,,,,,,,,,,,,,50430.85106382979,51671.95767195767,53274.666666666664,55228.11671087533,54979.328165374674,54344.74327628362,53966.903073286056,54995.39170506912,56890.38031319911,58504.46428571428,59574.56140350877,59872.52747252747,62410.86956521739,67168.49015317287,72213.98305084746,73811.6514346603,75575.47722940324,77922.66134525518,80199.6060898003,82191.27047937669,83823.9343521184,85836.11870195712,87649.2368892054,89689.43631848796,91109.012778137,92991.54114830558,94107.58884708688,95360.42116363818,96812.02112939663,97619.40244679553,99429.23274966187,100287.1311498092,102110.98685312513,103280.56911509341,104594.99547377287,105700.37012257111,107167.17801772628,109080.19342974447,109907.30060574129,111765.83795329477,113364.03318909861,114852.1383644866
Cambridgeshire and Peterborough,TLH4,unemployment_rate_pct,,,,,,,,,,,,,,,3.5951376468128347,7.38781827629723,4.676188216733341,5.540667758344687,6.551721168157449,7.340076786531835,7.484698507167542,8.04246559128144,6.929605556659101,6.118357504857675,6.6,4.8,6.1,4.7,6.9,5.8,3.9,2.8999999999999995,5.599999999999999,5.662643625653863,5.710976244950713,5.425427432703176,5.486118226472188,5.54748792941361,5.609544136051024,5.672294525863097,5.735746864233924,5.799909003413995,5.864788883491913,5.930394533376987,5.996734071792806,6.063815708281942,6.131647744221877,6.200238573852305,6.269596685313921,6.339730661698834,6.410649182112724,6.482361022748888,6.554875057974296,6.628200261427795,6.702345707130603,6.777320570609223,6.853134130030916,6.929795767351876,7.007314969478255,7.085701329440168
Cheshire,TLD6,emp_total_jobs,,,,,,,,,,,,,,,,,,,433000.0,429000.0,432000.0,434000.0,441000.0,459000.0,478000.0,496000.0,500000.0,493000.0,506000.0,499000.0,509000.0,505000.0,531000.0,537000.0,549191.7535341582,562206.7594764663,573181.0674878701,584511.4932544028,596073.7509679401,606643.4103418906,615977.6296125001,624253.0541944051,632339.9830513666,641171.3549416979,651100.0061595718,661690.939581866,672045.2900057366,681396.7328862014,689554.5392049041,698114.4325378522,707298.3398580268,717409.8254865861,728332.9712197183,739527.366615437,750402.6677551619,760706.4010098431,770657.3572423777,780759.4143457777,791448.9064913904,802820.5743506505
Cheshire,TLD6,employment_rate_pct,,,,,,,,,,,,,,,75.84239495072548,75.45608219116168,76.47031493075744,75.11101508885659,74.55594195694141,73.42833240546587,73.63495494318201,73.6179152444896,74.44067950822095,74.59773512676058,74.94701644725845,75.50252163502944,75.96216258947918,75.15344166073922,78.17515319040791,79.41046502175979,77.11312996061424,75.92867863168573,77.69930449131192,79.40682398117303,78.08283250944154,76.33876717296803,76.89846542504678,78.28528343039139,78.00847695425827,76.7254716478615,76.5585414017184,77.42633927312157,77.62041690378786,76.84928760031285,76.41381513151578,76.8176322692757,77.12897202471387,76.75209861871882,76.30539428902006,76.3926413383291,76.6469078229431,76.5104418047015,76.15936608002941,76.07494975735784,76.21719603896499,76.1941847380779,75.95605330368882,75.80476811580759,75.84304974271625,75.85165055590565
Cheshire,TLD6,gdhi_per_head_gbp,,,,,,,11134.579021395903,11260.58435748874,11877.795202416217,12350.285523583507,12686.894830494766,13365.298172010787,13960.412618965149,14597.221634710473,15051.683697589004,15499.259895368414,16121.428715740702,16431.20599083492,16861.421584581294,16913.85722842097,17014.94289406858,17700.73354589785,18363.429927836056,18903.076540577396,20061.104298977534,20007.253578913696,20627.16601690581,21455.78123765115,22167.76846625523,22088.06462908309,22713.346386269248,23767.60473639408,25826.576049217212,25940.637362183123,26814.653761245165,27430.3653267153,28362.45208033536,29523.02831139554,30720.40680169096,31996.964887703056,33108.958348197666,34234.95878722212,35300.97422702957,36655.70957235692,37873.605479577294,39201.510672554345,40500.7809094601,41897.01106326478,43345.88687119681,44902.99468196262,46315.20761316639,47889.812716525994,49528.14965248629,51139.89107810774,52858.61577226887,54535.45725635403,56566.40843703534,58321.88558368217,60111.76039058542,62149.45750027444
