region_code,metric,year,value,ci_lower,ci_upper,ci_width
TLN06,gdhi_per_head_gbp,2030,24142.862854986055,22404.689976169575,26015.884506977454,3611.1945308078793
TLJ28,gdhi_per_head_gbp,2036,40682.75311544539,38530.48389967565,42955.24565333094,4424.761753655286
TLI75,gdhi_per_head_gbp,2041,67485.52213352598,61598.10512314012,73935.64604836752,12337.540925227397
TLJ28,gdhi_per_head_gbp,2034,38238.35869893507,36215.407055133124,40374.3101316647,4158.9030765315765
TLJ28,gdhi_per_head_gbp,2033,37072.75230862305,35111.4655856895,39143.5942878066,4032.128702117101
TLM95,gdhi_per_head_gbp,2050,54017.48426370797,49808.70991666405,58581.89483449584,8773.184917831793
TLJ28,gdhi_per_head_gbp,2028,31774.110433360795,30093.141607329493,33548.97627522905,3455.834667899555
TLJ28,gdhi_per_head_gbp,2029,32761.144465806217,31027.957861963256,34591.1449114464,3563.187049483142
TLM95,gdhi_per_head_gbp,2044,44378.69036570202,40920.92301291802,48128.63478062592,7207.7117677079
TLJ28,gdhi_per_head_gbp,2026,30020.13063684115,28431.953877030614,31697.02115270621,3265.0672756755957
TLM95,gdhi_per_head_gbp,2048,50593.95711255008,46651.927014087945,54869.08387586115,8217.156861773205
TLJ28,gdhi_per_head_gbp,2024,28261.976104636837,26232.937142980845,29666.910038929676,3433.972895948831
TLI75,gdhi_per_head_gbp,2040,65164.8701326336,59479.90611710205,71393.19102223714,11913.284905135086
TLN06,gdhi_per_head_gbp,2024,20199.412389965215,18411.96358503715,21741.520451801814,3329.5568667646658
TLM95,gdhi_per_head_gbp,2047,48963.69473763392,45148.686594303974,53101.06634780054,7952.379753496563
TLI75,gdhi_per_head_gbp,2043,72350.08594554165,66038.28582557113,79265.15461278611,13226.868787214975
TLM95,gdhi_per_head_gbp,2045,45857.70247083963,42284.69783346306,49732.62157829189,7447.923744828826
TLM95,gdhi_per_head_gbp,2049,52277.97552600062,48204.735068613256,56695.39976118634,8490.664692573082
TLM95,gdhi_per_head_gbp,2043,42946.85654580756,39600.65057972166,46575.8127749205,6975.162195198842
TLI75,gdhi_per_head_gbp,2042,69879.05598312925,63782.82778694258,76557.94881663994,12775.121029697359
TLJ28,gdhi_per_head_gbp,2032,35943.317891843675,34041.782457608984,37951.070942977574,3909.28848536859
TLJ28,gdhi_per_head_gbp,2025,29207.904278128168,27745.17023915936,30931.368690301082,3186.1984511417213
TLJ28,gdhi_per_head_gbp,2035,39441.290712776965,37354.69948355392,41644.43656613201,4289.737082578089
TLJ28,gdhi_per_head_gbp,2030,33788.56622736976,32001.02518436803,35675.95728961322,3674.9321052451924
TLJ31,nominal_gva_mn_gbp,2045,13167.150473743759,12444.923681193419,13931.290865223247,1486.3671840298284
TLI75,gdhi_per_head_gbp,2044,74902.7830845129,68368.2864204065,82061.83316203451,13693.546741628015
TLI75,gdhi_per_head_gbp,2028,42868.72408430622,39128.869261991626,46966.02634519454,7837.157083202917
TLJ31,gdhi_total_mn_gbp,2046,10045.82769195251,9693.26239124226,10411.216569106644,717.9541778643834
TLJ31,gdhi_total_mn_gbp,2045,9694.812431057344,9354.566254744432,10047.434110129312,692.8678553848804
TLJ28,employment_rate_pct,2031,80.73859542813305,72.90265666088438,88.57453419538173,15.671877534497355
TLJ28,employment_rate_pct,2046,80.15349014801482,72.31755138076615,87.9894289152635,15.671877534497355
TLM95,gdhi_per_head_gbp,2027,25374.285737502058,23397.247296296562,27518.38148029949,4121.134184002927
TLJ31,gdhi_total_mn_gbp,2044,9355.482446774862,9027.145291959938,9695.761947009636,668.6166550496982
TLJ28,employment_rate_pct,2032,80.66692302392764,72.83098425667896,88.50286179117631,15.671877534497355
TLI75,unemployment_rate_pct,2045,5.592612125313573,1.0,10.545594557622781,9.545594557622781
TLJ31,gdhi_total_mn_gbp,2030,5636.971156697917,5439.137738497015,5842.000212008712,402.8624735116973
TLI75,gdhi_per_head_gbp,2029,44350.23568035511,40481.13422415652,48589.13769588238,8108.00347172586
TLJ31,gdhi_total_mn_gbp,2043,9027.42295392223,8710.59927488005,9355.7702079142,645.1709330341491
TLJ28,employment_rate_pct,2033,80.60207115076197,72.7661323835133,88.43800991801065,15.671877534497355
TLI75,unemployment_rate_pct,2026,4.709244116132359,1.0,9.662226548441566,8.662226548441566
TLI75,gdhi_per_head_gbp,2036,56558.940329722434,51624.75508732679,61964.72459404246,10339.969506715672
TLI75,unemployment_rate_pct,2044,5.576272633705458,1.0,10.529255066014667,9.529255066014667
TLI75,unemployment_rate_pct,2027,4.808092280109184,1.0,9.761074712418392,8.761074712418392
TLM95,gdhi_per_head_gbp,2028,26204.61838375794,24162.884542744225,28418.876207583395,4255.99166483917
TLM95,gdhi_per_head_gbp,2034,31941.35654325677,29452.644529702957,34640.36164204283,5187.717112339873
TLJ31,gdhi_total_mn_gbp,2042,8710.217236973913,8404.526112900046,9027.027020456062,622.5009075560156
TLM95,gdhi_per_head_gbp,2026,24577.849340339566,22662.86527140112,26654.647193208948,3991.7819218078293
TLI75,unemployment_rate_pct,2047,5.620774352981502,1.0,10.57375678529071,9.57375678529071
TLI75,unemployment_rate_pct,2048,5.632878946081469,1.0,10.585861378390678,9.585861378390678
TLM95,gdhi_per_head_gbp,2024,22845.803089913017,20624.788315526872,24698.356713147587,4073.5683976207147
TLI75,gdhi_per_head_gbp,2025,39401.432688433335,35964.06334298349,43167.3385483574,7203.27520537391
TLJ31,gdhi_total_mn_gbp,2050,11575.168383330945,11168.929808772275,11996.182749508407,827.2529407361326
TLJ28,employment_rate_pct,2030,80.81780568488945,72.98186691764077,88.65374445213813,15.671877534497355
TLJ28,employment_rate_pct,2048,80.12302746414088,72.2870886968922,87.95896623138955,15.671877534497355
TLI75,gdhi_per_head_gbp,2026,40420.481551405355,36894.2106842572,44283.78595302615,7389.5752687689455
TLJ31,gdhi_total_mn_gbp,2049,11173.181499026621,10781.050933393868,11579.574716923355,798.5237835294865
TLM95,gdhi_per_head_gbp,2025,23669.83271050422,21865.09007650698,25716.35381747102,3851.263740964041
TLJ31,gdhi_total_mn_gbp,2048,10784.58657624329,10406.094019344782,11176.845740993029,770.7517216482465
TLJ28,employment_rate_pct,2047,80.13749787298624,72.30155910573757,87.97343664023492,15.671877534497355
TLI75,gdhi_per_head_gbp,2027,41538.90196290888,37915.060429530706,45509.10262931387,7594.042199783165
TLJ31,gdhi_total_mn_gbp,2047,10408.945089521198,10043.635931520874,10787.541346120935,743.9054146000617
TLI75,unemployment_rate_pct,2046,5.607396708712279,1.0,10.560379141021487,9.560379141021487
TLI75,gdhi_per_head_gbp,2037,58593.92573323685,53482.208965533704,64194.20961173476,10712.000646201057
TLI75,unemployment_rate_pct,2028,4.89753379757957,1.0,9.850516229888779,8.850516229888779
TLJ31,gdhi_total_mn_gbp,2041,8403.441281739837,8108.516672902383,8709.092948115254,600.5762752128712
TLJ31,gdhi_total_mn_gbp,2037,7271.411975143774,7016.216721132162,7535.889242562094,519.6725214299322
TLI75,unemployment_rate_pct,2034,5.281242266338053,1.0,10.23422469864726,9.23422469864726
TLI75,gdhi_per_head_gbp,2035,54608.35415311611,49844.33747241066,59827.70550341355,9983.368031002887
TLM95,gdhi_per_head_gbp,2033,30904.184384708853,28496.283679453918,33515.54971965304,5019.266040199123
TLM95,gdhi_per_head_gbp,2031,28929.213009360366,26675.192274156107,31373.6957072192,4698.503433063095
TLJ31,gdhi_total_mn_gbp,2033,6287.207281984909,6066.553375311153,6515.886857192039,449.3334818808862
TLI75,unemployment_rate_pct,2035,5.325657609462649,1.0,10.278640041771858,9.278640041771858
TLJ28,employment_rate_pct,2040,80.29164896727615,72.45571020002747,88.12758773452482,15.671877534497355
TLI75,unemployment_rate_pct,2036,5.365846273856689,1.0,10.318828706165897,9.318828706165897
TLI75,unemployment_rate_pct,2037,5.4022104811813065,1.0,10.355192913490516,9.355192913490516
TLI75,gdhi_per_head_gbp,2033,50925.20570959859,46482.50581081326,55792.52949744438,9310.023686631124
TLI75,gdhi_per_head_gbp,2034,52733.551577222985,48133.092119274006,57773.71325026719,9640.621130993182
TLJ31,gdhi_total_mn_gbp,2034,6519.968516628545,6291.1456927483405,6757.114130551389,465.9684378030488
TLI75,unemployment_rate_pct,2038,5.435114176645838,1.0,10.388096608955045,9.388096608955045
TLM95,gdhi_per_head_gbp,2032,29900.510555932102,27570.81113533404,32427.066694444133,4856.255559110094
TLI75,unemployment_rate_pct,2039,5.464886671493805,1.0,10.417869103803014,9.417869103803014
TLJ31,gdhi_total_mn_gbp,2036,7011.639568258452,6765.561207305153,7266.6683411397335,501.10713383458005
TLJ28,employment_rate_pct,2039,80.32385345441357,72.48791468716489,88.15979222166224,15.671877534497355
TLI75,unemployment_rate_pct,2040,5.491825938860529,1.0,10.444808371169739,9.444808371169739
TLJ28,employment_rate_pct,2038,80.35944491702938,72.5235061497807,88.19538368427806,15.671877534497355
TLJ31,gdhi_total_mn_gbp,2035,6761.311840399705,6524.018904933976,7007.235642520225,483.2167375862491
TLI75,unemployment_rate_pct,2041,5.5162015959884165,1.0,10.469184028297626,9.469184028297626
TLI75,unemployment_rate_pct,2042,5.538257602646944,1.0,10.491240034956153,9.491240034956153
TLI75,unemployment_rate_pct,2029,4.978463829312691,1.0,9.9314462616219,8.9314462616219
TLJ28,employment_rate_pct,2035,80.49029452633651,72.65435575908784,88.32623329358519,15.671877534497355
TLI75,gdhi_per_head_gbp,2030,45886.57316872635,41883.44208399746,50272.31508208245,8388.87299808499
TLJ28,employment_rate_pct,2045,80.17116434529028,72.3352255780416,88.00710311253896,15.671877534497355
TLJ28,employment_rate_pct,2044,80.19069735411945,72.35475858687077,88.02663612136813,15.671877534497355
TLJ28,employment_rate_pct,2036,80.44225107705005,72.60631230980137,88.27818984429872,15.671877534497355
TLM95,gdhi_per_head_gbp,2029,27079.556537592594,24969.65185694606,29367.74555263481,4398.093695688749
TLJ31,gdhi_total_mn_gbp,2031,5846.023824001443,5640.853557232931,6058.656585220244,417.8030279873128
TLJ31,gdhi_total_mn_gbp,2040,8106.656524735135,7822.147783092318,8401.513475887108,579.3656927947904
TLJ28,employment_rate_pct,2043,80.21228466741995,72.37634590017127,88.04822343466863,15.671877534497355
TLI75,gdhi_per_head_gbp,2031,47497.15818988246,43353.52014380168,52036.83642370281,8683.316279901126
TLI75,gdhi_per_head_gbp,2032,49180.06100720988,44889.607016607624,53880.58754397321,8990.980527365587
TLI75,unemployment_rate_pct,2030,5.051692350267657,1.0,10.004674782576865,9.004674782576865
TLI75,unemployment_rate_pct,2043,5.55821470276403,1.0,10.511197135073239,9.511197135073239
TLJ28,employment_rate_pct,2042,80.23614233827905,72.40020357103037,88.07208110552773,15.671877534497355
TLI75,unemployment_rate_pct,2031,5.1179522560951405,1.0,10.07093468840435,9.07093468840435
TLJ28,employment_rate_pct,2037,80.39877956644415,72.56284079919547,88.23471833369283,15.671877534497355
TLI75,unemployment_rate_pct,2032,5.177906698203387,1.0,10.130889130512596,9.130889130512596
TLJ31,gdhi_total_mn_gbp,2039,7819.399999610851,7544.972725246492,8103.808798316968,558.8360730704762
TLM95,gdhi_per_head_gbp,2030,27989.231462806336,25808.449425659874,30354.28688325826,4545.837457598387
TLJ31,gdhi_total_mn_gbp,2038,7541.170875457162,7276.508245463735,7815.459868171825,538.9516227080903
TLI75,unemployment_rate_pct,2033,5.232155720800398,1.0,10.185138153109605,9.185138153109605
TLJ28,employment_rate_pct,2041,80.26250914228557,72.42657037503689,88.09844790953424,15.671877534497355
TLJ31,gdhi_total_mn_gbp,2032,6062.668296100516,5849.894741101807,6283.180893887226,433.2861527854193
TLM95,population_total,2047,339634.1956215969,335919.00930776173,343390.4710341851,7471.461726423353
TLJ31,gdhi_total_mn_gbp,2029,5435.227682719673,5244.474591869642,5632.918883580791,388.44429171114916
TLI75,gdhi_per_head_gbp,2049,89021.75880357376,81255.52686959489,97530.27081099484,16274.743941399953
TLJ31,nominal_gva_mn_gbp,2048,14078.497839838356,13306.283049776615,14895.527224611413,1589.2441748347974
TLI75,gdhi_per_head_gbp,2050,92141.54803174031,84103.14660732783,100948.24291563149,16845.096308303662
TLM95,gdhi_per_head_gbp,2038,36450.78123024565,33610.717220181396,39530.82713443058,5920.109914249188
TLJ31,nominal_gva_mn_gbp,2047,13767.13317052844,13011.996935684676,14566.092865828914,1554.095930144238
TLJ31,nominal_gva_mn_gbp,2046,13463.359283659758,12724.885244665522,14244.689811791835,1519.8045671263135
TLJ31,nominal_gva_mn_gbp,2044,12878.497939078381,12172.103926345406,13625.886713624453,1453.7827872790476
TLJ31,nominal_gva_mn_gbp,2043,12597.407067636546,11906.431072560574,13328.483057653177,1422.051985092603
TLI75,gdhi_per_head_gbp,2048,86005.33819634521,78502.25790485254,94225.54708213659,15723.289177284052
TLJ31,nominal_gva_mn_gbp,2049,14397.496825295548,13607.784732795215,15233.038948273803,1625.2542154785879
TLM95,gdhi_per_head_gbp,2040,38919.89746661524,35887.452170803415,42208.580637111394,6321.128466307979
TLI75,gdhi_per_head_gbp,2045,77541.02165926943,70776.36584144492,84952.22901713963,14175.863175694714
TLM95,population_total,2048,339802.1586477679,336085.13502207166,343560.29169246025,7475.156670388591
TLM95,population_total,2049,339952.10840031016,336233.4445061263,343711.89985447907,7478.455348352785
TLM95,gdhi_per_head_gbp,2039,37664.368902956005,34729.74816307707,40846.961463605985,6117.213300528914
TLI75,gdhi_per_head_gbp,2046,80268.48641670006,73265.88737934541,87940.37910532883,14674.491725983418
TLI75,unemployment_rate_pct,2050,5.653742037472857,1.0,10.606724469782066,9.606724469782066
TLI75,gdhi_per_head_gbp,2047,83088.7514227369,75840.11329958413,91030.1990942201,15190.085794635961
TLM95,population_total,2050,340084.66363118694,336364.54974349256,343845.9211154582,7481.3713719656225
TLJ31,nominal_gva_mn_gbp,2050,14724.191308442312,13916.559810435265,15578.692768958614,1662.1329585233489
TLJ28,employment_rate_pct,2049,80.1099340967633,72.27399532951462,87.94587286401197,15.671877534497355
TLJ31,gdhi_total_mn_gbp,2024,4488.229848593317,4330.712304519404,4651.476652647189,320.7643481277855
TLM95,gdhi_per_head_gbp,2037,35266.403430930324,32518.62026228088,38246.37087680332,5727.750614522436
TLJ31,nominal_gva_mn_gbp,2026,8694.018365716815,8217.145787161086,9198.565694370507,981.4199072094216
TLJ28,employment_rate_pct,2028,81.00209418314677,73.16615541589809,88.83803295039544,15.671877534497355
TLJ31,nominal_gva_mn_gbp,2025,8462.172588106283,7998.016901687836,8953.265014454464,955.2481127666279
TLJ31,nominal_gva_mn_gbp,2024,8166.819611703365,7718.864228702354,8640.771568709815,921.9073400074612
TLJ31,gdhi_total_mn_gbp,2028,5240.52738893314,5056.60744013294,5431.1369113194005,374.5294711864608
TLI75,gdhi_per_head_gbp,2024,38574.87511647755,35620.76864971208,41790.6882208337,6169.919571121616
TLI75,unemployment_rate_pct,2049,5.643831634848419,1.0,10.596814067157627,9.596814067157627
TLJ28,employment_rate_pct,2029,80.90534655706992,73.06940778982124,88.7412853243186,15.671877534497355
TLM95,gdhi_per_head_gbp,2035,33013.226744743944,30440.99992355197,35802.803549059565,5361.803625507593
TLJ28,employment_rate_pct,2050,80.09808672803197,72.2621479607833,87.93402549528065,15.671877534497355
TLJ28,employment_rate_pct,2027,81.10901684587974,73.27307807863106,88.94495561312841,15.671877534497355
TLJ31,nominal_gva_mn_gbp,2027,8908.688193110911,8420.040834491316,9425.693637609094,1005.6528031177786
TLJ31,nominal_gva_mn_gbp,2028,9113.273628425228,8613.40462522549,9642.151952704335,1028.7473274788445
TLJ31,nominal_gva_mn_gbp,2042,12323.89193143448,11647.918419995882,13039.09478597888,1391.1763659829976
TLJ31,gdhi_total_mn_gbp,2025,4697.415117584629,4532.556071194769,4868.270450561922,335.714379367153
TLJ31,nominal_gva_mn_gbp,2041,12057.965538784738,11396.578263449455,12757.735661836528,1361.157398387073
TLJ31,nominal_gva_mn_gbp,2040,11799.375000690234,11152.171585050659,12484.138120107753,1331.966535057094
TLJ31,nominal_gva_mn_gbp,2039,11546.182821294371,10912.86716185448,12216.252224598527,1303.385062744048
TLJ31,nominal_gva_mn_gbp,2038,11296.642539864486,10677.014327638673,11952.23016074184,1275.215833103166
TLJ31,nominal_gva_mn_gbp,2037,11048.451052700295,10442.436305443258,11689.635166870432,1247.198861427174
TLJ31,nominal_gva_mn_gbp,2036,10807.810518694085,10214.995061699545,11435.029337014674,1220.034275315129
TLJ28,employment_rate_pct,2026,81.22718466321544,73.39124589596676,89.06312343046412,15.671877534497355
TLJ31,nominal_gva_mn_gbp,2035,10574.757959324596,9994.725587234014,11188.45184115213,1193.7262539181156
TLJ31,nominal_gva_mn_gbp,2034,10349.19471129361,9781.534630494718,10949.79829017386,1168.2636596791417
TLJ31,gdhi_total_mn_gbp,2026,4872.129935908218,4701.139151611868,5049.340031603627,348.2008799917585
TLJ31,nominal_gva_mn_gbp,2033,10130.843134934925,9575.159780532249,10718.774931915847,1143.6151513835975
TLJ31,nominal_gva_mn_gbp,2032,9919.176212929091,9375.10292727091,10494.824164216343,1119.7212369454337
TLJ31,nominal_gva_mn_gbp,2031,9713.315236793931,9180.533559961958,10277.01628375986,1096.4827237979025
TLM95,gdhi_per_head_gbp,2036,34121.09612378119,31462.549617658984,37004.286519578476,5541.736901919492
TLJ31,nominal_gva_mn_gbp,2030,9511.889917960583,8990.156551258395,10063.90147886086,1073.7449276024654
TLJ31,nominal_gva_mn_gbp,2029,9312.85642791867,8802.04017797684,9853.3173097786,1051.2771318017603
TLJ31,gdhi_total_mn_gbp,2027,5053.096034708989,4875.754119475648,5236.88826596071,361.13414648506205
TLJ28,employment_rate_pct,2034,80.54339074929196,72.70745198204328,88.37932951654064,15.671877534497355
TLJ28,population_16_64,2046,289084.5112817428,285489.34837477375,292679.6741887118,7190.325813938049
TLJ28,gdhi_per_head_gbp,2040,46049.926336035394,43613.7136598612,48622.22309461168,5008.5094347504855
TLJ28,unemployment_rate_pct,2031,6.718306150615433,1.570792584625309,11.865819716605557,10.295027131980248
TLJ28,unemployment_rate_pct,2030,6.749430624994437,1.6019170590043128,11.896944190984561,10.295027131980248
TLJ28,nominal_gva_mn_gbp,2045,23473.163502009294,22254.75969461205,24758.27249329755,2503.5127986855005
TLM95,population_16_64,2040,205595.71985871455,200529.3109365398,210662.1287808892,10132.817844349396
TLJ28,unemployment_rate_pct,2029,6.781435578111433,1.6339220121213085,11.928949144101557,10.295027131980248
TLJ28,nominal_gva_mn_gbp,2046,24007.193900887214,22761.070580046333,25321.53999381968,2560.469413773346
TLJ28,unemployment_rate_pct,2028,6.814021864878726,1.6665082988886022,11.96153543086885,10.295027131980248
TLJ28,unemployment_rate_pct,2027,6.846790173764127,1.699276607774003,11.994303739754251,10.295027131980248
TLJ28,unemployment_rate_pct,2026,6.87921807277308,1.7317045067829557,12.026731638763204,10.295027131980248
TLI75,nominal_gva_mn_gbp,2043,37834.192240781034,33494.98725375458,42735.53208628015,9240.544832525571
TLJ28,nominal_gva_mn_gbp,2047,24554.98185369241,23280.42491642454,25899.31824696974,2618.8933305451974
TLM95,population_16_64,2039,205869.37766421438,200797.87484934338,210940.88047908526,10143.005629741878
TLI75,nominal_gva_mn_gbp,2044,38727.492453085084,34285.834829790554,43744.55745789764,9458.722628107083
TLI75,nominal_gva_mn_gbp,2045,39644.5147680424,35097.68381959919,44780.37808055786,9682.69426095867
TLJ28,nominal_gva_mn_gbp,2048,25116.583399202,23812.87583376122,26491.66635953639,2678.79052577517
TLI75,nominal_gva_mn_gbp,2046,40585.38599555102,35930.64648924637,45843.1371921139,9912.49070286753
TLI75,nominal_gva_mn_gbp,2047,41550.24368161895,36784.844609583066,46932.990157369095,10148.145547786029
TLJ28,nominal_gva_mn_gbp,2049,25692.08644107716,24358.506672968448,27098.67704773132,2740.170374762871
TLJ28,unemployment_rate_pct,2032,6.688280166050579,1.5407666000604552,11.835793732040703,10.295027131980248
TLJ28,unemployment_rate_pct,2033,6.6595053021072275,1.5119917361171034,11.807018868097352,10.295027131980248
TLJ28,unemployment_rate_pct,2034,6.632081824141633,1.4845682581515085,11.779595390131757,10.295027131980248
TLJ28,unemployment_rate_pct,2047,6.396787398303424,1.2492738323132997,11.544300964293548,10.295027131980248
TLJ28,unemployment_rate_pct,2046,6.408090904071309,1.2605773380811849,11.555604470061432,10.295027131980248
TLJ28,nominal_gva_mn_gbp,2039,20566.078383374283,19498.570452311287,21692.030249374406,2193.4597970631185
TLJ28,unemployment_rate_pct,2045,6.4203076885416905,1.2727941225515664,11.567821254531815,10.295027131980248
TLM95,population_16_64,2043,204675.79633043244,199627.12975800913,209724.4629028556,10097.33314484646
TLJ28,nominal_gva_mn_gbp,2040,21010.167093353877,19919.60818430852,22160.431932510586,2240.823748202067
TLJ28,nominal_gva_mn_gbp,2041,21474.413210836232,20359.75702844885,22650.094601098044,2290.337572649194
TLM95,population_16_64,2042,204993.73188887036,199938.8688457665,210048.59493197416,10109.726086207666
TLJ28,unemployment_rate_pct,2044,6.433499374837918,1.2859858088477942,11.581012940828042,10.295027131980248
TLI75,nominal_gva_mn_gbp,2048,42539.25293202084,37660.4243503962,48050.12347120314,10389.699120806938
TLJ28,nominal_gva_mn_gbp,2042,21953.47569950275,20813.953181560613,23155.384807708135,2341.4316261475215
TLJ28,unemployment_rate_pct,2043,6.447728892871576,1.3002153268814522,11.595242458861701,10.295027131980248
TLJ28,nominal_gva_mn_gbp,2043,22446.297225791615,21281.194192298342,23675.187331870606,2393.9931395722633
TLJ28,unemployment_rate_pct,2042,6.46305974668736,1.3155461806972362,11.610573312677484,10.295027131980248
TLM95,population_16_64,2041,205301.80339435188,200240.99106806738,210362.61572063627,10121.624652568891
TLJ28,unemployment_rate_pct,2041,6.479555050293623,1.332041484303499,11.627068616283747,10.295027131980248
TLJ28,unemployment_rate_pct,2040,6.497276279568577,1.3497627135784525,11.644789845558702,10.295027131980248
TLJ28,unemployment_rate_pct,2039,6.516281677174113,1.3687681111839893,11.663795243164238,10.295027131980248
TLJ28,nominal_gva_mn_gbp,2044,22952.864795972295,21761.467741387267,24209.488468473995,2448.0207270867286
TLJ28,unemployment_rate_pct,2038,6.536624234683357,1.3891106686932329,11.684137800673481,10.295027131980248
TLJ28,unemployment_rate_pct,2037,6.558349160941922,1.4108355949517977,11.705862726932047,10.295027131980248
TLJ28,unemployment_rate_pct,2036,6.581490727571143,1.4339771615810193,11.729004293561268,10.295027131980248
TLJ28,unemployment_rate_pct,2035,6.606068360931666,1.4585547949415423,11.75358192692179,10.295027131980248
TLI75,nominal_gva_mn_gbp,2042,36964.46963671294,32725.013169144346,41753.138752341016,9028.12558319667
TLM95,nominal_gva_mn_gbp,2024,8538.193712053246,7810.862030594466,9333.253049279194,1522.391018684728
TLM95,nominal_gva_mn_gbp,2025,8913.032047409719,8153.76951430662,9742.995572632093,1589.2260583254729
TLM95,population_16_64,2033,207653.5662529305,202548.07227848604,212759.06022737492,10210.987948888884
TLJ28,population_total,2042,487066.5167784672,480848.2649219197,493365.1820605632,12516.917138643505
TLJ28,population_total,2041,484310.9157351362,478127.8439222035,490573.94603099313,12446.102108789608
TLM95,population_16_64,2032,208001.18159738535,202888.80020650895,213113.56298826172,10224.762781752768
TLJ28,population_total,2040,481529.0224215605,475381.46631883574,487756.0777237992,12374.611404963478
TLJ28,population_total,2039,478714.1889704816,472602.56911615445,484904.84330258105,12302.274186426599
TLJ28,population_total,2038,475857.0701529678,469781.9263933408,482010.7766874198,12228.850294078991
TLM95,population_16_64,2031,208355.88529446145,203236.44678957993,213475.32379934288,10238.877009762946
TLI75,population_16_64,2050,404586.7074681668,396986.3432105478,412187.0717257856,15200.728515237803
TLJ28,population_total,2037,473010.4681651478,466971.66623458493,479127.36290389014,12155.696669305209
TLJ28,population_total,2036,470168.7145948722,464166.19259488455,476248.8602368552,12082.667641970678
TLM95,population_16_64,2030,208716.23221141257,203589.60255635256,213842.86186647252,10253.25931011996
TLJ28,population_total,2043,489800.5706268973,483547.41381418216,496134.59225039906,12587.178436216898
TLJ28,nominal_gva_mn_gbp,2050,26281.61046553989,24917.43071818697,27720.476339409426,2803.0456212224562
TLM95,population_16_64,2037,206379.46476635564,201298.700610633,211460.22892207812,10161.528311445116
TLI75,nominal_gva_mn_gbp,2049,43552.61551918221,38557.564342823876,49194.76504523392,10637.200702410046
TLM95,population_16_64,2036,206674.24028418833,201587.87214536214,211760.60842301438,10172.736277652235
TLM95,nominal_gva_mn_gbp,2026,9100.929558657395,8325.660851718634,9948.389720264126,1622.7288685454914
TLM95,nominal_gva_mn_gbp,2027,9267.948889924517,8478.452530727745,10130.961554004189,1652.5090232764433
TLI75,nominal_gva_mn_gbp,2050,44590.57396274398,39476.479291919946,50367.18881701057,10890.70952509062
TLM95,nominal_gva_mn_gbp,2028,9421.761299417116,8619.162328333296,10299.09666411386,1679.9343357805647
TLM95,population_16_64,2035,206987.39801159845,201894.97728016955,212079.81874302716,10184.841462857614
TLM95,population_16_64,2038,206108.61569328906,201032.86993823355,211184.36144834445,10151.491510110907
TLJ28,population_total,2050,508531.3488229909,502039.0610245065,515107.59383542667,13068.532810920151
TLJ28,population_total,2049,505890.2690637051,499431.6992453133,512432.36006059265,13000.660815279349
TLJ28,population_total,2048,503238.942422345,496814.22140333056,509746.74689266545,12932.52548933489
TLJ28,population_total,2047,500576.7808364324,494186.04694372165,507050.15866443835,12864.111720716697
TLJ28,population_total,2046,497903.0306289781,491546.43181149574,504341.83195249335,12795.400140997604
TLM95,population_16_64,2034,207314.85939706126,202216.03821071878,212413.68058340362,10197.642372684844
