region_code,metric,year,value,ci_lower,ci_upper,ci_width
TLD73,gdhi_per_head_gbp,2036,31350.913376482866,29044.535447988157,33709.22810514419,4664.6926571560325
TLD73,gdhi_per_head_gbp,2037,32339.731118704112,29596.10062443629,35048.00456962241,5451.903945186121
TLD73,gdhi_per_head_gbp,2038,33348.281727546506,30782.568439668543,35997.31415145376,5214.745711785214
TLD73,gdhi_per_head_gbp,2039,34443.22443100465,31705.794130766088,37114.636422003205,5408.842291237117
TLD73,gdhi_per_head_gbp,2040,35566.54315380678,32982.65874832678,38217.51547392467,5234.856725597892
TLD73,gdhi_per_head_gbp,2041,36736.42685739851,33870.46711776121,39777.40341531093,5906.936297549721
TLD73,gdhi_per_head_gbp,2042,37947.21585393359,35158.25950698079,40677.81078003961,5519.551273058823
TLD73,gdhi_per_head_gbp,2043,39150.252119588135,36239.92209573306,42111.176621037,5871.254525303935
TLD73,gdhi_per_head_gbp,2044,40395.731800155525,37396.78901081013,43464.515587348855,6067.726576538727
TLD73,gdhi_per_head_gbp,2045,41640.00359917387,38466.85944213866,45023.72650353483,6556.867061396173
TLD73,gdhi_per_head_gbp,2046,43083.308625981605,39566.99786726128,46619.73034804657,7052.732480785293
TLD73,gdhi_per_head_gbp,2047,44564.88797311639,41079.97063009701,47957.16059066017,6877.1899605631625
TLD73,gdhi_per_head_gbp,2048,46032.17418825413,42762.8568059704,49359.15793991426,6596.30113394386
TLD73,gdhi_per_head_gbp,2049,47442.40575593228,43940.97103854108,51102.9261536135,7161.955115072422
TLD73,gdhi_per_head_gbp,2050,49123.12048344653,45554.612524042095,52770.47298764622,7215.860463604127
TLD73,gdhi_total_mn_gbp,2024,6130.47342261474,5936.381621768822,6326.708440996058,390.32681922723623
TLD73,gdhi_total_mn_gbp,2025,6263.142898144047,5975.706990239688,6524.72906848626,549.0220782465722
TLD73,gdhi_total_mn_gbp,2026,6354.375296107598,6039.474352308454,6670.828348110653,631.3539958021984
TLD73,gdhi_total_mn_gbp,2027,6524.941979536252,6159.097019734338,6919.099380546663,760.0023608123256
TLD73,gdhi_total_mn_gbp,2028,6725.714969113529,6334.903238629537,7159.009154813939,824.1059161844023
TLD73,gdhi_total_mn_gbp,2029,6938.718911868267,6468.626172597344,7395.847587198084,927.22141460074
TLD73,gdhi_total_mn_gbp,2030,7162.934369239018,6686.722227490322,7676.259779698112,989.5375522077893
TLD73,gdhi_total_mn_gbp,2031,7398.579484750429,6834.67474527373,7943.790847982901,1109.1161027091712
TLD73,gdhi_total_mn_gbp,2032,7645.900529918993,7122.0521345353145,8148.158667310295,1026.1065327749802
TLD73,gdhi_total_mn_gbp,2033,7905.180493354791,7306.097581024311,8450.795750448016,1144.6981694237056
TLD73,gdhi_total_mn_gbp,2034,8176.751279463867,7571.444712440399,8726.094056862194,1154.649344421795
