region,region_code,metric,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
"Berkshire, Buckinghamshire and Oxfordshire",TLJ1,gdhi_per_head_gbp,,,,,,,13388.968392234943,13608.27813544633,14023.108462109716,14854.122548897923,15226.919774828231,15573.20227060102,15831.260535344396,16444.861733333586,16963.376812342995,17882.10543798702,18787.712185984834,19165.278599164085,19417.240702237596,19307.8107701479,19511.483302588418,20092.750458566705,20781.539782373904,21359.32684116331,22709.08304780415,22992.30931937311,23658.9055854276,24487.170306330703,25279.983327618356,24804.10107951017,25583.13776087951,26991.92363940412,29001.834868029462,28498.41137980087,29680.243252258595,30819.225025763168,31798.050969826916,32678.44772619635,33621.013083651414,34648.994089432614,35670.58286766486,36779.35169935184,37969.59616751795,39153.73142145432,40356.59210640991,41709.96019888228,42961.72937094138,44382.37827826791,45777.425401406086,47227.586894515625,48754.66123901609,50298.32368588156,51945.74073974171,53582.50640580927,55368.93571112836,57158.45166406175,59209.33616959767,60972.742385619975,63188.346882380836,65205.61868243928
"Berkshire, Buckinghamshire and Oxfordshire",TLJ1,gdhi_total_mn_gbp,,,,,,,27544.0,28138.0,29212.0,31116.0,32013.0,32776.0,33491.0,34960.0,36444.0,38760.0,41144.0,42388.0,43314.0,43530.0,44392.0,46303.0,48508.0,50471.0,54308.0,55655.0,57689.0,60183.0,62592.0,61827.0,64501.0,68954.0,75426.0,75241.53422336164,78536.07708180812,82162.41209789993,85508.53360712105,88968.22402850361,92573.29563013883,96329.65530532322,100243.4317000293,104320.98328274433,108568.90668706181,112994.04533580212,117603.498355762,122404.62979246344,127405.07813460998,132612.76615823514,138035.91110085498,143683.03517624404,149562.97644076735,155684.9000225366,162058.3097249784,168693.06001674244,175599.3684202288,182787.8283113607,190269.42214358688,198055.53510948297,206157.96925369345,214588.95805133716
"Berkshire, Buckinghamshire and Oxfordshire",TLJ1,income_per_worker_gbp,,,,,,,,,,,,,,,,,,,38638.71543264942,38251.31810193322,39180.93556928508,40581.06923751096,41602.05831903945,42129.38230383973,43307.81499202552,42910.56283731689,45140.062597809076,46437.5,47346.4447806354,47742.857142857145,49616.153846153844,50664.21748714181,54616.94424330196,54483.370183462444,54675.12400034627,56127.236082356976,57299.575846113265,58487.47229043941,59560.18270927779,60786.50347429361,61915.277283590374,63362.95612813979,64590.44159080637,66243.8896447265,68049.62323969603,69509.9622921203,71089.98508005576,72710.64643847248,74557.54196297462,76237.1122372183,78306.34948648591,80255.87535653627,81877.95680304934,84028.69472812727,85950.36511085124,88971.99508445332,92238.61102393232,95436.61824770307,99380.68717378317,99826.22301220837
"Berkshire, Buckinghamshire and Oxfordshire",TLJ1,nominal_gva_mn_gbp,,,,,,,,44939.0,47453.0,50140.0,51629.0,54142.0,57680.0,58679.0,61906.0,64197.0,67342.0,70685.0,69442.0,70989.0,73852.0,76441.0,78990.0,82840.0,86105.0,87246.0,90288.0,94745.0,100171.0,101021.0,104987.0,111615.0,120543.0,125807.68624747812,132011.42511971568,137301.83613671095,142801.4913178999,148518.2620590955,154460.35919015345,160636.34002752008,167055.11625930152,173725.9626824687,180658.52679277596,182655.89977355127,189336.6950787845,196257.3653832254,203426.36106800876,210852.433681719,218544.64455009892,226512.37392469886,234765.33065286948,243313.5623550492,252167.46609870665,261337.79956139473,270835.69267830567,280672.6597723307,290860.61216702504,301411.87128503557,312339.1822365428,323655.7279039982
"Berkshire, Buckinghamshire and Oxfordshire",TLJ1,population_total,1961960.0,1977879.0,1985799.0,2000001.0,2024783.0,2040279.0,2057216.0,2067712.0,2083133.0,2094772.0,2102395.0,2104641.0,2115498.0,2125892.0,2148393.0,2167530.0,2189942.0,2211708.0,2230698.0,2254528.0,2275173.0,2304463.0,2334187.0,2362949.0,2391466.0,2420592.0,2438363.0,2457736.0,2475951.0,2492612.0,2521231.0,2554616.0,2600732.0,2640201.0,2645427.3778812885,2665719.522646292,2691917.8351151766,2722485.240150503,2751788.14628303,2779845.658063531,2806360.123560918,2832710.500678599,2859107.3898915923,2885386.781725249,2911660.137758566,2937838.9163197796,2963980.797389165,2990038.304610212,3016040.712346155,3041962.6155462167,3067818.6182513046,3093595.141435932,3119299.388748828,3144924.1542205126,3170473.023052321,3195942.277724268,3221333.821162332,3246645.897694194,3271879.700962828,3297034.6229824405
"Berkshire, Buckinghamshire and Oxfordshire",TLJ1,productivity_gbp_per_job,,,,,,,,,,,,,,,,,,,61946.47636039251,62380.4920913884,65182.70079435128,66994.74145486415,67744.42538593482,69148.58096828047,68664.27432216906,67267.54047802622,70647.88732394367,73105.70987654322,75772.31467473524,78008.4942084942,80759.23076923077,82009.55180014695,87286.74873280231,91098.97628347437,91874.09497447123,93759.39986497139,95695.34345138996,97611.49163530173,99348.48163821285,101426.88232734252,103134.90442550398,105252.42385677068,107399.59566476321,107298.75629101627,109317.4392950932,111333.26349565887,113463.49893596687,115532.3430888601,118033.11315178094,120093.0261489785,122572.34722726498,124799.86074241949,127580.26330911892,129804.76410598808,132943.6251727601,136870.82337088848,141104.78597610648,145257.96682894666,150018.5407180286,151126.00651004788
Cambridgeshire and Peterborough,TLH4,emp_total_jobs,,,,,,,,,,,,,,,,,,,376000.0,378000.0,375000.0,377000.0,387000.0,409000.0,423000.0,434000.0,447000.0,448000.0,456000.0,455000.0,460000.0,457000.0,472000.0,477000.0,498659.8005452937,508351.2307190892,518219.49952800234,528267.5591033526,538498.4046366878,548915.0748773443,559520.6526333273,570318.2652754937,581311.0852450426,587554.4743231748,597469.2878119556,607418.4212493849,617407.6802164953,627442.6290111515,637528.5991194862,647670.6981664397,657873.8191799157,668142.6500302161,678481.6829303013,688895.2239027064,699387.4021366964,704429.8842853501,707167.3259914645,709898.595129183,712623.4908835654,734284.4233378959
Cambridgeshire and Peterborough,TLH4,employment_rate,,,,,,,,,,,,,,,,,,,47.88582795997458,47.44803624126197,46.48170665952708,46.11880301521553,46.768275882071435,48.7606567070939,49.691221335037476,50.32601750742425,51.396915265228785,51.099960876592455,51.71973799869567,51.41248747173726,51.269648256776236,50.32175088861385,51.216444819163634,51.07219488378667,53.007527371952555,53.61529742244729,54.07236587324724,54.542855563024915,55.04335021158755,55.5850088817864,56.140814450051835,56.736278237936574,57.33345769768773,57.47851344741286,57.95124428257481,58.41389962229595,58.898668342546515,59.347269893704436,59.81963651775719,60.276419272214696,60.73700023907107,61.19395315072309,61.64231607664878,62.1075608710187,62.54559238999954,62.495280867587645,62.22597066927704,62.020777161952445,61.77097267969438,63.1776003457039
Cambridgeshire and Peterborough,TLH4,gdhi_per_head_gbp,,,,,,,10960.20042166786,11228.227384089849,11922.988430653513,12459.32111460146,12719.355522696986,13136.22493764891,13225.116206387478,13796.7015841611,14544.442387573898,15152.014359950288,15702.006179078511,15987.951109308926,16262.078117577537,16362.041068911369,16417.338792144965,16931.839589750616,17561.668866104963,18343.06758179332,19128.183380577193,19514.667019180706,19964.309614097703,20525.531160140206,21218.7030368333,21172.90528011896,21679.25930962075,22838.587203079645,24794.401782158664,24957.460589333296,25699.995433374974,26734.885919609413,27575.71147805878,28408.60389045981,29299.95801650931,30241.94745220511,31203.07765268549,32247.179895170306,33351.135978178674,34422.11130309207,35482.46278946043,36610.16350545152,38006.7539830609,39229.38756927033,40482.43979675754,41758.49081291414,43169.94282385013,44677.75786530771,46140.584628125,47652.79775392928,49199.25482572377,50777.67198839751,52605.10472091888,54336.38160001686,56155.93572734471,57872.18063820254
Cambridgeshire and Peterborough,TLH4,gdhi_total_mn_gbp,,,,,,,7621.0,7869.0,8395.0,8821.0,9058.0,9428.0,9648.0,10181.0,10921.0,11497.0,12040.0,12420.0,12769.0,13035.0,13245.0,13841.0,14532.0,15386.0,16283.0,16829.0,17363.0,17995.0,18708.0,18738.0,19451.0,20741.0,22850.0,23309.569381540798,24187.18798918874,25341.752510755225,26410.79093427114,27515.559770834614,28665.88969473812,29863.625554938415,31110.685190063596,32409.062234490066,33760.82902861432,35168.13963703036,36633.232978456064,38158.43607137668,39746.167399510035,41398.940401340325,43119.36708810335,44910.16179476278,46774.145068664984,48714.247700716696,50733.514904098076,52835.11064568549,55022.32213553739,57298.564479973335,59667.38550395684,62132.47074869429,64697.648650547715,67366.8959075678
Cambridgeshire and Peterborough,TLH4,income_per_worker_gbp,,,,,,,,,,,,,,,,,,,33960.10638297872,34484.12698412698,35320.0,36713.527851458886,37550.38759689922,37618.58190709046,38494.08983451537,38776.49769585254,38843.400447427295,40167.41071428572,41026.31578947369,41182.41758241758,42284.782608695656,45385.120350109406,48411.016949152545,48867.02176423647,48498.17792768934,49841.9015887234,50966.47373715491,52053.37906151207,53236.22945273323,54412.202238646154,55608.93690948788,56813.40226036099,58071.105090097866,59878.97754703155,61413.10160982758,62793.10536039043,64267.827663807155,66129.5064616105,67537.22165192412,69353.68218001269,71022.26181697476,72805.01378807961,74803.32721209263,76693.7256340696,78676.05603887362,81300.14128060287,84560.85039450297,87434.87661126819,90588.2588329931,91814.47170969265
Cambridgeshire and Peterborough,TLH4,nominal_gva_mn_gbp,,,,,,,,12059.0,12605.0,13109.0,13820.0,14463.0,15122.0,15802.0,16811.0,18192.0,18824.0,19326.0,18962.0,19532.0,19978.0,20821.0,21277.0,22227.0,22828.0,23868.0,25430.0,26210.0,27166.0,27242.0,28709.0,30696.0,34085.0,35071.71234408605,37184.27590611398,39073.190941809764,41049.900291488404,43117.06710655309,45278.10153035592,47536.98508296518,49898.154662174995,52366.42627785874,54946.94567257781,56047.423416229634,58605.68793197493,61272.52996880495,64052.913504105665,66951.99717733182,69975.1365312667,73127.8887165328,76416.019023448,79845.50879123519,83422.56437628201,87153.62695523392,91045.38300654339,95104.77536324428,99339.01476558225,103755.59186832201,108362.2896768082,113167.19639995982
Cambridgeshire and Peterborough,TLH4,population_total,664767.0,671623.0,674681.0,676718.0,681426.0,688529.0,695334.0,700823.0,704102.0,707984.0,712143.0,717710.0,729521.0,737930.0,750871.0,758777.0,766781.0,776835.0,785201.0,796661.0,806769.0,817454.0,827484.0,838791.0,851257.0,862377.0,869702.0,876713.0,881675.0,884999.0,897217.0,908156.0,921579.0,933972.0,940788.7696190125,948137.7753819922,958391.8230050777,968685.8271812357,978379.4919441452,987711.1376513351,996415.8593621734,1005110.6205399588,1013787.8128855095,1022458.3595253695,1031121.1441807216,1039782.9804250909,1048445.4364813726,1057113.4287251092,1065789.5448061954,1074477.741393427,1083180.8994298128,1091902.4159972041,1100645.1529062924,1109412.1232371624,1118206.0406788033,1127029.6170805707,1135885.3708456424,1144775.757405404,1153703.0893006064,1162669.5948706507
Cambridgeshire and Peterborough,TLH4,productivity_gbp_per_job,,,,,,,,,,,,,,,,,,,50430.85106382979,51671.95767195767,53274.666666666664,55228.11671087533,54979.328165374674,54344.74327628362,53966.903073286056,54995.39170506912,56890.38031319911,58504.46428571428,59574.56140350877,59872.52747252747,62410.86956521739,67168.49015317287,72213.98305084746,73525.60239850325,74562.03940035496,76780.95410642082,79254.06993640636,81684.47121608653,84179.79362364975,86556.02066342384,89081.08581900698,91825.35913818298,94693.1161136287,95649.17803391546,98261.43091368473,100716.37269930488,103718.69469783915,106621.59389753509,109618.49996665458,113081.48352792751,115924.89005467438,119255.34408918803,123349.91452553606,126400.07385651018,129948.52789361184,135085.92662391375,140597.19076155341,146352.8022872269,152383.0743368505,153554.71463470178
Cheshire,TLD6,emp_total_jobs,,,,,,,,,,,,,,,,,,,433000.0,429000.0,432000.0,434000.0,441000.0,459000.0,478000.0,496000.0,500000.0,493000.0,506000.0,499000.0,509000.0,505000.0,531000.0,537000.0,555946.0907893835,570346.3063234737,584216.1889509438,598403.6862146242,612915.4740578657,627758.3512772579,642939.2412946634,658465.1939416629,674343.3872561925,684814.2386405069,699660.779489799,714664.6844544624,729833.6677336682,745175.280225173,760696.9134437608,776405.804231933,792309.040085303,808413.564940741,824726.1852981738,841253.5765665773,858002.2895422464,868160.5902189334,875529.6572247111,882929.5704820218,890359.9236988466,921595.0345325458
Cheshire,TLD6,employment_rate,,,,,,,,,,,,,,,,,,,48.26147240959612,47.67127488990602,47.84206801768828,47.81599874841073,48.284477690053066,49.83350831155605,51.54933800081314,53.06453010609696,53.0561397626056,51.95078900919413,52.919847348203184,52.00256782218665,52.50746348719705,51.482544359093296,53.361524833207554,53.255793427025175,55.19318153075887,56.77045342499836,58.10440801863776,59.62086191858749,61.165146151469195,62.76145180200166,64.08554374632418,65.44923145413287,66.83849659865533,67.68200563161022,69.00364296771139,70.24865570050413,71.61287603707798,73.00264834628605,74.32297740498608,75.71658106797321,77.08573794271562,78.50904949698527,79.99782306854557,81.52502806190786,83.05026413559227,83.86188853920838,84.52689147145456,85.07943491604999,85.78582414767084,88.65356628356558
Cheshire,TLD6,gdhi_per_head_gbp,,,,,,,11134.579021395903,11260.58435748874,11877.795202416217,12350.285523583507,12686.894830494766,13365.298172010787,13960.412618965149,14597.221634710473,15051.683697589004,15499.259895368414,16121.428715740702,16431.20599083492,16861.421584581294,16913.85722842097,17014.94289406858,17700.73354589785,18363.429927836056,18903.076540577396,20061.104298977534,20007.253578913696,20627.16601690581,21455.78123765115,22167.76846625523,22088.06462908309,22713.346386269248,23767.60473639408,25826.576049217212,25656.244855029374,26834.593250165286,27476.47895936157,28363.44811319055,29461.81741783135,30580.619293270385,31720.752385658794,32788.02019245617,33902.0512798401,35007.65685589958,36220.337077090386,37428.24467535704,38736.67772650361,40062.024340006494,41459.08360901245,42865.62076299364,44353.40553765639,45801.487798553644,47430.37253558683,49098.35474558011,50812.53316943489,52555.05610906865,54371.836301878706,56381.1009178028,58275.99268006934,60317.89052266751,62430.42720345639
Cheshire,TLD6,gdhi_total_mn_gbp,,,,,,,9563.0,9704.0,10225.0,10658.0,10980.0,11596.0,12172.0,12768.0,13245.0,13717.0,14363.0,14701.0,15128.0,15221.0,15364.0,16066.0,16772.0,17411.0,18602.0,18701.0,19439.0,20361.0,21196.0,21195.0,22018.0,23314.0,25700.0,25870.243593365172,27020.63958897392,27606.625492353563,28524.06053881645,29563.48338022667,30641.116265645906,31758.300871793883,32916.42315297892,34116.91469704386,35361.25411886967,36650.96849235692,37987.63482182898,39372.88155381164,40808.39013017125,42295.89658360429,43837.19317649623,45434.130084186356,47088.61712369397,48802.625528981785,50578.18977385697,52417.409443625795,54322.45115664434,56295.550536928684,58339.01423900559,60455.2220262177,62646.62890371043,64915.7673073553
Cheshire,TLD6,income_per_worker_gbp,,,,,,,,,,,,,,,,,,,34937.64434180139,35480.18648018648,35564.81481481482,37018.4331797235,38031.74603174603,37932.46187363834,38916.3179916318,37703.62903225807,38878.0,41300.202839756595,41889.328063241104,42474.9498997996,43257.3673870334,46166.33663366337,48399.246704331454,48175.500173864384,48607.57542693856,48432.89535891246,48793.17817250504,49337.20384715934,49941.18472718722,50597.48810018999,51219.141084093106,51756.73150584152,52489.953474001115,53514.67339294307,54298.22978675862,55177.888010883486,56025.2854832703,56801.069866781334,57789.641212647126,58748.20293665999,59473.235793228494,60361.42004871956,61363.68852689764,62230.700290299625,63328.16876112894,64919.428744369055,66590.80440324856,68549.50499546932,70265.95991989558,70517.95713271305
Cheshire,TLD6,nominal_gva_mn_gbp,,,,,,,,14462.0,15177.0,15543.0,17523.0,18041.0,18314.0,19524.0,20641.0,22097.0,23114.0,23106.0,22924.0,23884.0,24327.0,25222.0,26161.0,27653.0,28266.0,29935.0,31319.0,32032.0,33686.0,32392.0,34045.0,37782.0,41590.0,43792.407485652635,44265.21336363355,46129.46792900093,48076.8757885592,50109.11825393921,52228.13653702183,54436.12845436163,56735.539134361505,59129.04914134502,61619.56208852378,62430.497774636046,64845.02071934328,67347.27167263693,69939.93572513494,72625.83371429869,75407.91622363248,78289.2590068205,81273.05966211633,84362.63539030807,87561.4216838915,90872.97181203467,94300.95698338338,97849.16708545876,101521.5119147307,105322.02282510897,109254.85473455605,113324.2884398016
Cheshire,TLD6,population_total,837974.0,840077.0,845859.0,850052.0,853412.0,855748.0,858856.0,861767.0,860850.0,862976.0,865460.0,867620.0,871894.0,874687.0,879968.0,885010.0,890926.0,894700.0,897196.0,899913.0,902971.0,907646.0,913337.0,921067.0,927267.0,934711.0,942398.0,948975.0,956163.0,959568.0,969386.0,980915.0,995099.0,1008341.0,1007189.1905350124,1004727.354910436,1005261.5586077371,1004017.6912763423,1002106.4410626097,1000254.6701472548,1003330.2480400591,1006261.7506334695,1009076.4093042683,1011759.754006678,1014324.3596255067,1016764.1293521409,1019084.817407478,1021284.2173758101,1023365.521023131,1025328.6007322967,1027175.7818505575,1028907.9860095433,1030527.2269480531,1032034.916197905,1033432.950951267,1034722.9748690162,1035906.852926777,1036986.3476481247,1037963.3240973729,1038839.6060379674
Cheshire,TLD6,productivity_gbp_per_job,,,,,,,,,,,,,,,,,,,52942.263279445724,55673.65967365968,56312.5,58115.20737327189,59321.99546485261,60246.187363834426,59133.89121338912,60352.82258064516,62638.0,64973.630831643,66573.12252964427,64913.82765531062,66886.0510805501,74815.84158415842,78323.91713747646,81550.10704963247,79584.34984677649,80881.98373277334,82291.98123829713,83873.16633729426,85189.06723436294,86747.49651455838,88086.54092650386,89763.97822265889,91325.84454150268,91083.97510615078,92492.5745098167,94337.68000888478,95799.56755382552,97596.01876449965,98957.55828327351,100835.39872912821,102664.7298539592,104185.2256653127,106079.40934450919,107930.04874995623,109912.0615081111,112320.12834937294,115501.25634176398,119065.67857814785,122777.75045203994,122655.20910760306
Cornwall and Isles of Scilly,TLK3,emp_total_jobs,,,,,,,,,,,,,,,,,,,199000.0,199250.0,194250.0,195250.0,198250.0,201250.0,207250.0,211250.0,213250.0,214250.0,216250.0,214000.0,228250.0,228250.0,231900.0,234250.0,237723.5917120056,240595.12446790116,243703.51401780098,246842.60737877674,250012.51963770785,253213.3624112166,256445.2437643453,259708.2681291484,263002.53622323065,264104.0973885674,266815.49947388755,269491.24314776977,272133.9249412052,274745.9707219668,277329.64352635934,279887.0514089848,282420.15523213,284930.7763318653,287420.6040112762,289891.2028224045,292344.0196080245,292483.3495464066,291651.971179948,290810.9493495349,289960.3397745033,296755.71869143134
Cornwall and Isles of Scilly,TLK3,employment_rate,,,,,,,,,,,,,,,,,,,37.645474219471225,37.45145877426121,36.24175348517866,36.180187525479006,36.55894149647319,36.86126974939831,37.71116432423777,38.17042167248784,38.14227022076907,38.11416281374138,38.22069201987299,37.7375126746903,39.749642557978746,39.494334098707284,39.85809898008642,39.99795101211464,40.3412490609966,40.62262333875425,40.900592784131575,41.14735563937237,41.409402593176964,41.68710460521704,42.00078748401493,42.31364806712513,42.62397299140044,42.588295730305106,42.80237092195169,43.017772255943456,43.213540701423995,43.410880790891646,43.592702495962975,43.793747990723176,43.97096687747724,44.148937089839826,44.31248052046286,44.487742081060375,44.649760088225875,44.46292225997273,44.13848881393662,43.81794332660771,43.47797601077698,44.31165816526351
